candidate_id,variant,evidence_input,evidence_input_sha256,n_words,source,uses_oracle_text,contains_metadata,is_lengthened
SBV2-ALL92-G110-C03,oracle_plus_metadata,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.",2cde90d5b44f4b35ee19d1f525bace41d87f4cb2868c66e4d70f652040045e06,35,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G110-C03,oracle_lengthened,"The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",6adfc4d218ced3c8da49cc4e4e17a761fb88950011bf4feb742bb1406bee5a61,91,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G110-C03,oracle_plus_metadata_lengthened,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",96fff4ac3f12ec5c7b40e23bebc0ce128a0aa1ab137a845bdb6f521ee71a3c24,104,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G110-C03,raw_bm25_top1_chunk,"arXiv:2501.18016v2 [cs.RO] 9 Jun 2025 Digital Twin Synchronization: Bridging the Sim-RL Agent to a Real-Time Robotic Additive Manufacturing Control Matsive Ali†, Sandesh Giri†, Sen Liu†*, and Qin Yang* Abstract— With the rapid development of deep reinforce- ment learning technology, it gradually demonstrates excellent potential and is becoming the most promising solution in the robotics. However, in the smart manufacturing domain, there is still not too much research involved in dynamic adaptive",d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G110-C03,cleaned_bm25_top1_chunk,"arXiv:2501.18016v2 [cs.RO] 9 Jun 2025 Digital Twin Synchronization: Bridging the Sim-RL Agent to a Real-Time Robotic Additive Manufacturing Control Matsive Ali†, Sandesh Giri†, Sen Liu†*, and Qin Yang* Abstract— With the rapid development of deep reinforce- ment learning technology, it gradually demonstrates excellent potential and is becoming the most promising solution in the robotics. However, in the smart manufacturing domain, there is still not too much research involved in dynamic adaptive",d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G110-C03,canonicalized_best_sentence_top5,The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,a0cbabaccbb7e89eb79cadaf4274d7343127819bfaa9fbc919a8372113dea476,22,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G110-C03,canonicalized_three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I.,2930d3e096c4bea017117500d47dbccbe12c2371d27ed77415b00f98d969e4d6,32,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G110-C04,oracle_clean,The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,a0cbabaccbb7e89eb79cadaf4274d7343127819bfaa9fbc919a8372113dea476,22,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G110-C04,oracle_plus_metadata,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.",2cde90d5b44f4b35ee19d1f525bace41d87f4cb2868c66e4d70f652040045e06,35,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G110-C04,oracle_lengthened,"The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",6adfc4d218ced3c8da49cc4e4e17a761fb88950011bf4feb742bb1406bee5a61,91,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G110-C04,oracle_plus_metadata_lengthened,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",96fff4ac3f12ec5c7b40e23bebc0ce128a0aa1ab137a845bdb6f521ee71a3c24,104,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G110-C04,raw_bm25_top1_chunk,"arXiv:2501.18016v2 [cs.RO] 9 Jun 2025 Digital Twin Synchronization: Bridging the Sim-RL Agent to a Real-Time Robotic Additive Manufacturing Control Matsive Ali†, Sandesh Giri†, Sen Liu†*, and Qin Yang* Abstract— With the rapid development of deep reinforce- ment learning technology, it gradually demonstrates excellent potential and is becoming the most promising solution in the robotics. However, in the smart manufacturing domain, there is still not too much research involved in dynamic adaptive",d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G110-C04,cleaned_bm25_top1_chunk,"arXiv:2501.18016v2 [cs.RO] 9 Jun 2025 Digital Twin Synchronization: Bridging the Sim-RL Agent to a Real-Time Robotic Additive Manufacturing Control Matsive Ali†, Sandesh Giri†, Sen Liu†*, and Qin Yang* Abstract— With the rapid development of deep reinforce- ment learning technology, it gradually demonstrates excellent potential and is becoming the most promising solution in the robotics. However, in the smart manufacturing domain, there is still not too much research involved in dynamic adaptive",d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G110-C04,canonicalized_best_sentence_top5,The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,a0cbabaccbb7e89eb79cadaf4274d7343127819bfaa9fbc919a8372113dea476,22,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G110-C04,canonicalized_three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I.,2930d3e096c4bea017117500d47dbccbe12c2371d27ed77415b00f98d969e4d6,32,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G111-C01,oracle_clean,"However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency).",fd6edf57bcdfe87cac6a2da3ed03fbf3d5c186660f09a2272c7f1cb7e7d898a1,30,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G111-C01,oracle_plus_metadata,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency).",715cb696352266286521bdde4bc55f9a1dfefb0c521faa2e9e9a8aed923132f1,43,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G111-C01,oracle_lengthened,"However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency). sufficiently to allow repli- cation of results (Yes) • The computing infrastructure used for running experi- ments (hardware and software) is specified (Yes) • Evaluation metrics are formally described and their mo- tivation explained (Yes) • The number of algorithm runs used to compute each re- ported result is stated (Yes) • Analysis of experiments goes beyond single-dimensional summaries to include measures of variation, confi- dence, or other distributional information (mean ± std, min–max)",007758288c3a741e7c573ab470ff771dbd2fb5ca85f1d2b70c9f74c7508fe4d7,104,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G111-C01,oracle_plus_metadata_lengthened,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency). sufficiently to allow repli- cation of results (Yes) • The computing infrastructure used for running experi- ments (hardware and software) is specified (Yes) • Evaluation metrics are formally described and their mo- tivation explained (Yes) • The number of algorithm runs used to compute each re- ported result is stated (Yes) • Analysis of experiments goes beyond single-dimensional summaries to include measures of variation, confi- dence, or other distributional information (mean ± std, min–max)",c34b3933afc22395a8319bb5d3b11dca69e5918cd9bb6fb51b88a9936d3049df,117,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G111-C01,raw_bm25_top1_chunk,"common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",f19d3732051ba7bb91b0cf3f0329b743eb0762a8298c69fe60bbd34ab5ed8793,69,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G111-C01,cleaned_bm25_top1_chunk,"common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",f19d3732051ba7bb91b0cf3f0329b743eb0762a8298c69fe60bbd34ab5ed8793,69,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G111-C01,canonicalized_best_sentence_top5,common reinforcement learning challenges in two distinct control scenarios.,a6383598a297749acc9414b66163a54a50da829c3b75280cdb8669b1bc7fc41e,9,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G111-C01,canonicalized_three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,dcb80b09fd673e816a7dc9c731504be10ef374d1e3afa989664d4e861daf9e22,31,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G111-C02,oracle_clean,"However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency).",fd6edf57bcdfe87cac6a2da3ed03fbf3d5c186660f09a2272c7f1cb7e7d898a1,30,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G111-C02,oracle_plus_metadata,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency).",715cb696352266286521bdde4bc55f9a1dfefb0c521faa2e9e9a8aed923132f1,43,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G111-C02,oracle_lengthened,"However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency). sufficiently to allow repli- cation of results (Yes) • The computing infrastructure used for running experi- ments (hardware and software) is specified (Yes) • Evaluation metrics are formally described and their mo- tivation explained (Yes) • The number of algorithm runs used to compute each re- ported result is stated (Yes) • Analysis of experiments goes beyond single-dimensional summaries to include measures of variation, confi- dence, or other distributional information (mean ± std, min–max)",007758288c3a741e7c573ab470ff771dbd2fb5ca85f1d2b70c9f74c7508fe4d7,104,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G111-C02,oracle_plus_metadata_lengthened,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency). sufficiently to allow repli- cation of results (Yes) • The computing infrastructure used for running experi- ments (hardware and software) is specified (Yes) • Evaluation metrics are formally described and their mo- tivation explained (Yes) • The number of algorithm runs used to compute each re- ported result is stated (Yes) • Analysis of experiments goes beyond single-dimensional summaries to include measures of variation, confi- dence, or other distributional information (mean ± std, min–max)",c34b3933afc22395a8319bb5d3b11dca69e5918cd9bb6fb51b88a9936d3049df,117,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G111-C02,raw_bm25_top1_chunk,"common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",f19d3732051ba7bb91b0cf3f0329b743eb0762a8298c69fe60bbd34ab5ed8793,69,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G111-C02,cleaned_bm25_top1_chunk,"common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",f19d3732051ba7bb91b0cf3f0329b743eb0762a8298c69fe60bbd34ab5ed8793,69,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G111-C02,canonicalized_best_sentence_top5,common reinforcement learning challenges in two distinct control scenarios.,a6383598a297749acc9414b66163a54a50da829c3b75280cdb8669b1bc7fc41e,9,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G111-C02,canonicalized_three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,dcb80b09fd673e816a7dc9c731504be10ef374d1e3afa989664d4e861daf9e22,31,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G111-C03,oracle_clean,"However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency).",fd6edf57bcdfe87cac6a2da3ed03fbf3d5c186660f09a2272c7f1cb7e7d898a1,30,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G111-C03,oracle_plus_metadata,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency).",715cb696352266286521bdde4bc55f9a1dfefb0c521faa2e9e9a8aed923132f1,43,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G111-C03,oracle_lengthened,"However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency). data-enhanced methods to optimize operational and maintenance policies while adhering to system constraints. The closed-loop framework integrates surrogate modeling, reinforcement learning, and Bayesian inference to streamline end-to-end communication for on- line regulation and self-adjustment. Reinforcement learning is used to consider component health and degradation to drive the target power generations, with constraints enforced through a Reference Governor control algorithm that ensures co",ef0ef85f6648742c14b35dd6a7986690428bf7577309561be237268de3aa02be,92,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G111-C03,oracle_plus_metadata_lengthened,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency). data-enhanced methods to optimize operational and maintenance policies while adhering to system constraints. The closed-loop framework integrates surrogate modeling, reinforcement learning, and Bayesian inference to streamline end-to-end communication for on- line regulation and self-adjustment. Reinforcement learning is used to consider component health and degradation to drive the target power generations, with constraints enforced through a Reference Governor control algorithm that ensures co",92a2d2e91790c6dc208f183a0ef2192d03a76d4fd119b358b35fdd7ad1ed447a,105,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G111-C03,raw_bm25_top1_chunk,"common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",f19d3732051ba7bb91b0cf3f0329b743eb0762a8298c69fe60bbd34ab5ed8793,69,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G111-C03,cleaned_bm25_top1_chunk,"common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",f19d3732051ba7bb91b0cf3f0329b743eb0762a8298c69fe60bbd34ab5ed8793,69,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G111-C03,canonicalized_best_sentence_top5,"Reinforcement learning is used to consider component health and degradation to drive the target power generations, with constraints enforced through a Reference Governor control algorithm that ensures co",0702483b02ce15c17d55ef4ce67beceac931f169e783e82d337a9de0b697b7d4,28,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G111-C03,canonicalized_three_sentence_window_top5,"The closed-loop framework integrates surrogate modeling, reinforcement learning, and Bayesian inference to streamline end-to-end communication for on- line regulation and self-adjustment. Reinforcement learning is used to consider component health and degradation to drive the target power generations, with constraints enforced through a Reference Governor control algorithm that ensures co",ab6c2a75117dc74d49e94ea0b0722203d161f341bc174092920efc4f07ecafb4,49,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G111-C04,oracle_clean,"However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency).",fd6edf57bcdfe87cac6a2da3ed03fbf3d5c186660f09a2272c7f1cb7e7d898a1,30,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G111-C04,oracle_plus_metadata,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency).",715cb696352266286521bdde4bc55f9a1dfefb0c521faa2e9e9a8aed923132f1,43,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G111-C04,oracle_lengthened,"However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency). sufficiently to allow repli- cation of results (Yes) • The computing infrastructure used for running experi- ments (hardware and software) is specified (Yes) • Evaluation metrics are formally described and their mo- tivation explained (Yes) • The number of algorithm runs used to compute each re- ported result is stated (Yes) • Analysis of experiments goes beyond single-dimensional summaries to include measures of variation, confi- dence, or other distributional information (mean ± std, min–max)",007758288c3a741e7c573ab470ff771dbd2fb5ca85f1d2b70c9f74c7508fe4d7,104,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G111-C04,oracle_plus_metadata_lengthened,"Title: Digital Twin-Enabled Real-Time Control in Robotic Additive Manufacturing Page: 1 Section: unknown
However, there are many challenges to implementing RL in the robotic domain due to hardware limitations (such as mechanical system design and computer capabilities) and software restrictions (like algorithm efficiency). sufficiently to allow repli- cation of results (Yes) • The computing infrastructure used for running experi- ments (hardware and software) is specified (Yes) • Evaluation metrics are formally described and their mo- tivation explained (Yes) • The number of algorithm runs used to compute each re- ported result is stated (Yes) • Analysis of experiments goes beyond single-dimensional summaries to include measures of variation, confi- dence, or other distributional information (mean ± std, min–max)",c34b3933afc22395a8319bb5d3b11dca69e5918cd9bb6fb51b88a9936d3049df,117,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G111-C04,raw_bm25_top1_chunk,"common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",f19d3732051ba7bb91b0cf3f0329b743eb0762a8298c69fe60bbd34ab5ed8793,69,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G111-C04,cleaned_bm25_top1_chunk,"common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",f19d3732051ba7bb91b0cf3f0329b743eb0762a8298c69fe60bbd34ab5ed8793,69,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G111-C04,canonicalized_best_sentence_top5,common reinforcement learning challenges in two distinct control scenarios.,a6383598a297749acc9414b66163a54a50da829c3b75280cdb8669b1bc7fc41e,9,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G111-C04,canonicalized_three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,dcb80b09fd673e816a7dc9c731504be10ef374d1e3afa989664d4e861daf9e22,31,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G116-C01,oracle_clean,"For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall.",8e8bc2ea8ecbfe77eea7a4530ea29af363888dfe1a1200af7fe07bc88dcf89b2,26,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G116-C01,oracle_plus_metadata,"Title: LSDTs: LLM-Augmented Semantic Digital Twins Page: 6 Section: unknown
For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall.",2a14c8203ffd4bcc91982ccd93ee4b5fa6d154ddb103957fffd0505ea9d14f75,36,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G116-C01,oracle_lengthened,"For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall. real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results. After the case study, we find that DeepSeek-R1-671b sometimes falls into overthinking, resulting in less accu",d417524d813b418274ea5aa5fb243831397b81ae6b842be7c8ed47995346555d,97,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G116-C01,oracle_plus_metadata_lengthened,"Title: LSDTs: LLM-Augmented Semantic Digital Twins Page: 6 Section: unknown
For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall. real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results. After the case study, we find that DeepSeek-R1-671b sometimes falls into overthinking, resulting in less accu",ea9746fe136f14d384227ec8b8df4954a53fa30bc7bafcb4a65b7513be9ed66e,107,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G116-C01,raw_bm25_top1_chunk,"correct match if its extracted structure semantically aligns with a ground-truth rule, regardless of wording differences. The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage. It produced the highest number of extracted regula- tions and achieved top accuracy in three out of ",32f343d28ef17c13d3f006aa0723b654c4c36cc45bb06dc5bef46c35d253110e,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G116-C01,cleaned_bm25_top1_chunk,"correct match if its extracted structure semantically aligns with a ground-truth rule, regardless of wording differences. The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage. It produced the highest number of extracted regula- tions and achieved top accuracy in three out of",2508a2b6dfb23e55bfabdf3b17097956e065a3e7ec3f94d58d4ddf4bcc01a964,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G116-C01,canonicalized_best_sentence_top5,"For example, in the Cabinet task under the centralized paradigm, GPT-5 achieves over 93.04% tool-calling success with 75.90% execution validity, whereas GPT-4o-mini re- mains below 19.40% and 9.40%, respectively.",2c277307cfc7c6a8e26d5b21b395cec2f6804ce91e5b70e87683dee33b7d9004,29,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G116-C01,canonicalized_three_sentence_window_top5,"four cooperation paradigms. The results reveal a consistent tendency that larger LLMs ex- hibit stronger structured tool usage compared to smaller ones. For example, in the Cabinet task under the centralized paradigm, GPT-5 achieves over 93.04% tool-calling success with 75.90% execution validity, whereas GPT-4o-mini re- mains below 19.40% and 9.40%, respectively. This result illustrates a common: larger models enable the invocation of tools effectively and progress toward task goals.",561cc047b57a8642b19c06b3b860243acccb6f4df06b9eba6d9c5b95936403e2,69,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G116-C02,oracle_clean,"For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall.",8e8bc2ea8ecbfe77eea7a4530ea29af363888dfe1a1200af7fe07bc88dcf89b2,26,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G116-C02,oracle_plus_metadata,"Title: LSDTs: LLM-Augmented Semantic Digital Twins Page: 6 Section: unknown
For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall.",2a14c8203ffd4bcc91982ccd93ee4b5fa6d154ddb103957fffd0505ea9d14f75,36,candidate_csv.evidence_text + metadata,True,True,False
