candidate_id,variant,evidence_input_sha256,n_words,source,uses_oracle_text,contains_metadata,is_lengthened
SBV2-ALL92-G099-C03,oracle_plus_metadata_lengthened,f3624f49963fa69801c6203fbc1396a23c3f57ab7a5bf6a926d981e2dd08eeff,113,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G099-C03,raw_bm25_top1_chunk,4a0fce852068161d18efe140a0c78bfd78568438f6d7162297ef123b0f8ed2e8,60,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G099-C03,cleaned_bm25_top1_chunk,4a0fce852068161d18efe140a0c78bfd78568438f6d7162297ef123b0f8ed2e8,60,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G099-C03,canonicalized_best_sentence_top5,a8e0f39a767b0a5688e19d76ec59030f1de13e3ee4d5211302a653bc47a3a4e6,34,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G099-C03,canonicalized_three_sentence_window_top5,3d7dfeeecf821bd1403ec159894e379bf6653473b97ad2c1b58196ce63aaf7f1,46,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G099-C04,oracle_clean,a8e0f39a767b0a5688e19d76ec59030f1de13e3ee4d5211302a653bc47a3a4e6,34,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G099-C04,oracle_plus_metadata,9fd6acda68ba7e311bfb7507a6713a9b3d84a1b082ef04d7e24232483a839bf5,46,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G099-C04,oracle_lengthened,10a7013ac95a6088ca5c6472f2b5338d35324b07f06e9ab24035f5b0a64efc3e,101,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G099-C04,oracle_plus_metadata_lengthened,f3624f49963fa69801c6203fbc1396a23c3f57ab7a5bf6a926d981e2dd08eeff,113,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G099-C04,raw_bm25_top1_chunk,4a0fce852068161d18efe140a0c78bfd78568438f6d7162297ef123b0f8ed2e8,60,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G099-C04,cleaned_bm25_top1_chunk,4a0fce852068161d18efe140a0c78bfd78568438f6d7162297ef123b0f8ed2e8,60,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G099-C04,canonicalized_best_sentence_top5,a8e0f39a767b0a5688e19d76ec59030f1de13e3ee4d5211302a653bc47a3a4e6,34,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G099-C04,canonicalized_three_sentence_window_top5,3d7dfeeecf821bd1403ec159894e379bf6653473b97ad2c1b58196ce63aaf7f1,46,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G106-C01,oracle_clean,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G106-C01,oracle_plus_metadata,39e5668ccf8c3d8f05d848b22eae7aaea20e2f31fd1ecdd3dcabdc5691b19a7a,39,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G106-C01,oracle_lengthened,dfd7be4f308ac2eb60f8632111150a9b054860c6b093ebb7ab934f40f710c719,102,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G106-C01,oracle_plus_metadata_lengthened,4fa404985426e646934c4e2918602d89a0cea557ce97d2efc3554833459b8648,114,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G106-C01,raw_bm25_top1_chunk,ffdb888b33fff56499c2d24341740cb427fef7eb612f145733abc632213bd1f9,77,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G106-C01,cleaned_bm25_top1_chunk,ffdb888b33fff56499c2d24341740cb427fef7eb612f145733abc632213bd1f9,77,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G106-C01,canonicalized_best_sentence_top5,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G106-C01,canonicalized_three_sentence_window_top5,eb20f28c4ddd16b93fd777795efa62782914331e1976916b80d23399196c5962,54,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G106-C02,oracle_clean,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G106-C02,oracle_plus_metadata,39e5668ccf8c3d8f05d848b22eae7aaea20e2f31fd1ecdd3dcabdc5691b19a7a,39,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G106-C02,oracle_lengthened,094ef58cc4a8dceeb8b030f7498ebe269be6dafa9cbcb782a4ba65eb151a33d6,104,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G106-C02,oracle_plus_metadata_lengthened,8c1acca118d84f359f824219445f223d622157e157e90309d631bc572f5dc36f,116,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G106-C02,raw_bm25_top1_chunk,1633d2c2efdc3aeb7cc2ce1ce6b3bdb087ac8b833e7edee8d0dc7a2c6823a943,75,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G106-C02,cleaned_bm25_top1_chunk,1633d2c2efdc3aeb7cc2ce1ce6b3bdb087ac8b833e7edee8d0dc7a2c6823a943,75,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G106-C02,canonicalized_best_sentence_top5,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G106-C02,canonicalized_three_sentence_window_top5,eb20f28c4ddd16b93fd777795efa62782914331e1976916b80d23399196c5962,54,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G106-C03,oracle_clean,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G106-C03,oracle_plus_metadata,39e5668ccf8c3d8f05d848b22eae7aaea20e2f31fd1ecdd3dcabdc5691b19a7a,39,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G106-C03,oracle_lengthened,094ef58cc4a8dceeb8b030f7498ebe269be6dafa9cbcb782a4ba65eb151a33d6,104,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G106-C03,oracle_plus_metadata_lengthened,8c1acca118d84f359f824219445f223d622157e157e90309d631bc572f5dc36f,116,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G106-C03,raw_bm25_top1_chunk,1633d2c2efdc3aeb7cc2ce1ce6b3bdb087ac8b833e7edee8d0dc7a2c6823a943,75,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G106-C03,cleaned_bm25_top1_chunk,1633d2c2efdc3aeb7cc2ce1ce6b3bdb087ac8b833e7edee8d0dc7a2c6823a943,75,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G106-C03,canonicalized_best_sentence_top5,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G106-C03,canonicalized_three_sentence_window_top5,eb20f28c4ddd16b93fd777795efa62782914331e1976916b80d23399196c5962,54,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G106-C04,oracle_clean,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G106-C04,oracle_plus_metadata,39e5668ccf8c3d8f05d848b22eae7aaea20e2f31fd1ecdd3dcabdc5691b19a7a,39,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G106-C04,oracle_lengthened,dfd7be4f308ac2eb60f8632111150a9b054860c6b093ebb7ab934f40f710c719,102,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G106-C04,oracle_plus_metadata_lengthened,4fa404985426e646934c4e2918602d89a0cea557ce97d2efc3554833459b8648,114,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G106-C04,raw_bm25_top1_chunk,ffdb888b33fff56499c2d24341740cb427fef7eb612f145733abc632213bd1f9,77,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G106-C04,cleaned_bm25_top1_chunk,ffdb888b33fff56499c2d24341740cb427fef7eb612f145733abc632213bd1f9,77,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G106-C04,canonicalized_best_sentence_top5,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G106-C04,canonicalized_three_sentence_window_top5,eb20f28c4ddd16b93fd777795efa62782914331e1976916b80d23399196c5962,54,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G107-C01,oracle_clean,cdeb403ee38a94a4b3a67290c9f208c4daa2b4da958c1ed328c8544b30737fef,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G107-C01,oracle_plus_metadata,5f3a076941bc810b211a0ede8377ad6a309930f3518c35381bf2437940519ebd,36,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G107-C01,oracle_lengthened,932a1d81978654d11b312df51fcf3d978516ea6468214995f8c1ded039c1fb87,85,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G107-C01,oracle_plus_metadata_lengthened,b862e06639546861dab24cbb42127d8f00b8f0c5774a5210cc7d292aa4266dd1,97,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G107-C01,raw_bm25_top1_chunk,b43aee23a8d34a28a333fc5060d235d9c866dd0e16980003825263678a8390c0,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G107-C01,cleaned_bm25_top1_chunk,b43aee23a8d34a28a333fc5060d235d9c866dd0e16980003825263678a8390c0,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G107-C01,canonicalized_best_sentence_top5,9c4367a79852c330399c8eb91081c2193a7db8717beeb7703bc1932b7090f396,23,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G107-C01,canonicalized_three_sentence_window_top5,63b0abf4b6a0039e63e19fc2b93eb1448dedd316e3e4b8ed8dca3c6eb14c6763,61,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G107-C02,oracle_clean,cdeb403ee38a94a4b3a67290c9f208c4daa2b4da958c1ed328c8544b30737fef,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G107-C02,oracle_plus_metadata,5f3a076941bc810b211a0ede8377ad6a309930f3518c35381bf2437940519ebd,36,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G107-C02,oracle_lengthened,932a1d81978654d11b312df51fcf3d978516ea6468214995f8c1ded039c1fb87,85,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G107-C02,oracle_plus_metadata_lengthened,b862e06639546861dab24cbb42127d8f00b8f0c5774a5210cc7d292aa4266dd1,97,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G107-C02,raw_bm25_top1_chunk,b43aee23a8d34a28a333fc5060d235d9c866dd0e16980003825263678a8390c0,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G107-C02,cleaned_bm25_top1_chunk,b43aee23a8d34a28a333fc5060d235d9c866dd0e16980003825263678a8390c0,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G107-C02,canonicalized_best_sentence_top5,9c4367a79852c330399c8eb91081c2193a7db8717beeb7703bc1932b7090f396,23,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G107-C02,canonicalized_three_sentence_window_top5,63b0abf4b6a0039e63e19fc2b93eb1448dedd316e3e4b8ed8dca3c6eb14c6763,61,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G107-C03,oracle_clean,cdeb403ee38a94a4b3a67290c9f208c4daa2b4da958c1ed328c8544b30737fef,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G107-C03,oracle_plus_metadata,5f3a076941bc810b211a0ede8377ad6a309930f3518c35381bf2437940519ebd,36,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G107-C03,oracle_lengthened,932a1d81978654d11b312df51fcf3d978516ea6468214995f8c1ded039c1fb87,85,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G107-C03,oracle_plus_metadata_lengthened,b862e06639546861dab24cbb42127d8f00b8f0c5774a5210cc7d292aa4266dd1,97,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G107-C03,raw_bm25_top1_chunk,b43aee23a8d34a28a333fc5060d235d9c866dd0e16980003825263678a8390c0,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G107-C03,cleaned_bm25_top1_chunk,b43aee23a8d34a28a333fc5060d235d9c866dd0e16980003825263678a8390c0,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G107-C03,canonicalized_best_sentence_top5,9c4367a79852c330399c8eb91081c2193a7db8717beeb7703bc1932b7090f396,23,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G107-C03,canonicalized_three_sentence_window_top5,63b0abf4b6a0039e63e19fc2b93eb1448dedd316e3e4b8ed8dca3c6eb14c6763,61,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G107-C04,oracle_clean,cdeb403ee38a94a4b3a67290c9f208c4daa2b4da958c1ed328c8544b30737fef,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G107-C04,oracle_plus_metadata,5f3a076941bc810b211a0ede8377ad6a309930f3518c35381bf2437940519ebd,36,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G107-C04,oracle_lengthened,932a1d81978654d11b312df51fcf3d978516ea6468214995f8c1ded039c1fb87,85,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G107-C04,oracle_plus_metadata_lengthened,b862e06639546861dab24cbb42127d8f00b8f0c5774a5210cc7d292aa4266dd1,97,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G107-C04,raw_bm25_top1_chunk,b43aee23a8d34a28a333fc5060d235d9c866dd0e16980003825263678a8390c0,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G107-C04,cleaned_bm25_top1_chunk,b43aee23a8d34a28a333fc5060d235d9c866dd0e16980003825263678a8390c0,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G107-C04,canonicalized_best_sentence_top5,9c4367a79852c330399c8eb91081c2193a7db8717beeb7703bc1932b7090f396,23,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G107-C04,canonicalized_three_sentence_window_top5,63b0abf4b6a0039e63e19fc2b93eb1448dedd316e3e4b8ed8dca3c6eb14c6763,61,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G108-C01,oracle_clean,b7515ebc606f307189ca03a6847bebcbe5d36073d2d61f623931a2fb35b76556,25,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G108-C01,oracle_plus_metadata,d101a28908fa62e090c3e61dfe06774750fb388b8e2c4c49c11028e6a831cb8c,37,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G108-C01,oracle_lengthened,f37c695c0683e7b2ebd84f52ddad3a6e269fa82fb0a499bbfdba3c00d13b708a,88,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G108-C01,oracle_plus_metadata_lengthened,79b564dd11bca86b6af981ed52b6b163b6cd82449540f5119cb1217a33732688,100,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G108-C01,raw_bm25_top1_chunk,6206777e4f98b1526c8f37fb65622ab00c6364f13f3d374dd3c473e51228c5b6,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G108-C01,cleaned_bm25_top1_chunk,6206777e4f98b1526c8f37fb65622ab00c6364f13f3d374dd3c473e51228c5b6,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G108-C01,canonicalized_best_sentence_top5,b7515ebc606f307189ca03a6847bebcbe5d36073d2d61f623931a2fb35b76556,25,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G108-C01,canonicalized_three_sentence_window_top5,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754,37,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G108-C02,oracle_clean,b7515ebc606f307189ca03a6847bebcbe5d36073d2d61f623931a2fb35b76556,25,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G108-C02,oracle_plus_metadata,d101a28908fa62e090c3e61dfe06774750fb388b8e2c4c49c11028e6a831cb8c,37,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G108-C02,oracle_lengthened,f37c695c0683e7b2ebd84f52ddad3a6e269fa82fb0a499bbfdba3c00d13b708a,88,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G108-C02,oracle_plus_metadata_lengthened,79b564dd11bca86b6af981ed52b6b163b6cd82449540f5119cb1217a33732688,100,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G108-C02,raw_bm25_top1_chunk,6206777e4f98b1526c8f37fb65622ab00c6364f13f3d374dd3c473e51228c5b6,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G108-C02,cleaned_bm25_top1_chunk,6206777e4f98b1526c8f37fb65622ab00c6364f13f3d374dd3c473e51228c5b6,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G108-C02,canonicalized_best_sentence_top5,b7515ebc606f307189ca03a6847bebcbe5d36073d2d61f623931a2fb35b76556,25,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G108-C02,canonicalized_three_sentence_window_top5,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754,37,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G108-C03,oracle_clean,b7515ebc606f307189ca03a6847bebcbe5d36073d2d61f623931a2fb35b76556,25,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G108-C03,oracle_plus_metadata,d101a28908fa62e090c3e61dfe06774750fb388b8e2c4c49c11028e6a831cb8c,37,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G108-C03,oracle_lengthened,f37c695c0683e7b2ebd84f52ddad3a6e269fa82fb0a499bbfdba3c00d13b708a,88,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G108-C03,oracle_plus_metadata_lengthened,79b564dd11bca86b6af981ed52b6b163b6cd82449540f5119cb1217a33732688,100,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G108-C03,raw_bm25_top1_chunk,6206777e4f98b1526c8f37fb65622ab00c6364f13f3d374dd3c473e51228c5b6,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G108-C03,cleaned_bm25_top1_chunk,6206777e4f98b1526c8f37fb65622ab00c6364f13f3d374dd3c473e51228c5b6,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G108-C03,canonicalized_best_sentence_top5,b7515ebc606f307189ca03a6847bebcbe5d36073d2d61f623931a2fb35b76556,25,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G108-C03,canonicalized_three_sentence_window_top5,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754,37,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G108-C04,oracle_clean,b7515ebc606f307189ca03a6847bebcbe5d36073d2d61f623931a2fb35b76556,25,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G108-C04,oracle_plus_metadata,d101a28908fa62e090c3e61dfe06774750fb388b8e2c4c49c11028e6a831cb8c,37,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G108-C04,oracle_lengthened,f37c695c0683e7b2ebd84f52ddad3a6e269fa82fb0a499bbfdba3c00d13b708a,88,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G108-C04,oracle_plus_metadata_lengthened,79b564dd11bca86b6af981ed52b6b163b6cd82449540f5119cb1217a33732688,100,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G108-C04,raw_bm25_top1_chunk,6206777e4f98b1526c8f37fb65622ab00c6364f13f3d374dd3c473e51228c5b6,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G108-C04,cleaned_bm25_top1_chunk,6206777e4f98b1526c8f37fb65622ab00c6364f13f3d374dd3c473e51228c5b6,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G108-C04,canonicalized_best_sentence_top5,b7515ebc606f307189ca03a6847bebcbe5d36073d2d61f623931a2fb35b76556,25,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G108-C04,canonicalized_three_sentence_window_top5,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754,37,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G110-C01,oracle_clean,a0cbabaccbb7e89eb79cadaf4274d7343127819bfaa9fbc919a8372113dea476,22,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G110-C01,oracle_plus_metadata,2cde90d5b44f4b35ee19d1f525bace41d87f4cb2868c66e4d70f652040045e06,35,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G110-C01,oracle_lengthened,6adfc4d218ced3c8da49cc4e4e17a761fb88950011bf4feb742bb1406bee5a61,91,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G110-C01,oracle_plus_metadata_lengthened,96fff4ac3f12ec5c7b40e23bebc0ce128a0aa1ab137a845bdb6f521ee71a3c24,104,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G110-C01,raw_bm25_top1_chunk,d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G110-C01,cleaned_bm25_top1_chunk,d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G110-C01,canonicalized_best_sentence_top5,a0cbabaccbb7e89eb79cadaf4274d7343127819bfaa9fbc919a8372113dea476,22,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G110-C01,canonicalized_three_sentence_window_top5,2930d3e096c4bea017117500d47dbccbe12c2371d27ed77415b00f98d969e4d6,32,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G110-C02,oracle_clean,a0cbabaccbb7e89eb79cadaf4274d7343127819bfaa9fbc919a8372113dea476,22,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G110-C02,oracle_plus_metadata,2cde90d5b44f4b35ee19d1f525bace41d87f4cb2868c66e4d70f652040045e06,35,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G110-C02,oracle_lengthened,6adfc4d218ced3c8da49cc4e4e17a761fb88950011bf4feb742bb1406bee5a61,91,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G110-C02,oracle_plus_metadata_lengthened,96fff4ac3f12ec5c7b40e23bebc0ce128a0aa1ab137a845bdb6f521ee71a3c24,104,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G110-C02,raw_bm25_top1_chunk,d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G110-C02,cleaned_bm25_top1_chunk,d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G110-C02,canonicalized_best_sentence_top5,a0cbabaccbb7e89eb79cadaf4274d7343127819bfaa9fbc919a8372113dea476,22,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G110-C02,canonicalized_three_sentence_window_top5,2930d3e096c4bea017117500d47dbccbe12c2371d27ed77415b00f98d969e4d6,32,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G110-C03,oracle_clean,a0cbabaccbb7e89eb79cadaf4274d7343127819bfaa9fbc919a8372113dea476,22,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G110-C03,oracle_plus_metadata,2cde90d5b44f4b35ee19d1f525bace41d87f4cb2868c66e4d70f652040045e06,35,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G110-C03,oracle_lengthened,6adfc4d218ced3c8da49cc4e4e17a761fb88950011bf4feb742bb1406bee5a61,91,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G110-C03,oracle_plus_metadata_lengthened,96fff4ac3f12ec5c7b40e23bebc0ce128a0aa1ab137a845bdb6f521ee71a3c24,104,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G110-C03,raw_bm25_top1_chunk,d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G110-C03,cleaned_bm25_top1_chunk,d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G110-C03,canonicalized_best_sentence_top5,a0cbabaccbb7e89eb79cadaf4274d7343127819bfaa9fbc919a8372113dea476,22,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G110-C03,canonicalized_three_sentence_window_top5,2930d3e096c4bea017117500d47dbccbe12c2371d27ed77415b00f98d969e4d6,32,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G110-C04,oracle_clean,a0cbabaccbb7e89eb79cadaf4274d7343127819bfaa9fbc919a8372113dea476,22,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G110-C04,oracle_plus_metadata,2cde90d5b44f4b35ee19d1f525bace41d87f4cb2868c66e4d70f652040045e06,35,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G110-C04,oracle_lengthened,6adfc4d218ced3c8da49cc4e4e17a761fb88950011bf4feb742bb1406bee5a61,91,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G110-C04,oracle_plus_metadata_lengthened,96fff4ac3f12ec5c7b40e23bebc0ce128a0aa1ab137a845bdb6f521ee71a3c24,104,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G110-C04,raw_bm25_top1_chunk,d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G110-C04,cleaned_bm25_top1_chunk,d62db546ceae8b5446b672c07732832c624fc1af5f19416993136f56a0e6cfa5,71,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G110-C04,canonicalized_best_sentence_top5,a0cbabaccbb7e89eb79cadaf4274d7343127819bfaa9fbc919a8372113dea476,22,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
