candidate_id,true_label,pred_label,oracle_pred_label,category,failure_type,priority_score,review_rank,p_strong_mean,p_contra_mean
SBV2-ALL92-G135-C01,supported,contradiction_candidate,strong_action_overclaim,screening_failure,screening_failure,0.06755771685685785,330,0.6503481227335404,0.5827904058766825
SBV2-ALL92-G254-C01,supported,contradiction_candidate,supported,screening_failure,selection_failure,0.06256939340631584,331,0.6697855138934504,0.6072161204871346
SBV2-ALL92-G193-C01,supported,contradiction_candidate,supported,screening_failure,selection_failure,0.0380218680040364,332,0.710957869564068,0.6729360015600316
SBV2-ALL92-G166-C04,contradiction_candidate,mild_scope_overclaim,mild_scope_overclaim,screening_failure,screening_failure,0.03672842237847207,333,0.582907219538407,0.5461787971599349
SBV2-ALL92-G107-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,0.0028819931773700347,334,0.5972202066637242,0.5943382134863542
SBV2-ALL92-G259-C01,supported,mild_scope_overclaim,supported,screening_failure,selection_failure,-0.005002217436865353,335,0.48041359093800146,0.4854158083748668
SBV2-ALL92-G119-C03,strong_action_overclaim,supported,supported,strong_action_false_negative,screening_failure,-0.028599183760866648,336,0.22891013475924074,0.2575093185201074
SBV2-ALL92-G031-C03,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,contradiction_confusion,selection_failure,-0.06505565528918111,337,0.5991317953206589,0.66418745060984
SBV2-ALL92-G069-C02,mild_scope_overclaim,contradiction_candidate,supported,screening_failure,screening_failure,-0.07131661341947027,338,0.5620225932229017,0.633339206642372
SBV2-ALL92-G234-C02,mild_scope_overclaim,contradiction_candidate,contradiction_candidate,screening_failure,screening_failure,-0.07520510100416322,339,0.5765318204443532,0.6517369214485165
SBV2-ALL92-G030-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.08682512770692585,340,0.6792505021729734,0.7660756298798993
SBV2-ALL92-G011-CONTRA,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.10833505523600562,341,0.7714109320392067,0.8797459872752124
SBV2-ALL92-G062-C03,strong_action_overclaim,contradiction_candidate,contradiction_candidate,contradiction_confusion,screening_failure,-0.111487554019995,342,0.48416607040041115,0.5956536244204061
SBV2-ALL92-G257-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.12842012525015012,343,0.651649495837291,0.7800696210874412
SBV2-ALL92-G011-MILD,mild_scope_overclaim,contradiction_candidate,strong_action_overclaim,screening_failure,screening_failure,-0.1384224201566322,344,0.7534824979834607,0.8919049181400929
SBV2-ALL92-G011-SUPPORTED,supported,contradiction_candidate,strong_action_overclaim,screening_failure,screening_failure,-0.1522718055238469,345,0.7460631285942566,0.8983349341181035
SBV2-ALL92-G205-C03,strong_action_overclaim,contradiction_candidate,supported,contradiction_confusion,screening_failure,-0.1746316622904558,346,0.6237327051084338,0.7983643673988896
SBV2-ALL92-G062-C02,mild_scope_overclaim,contradiction_candidate,supported,screening_failure,screening_failure,-0.1819140731197541,347,0.49360401680145677,0.6755180899212109
SBV2-ALL92-G111-C02,mild_scope_overclaim,contradiction_candidate,strong_action_overclaim,screening_failure,screening_failure,-0.1925486122186042,348,0.6844725218100243,0.8770211340286285
SBV2-ALL92-G256-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.19972660441091983,349,0.6451115070284398,0.8448381114393596
SBV2-ALL92-G190-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.2122173189630685,350,0.5353219677617049,0.7475392867247734
SBV2-ALL92-G144-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.22294247406212409,351,0.5996621232321381,0.8226045972942622
SBV2-ALL92-G111-C01,supported,contradiction_candidate,strong_action_overclaim,screening_failure,screening_failure,-0.2234289578145029,352,0.6552767955262816,0.8787057533407845
SBV2-ALL92-G253-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.2251368426103224,353,0.6806608772314089,0.9057977198417313
SBV2-ALL92-G214-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.23058915813052283,354,0.6624540478635833,0.8930432059941061
SBV2-ALL92-G196-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.24804619914949533,355,0.6703843344256728,0.9184305335751681
SBV2-ALL92-G131-C02,mild_scope_overclaim,contradiction_candidate,strong_action_overclaim,screening_failure,screening_failure,-0.28223781593455644,356,0.5709000350637853,0.8531378509983417
SBV2-ALL92-G116-C01,supported,contradiction_candidate,supported,screening_failure,selection_failure,-0.2865177421522097,357,0.6342804343528515,0.9207981765050612
SBV2-ALL92-G232-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.2900730081473737,358,0.6370201238437198,0.9270931319910934
SBV2-ALL92-G198-C04,contradiction_candidate,contradiction_candidate,supported,correct_non_strong,canon_helped,-0.2966831080416671,359,0.4786711692402249,0.775354277281892
SBV2-ALL92-G234-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.29720680330538074,360,0.6249017401871366,0.9221085434925174
SBV2-ALL92-G057-C02,mild_scope_overclaim,contradiction_candidate,supported,screening_failure,screening_failure,-0.30650383758116295,361,0.42427087593499535,0.7307747135161583
SBV2-ALL92-G254-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.3213904863166188,362,0.5981027927433543,0.9194932790599731
SBV2-ALL92-G014-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.3243953346867283,363,0.4756918525035523,0.8000871871902806
SBV2-ALL92-G172-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.3363619536191734,364,0.5649057817485573,0.9012677353677307
SBV2-ALL92-G052-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.3480538787771859,365,0.39794070520239894,0.7459945839795848
SBV2-ALL92-G197-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.35422150698426513,366,0.5549184043621052,0.9091399113463703
SBV2-ALL92-G036-C02,mild_scope_overclaim,contradiction_candidate,supported,screening_failure,screening_failure,-0.35567004658290036,367,0.560335565200414,0.9160056117833144
SBV2-ALL92-G224-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.36834999425652387,368,0.4907294012324062,0.8590793954889301
SBV2-ALL92-G013-C04,contradiction_candidate,contradiction_candidate,supported,correct_non_strong,canon_helped,-0.3715106264572108,369,0.5491015518718529,0.9206121783290637
SBV2-ALL92-G085-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.373401197346901,370,0.513157009238959,0.88655820658586
SBV2-ALL92-G186-C01,supported,contradiction_candidate,supported,screening_failure,selection_failure,-0.3762708573035276,371,0.5474284706888957,0.9236993279924233
SBV2-ALL92-G057-C01,supported,contradiction_candidate,supported,screening_failure,selection_failure,-0.3774921996543081,372,0.4890574354506582,0.8665496351049663
SBV2-ALL92-G025-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.39949134251419494,373,0.5070787118200296,0.9065700543342246
SBV2-ALL92-G111-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.4317470062357963,374,0.5032653201645587,0.935012326400355
SBV2-ALL92-G252-C04,contradiction_candidate,contradiction_candidate,strong_action_overclaim,correct_non_strong,canon_helped,-0.4344568910132829,375,0.4851821166304623,0.9196390076437452
SBV2-ALL92-G161-C04,contradiction_candidate,contradiction_candidate,strong_action_overclaim,correct_non_strong,canon_helped,-0.4574532754727919,376,0.4633362120912947,0.9207894875640866
SBV2-ALL92-G043-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.4578210892799735,377,0.46487693171694594,0.9226980209969194
SBV2-ALL92-G028-C04,contradiction_candidate,contradiction_candidate,strong_action_overclaim,correct_non_strong,canon_helped,-0.4612933498914796,378,0.4572642504402767,0.9185576003317563
SBV2-ALL92-G180-C03,strong_action_overclaim,contradiction_candidate,contradiction_candidate,contradiction_confusion,screening_failure,-0.4648060287665077,379,0.433361302235437,0.8981673310019447
SBV2-ALL92-G266-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.4653147295560929,380,0.4425779981319625,0.9078927276880554
SBV2-ALL92-G272-C02,mild_scope_overclaim,contradiction_candidate,supported,screening_failure,screening_failure,-0.46896962568298567,381,0.4513324061264607,0.9203020318094464
SBV2-ALL92-G018-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.47150057191769507,382,0.43432280358705616,0.9058233755047512
SBV2-ALL92-G092-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.47518455277227345,383,0.4477898116306489,0.9229743644029224
SBV2-ALL92-G035-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.477335321831582,384,0.43633892539933106,0.9136742472309131
SBV2-ALL92-G069-C01,supported,contradiction_candidate,supported,screening_failure,selection_failure,-0.4778038367158583,385,0.4327361467609004,0.9105399834767587
SBV2-ALL92-G214-C02,mild_scope_overclaim,contradiction_candidate,contradiction_candidate,screening_failure,screening_failure,-0.4902917378433248,386,0.3848625468155831,0.8751542846589079
SBV2-ALL92-G186-C02,mild_scope_overclaim,contradiction_candidate,supported,screening_failure,screening_failure,-0.49308542466190536,387,0.43179930289614427,0.9248847275580496
SBV2-ALL92-G040-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5008318894978571,388,0.43190647977376506,0.9327383692716221
SBV2-ALL92-G057-C04,contradiction_candidate,contradiction_candidate,supported,correct_non_strong,canon_helped,-0.5040435424105543,389,0.4104127499037609,0.9144562923143152
SBV2-ALL92-G062-C01,supported,contradiction_candidate,supported,screening_failure,selection_failure,-0.5055476939539174,390,0.3901855991317352,0.8957332930856525
SBV2-ALL92-G021-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5063229222814736,391,0.4167169906153963,0.9230399128968699
SBV2-ALL92-G128-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5081391490738136,392,0.41687755367900975,0.9250167027528234
SBV2-ALL92-G007-CONTRA,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5098145144679258,393,0.41980813038321513,0.929622644851141
SBV2-ALL92-G124-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5219310204863397,394,0.4050456253512886,0.9269766458376282
SBV2-ALL92-G082-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5264441306728911,395,0.3948259693007314,0.9212700999736224
SBV2-ALL92-G193-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5501452555701664,396,0.37346992819057356,0.9236151837607399
SBV2-ALL92-G099-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5661261318563444,397,0.36338459875909096,0.9295107306154354
SBV2-ALL92-G069-C03,strong_action_overclaim,contradiction_candidate,mild_scope_overclaim,contradiction_confusion,screening_failure,-0.5669193576445544,398,0.3571132341681853,0.9240325918127397
SBV2-ALL92-G004-CONTRA,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5693310283906101,399,0.36226825830953424,0.9315992867001444
SBV2-ALL92-G122-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.572913326128563,400,0.3307270848399936,0.9036404109685566
SBV2-ALL92-G019-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5750816825840317,401,0.34919220119408084,0.9242738837781126
SBV2-ALL92-G047-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5805998872820426,402,0.34832933147392436,0.928929218755967
SBV2-ALL92-G091-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5828157595540798,403,0.3415710038875607,0.9243867634416405
SBV2-ALL92-G019-C03,strong_action_overclaim,contradiction_candidate,mild_scope_overclaim,contradiction_confusion,screening_failure,-0.5872289458029227,404,0.3283888224799682,0.9156177682828909
SBV2-ALL92-G205-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5934486048332468,405,0.3230140656648581,0.9164626704981048
SBV2-ALL92-G034-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.5977917553118988,406,0.3174718955225905,0.9152636508344892
SBV2-ALL92-G110-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.6100283064436789,407,0.3072887055347006,0.9173170119783794
SBV2-ALL92-G234-C01,supported,contradiction_candidate,contradiction_candidate,screening_failure,screening_failure,-0.6145099512064927,408,0.30869506260723445,0.9232050138137271
SBV2-ALL92-G145-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.6299460045039088,409,0.28418823410913063,0.9141342386130394
SBV2-ALL92-G086-C03,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,contradiction_confusion,selection_failure,-0.6340386296512734,410,0.2689438811552418,0.9029825108065153
SBV2-ALL92-G185-C02,mild_scope_overclaim,contradiction_candidate,supported,screening_failure,screening_failure,-0.6394924101299113,411,0.29688335108562186,0.9363757612155332
SBV2-ALL92-G067-C03,strong_action_overclaim,contradiction_candidate,contradiction_candidate,contradiction_confusion,screening_failure,-0.6439404852837638,412,0.2868885525318909,0.9308290378156547
SBV2-ALL92-G003-CONTRA,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.647052898009564,413,0.2818358467978977,0.9288887448074616
SBV2-ALL92-G067-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.650036033550623,414,0.2807400453572831,0.9307760789079061
SBV2-ALL92-G083-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.6550951678874689,415,0.2615017443659676,0.9165969122534365
SBV2-ALL92-G032-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.6610562217843385,416,0.2831037664708629,0.9441599882552014
SBV2-ALL92-G106-C03,strong_action_overclaim,contradiction_candidate,contradiction_candidate,contradiction_confusion,screening_failure,-0.6654147284387242,417,0.26126912301963223,0.9266838514583564
SBV2-ALL92-G248-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.6736640860812625,418,0.23833295926950715,0.9119970453507696
SBV2-ALL92-G036-C03,strong_action_overclaim,contradiction_candidate,supported,contradiction_confusion,screening_failure,-0.6760701750236773,419,0.23962042497372305,0.9156905999974003
SBV2-ALL92-G259-C02,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,screening_failure,selection_failure,-0.6778094042566254,420,0.23167728680851152,0.9094866910651369
SBV2-ALL92-G175-C04,contradiction_candidate,contradiction_candidate,supported,correct_non_strong,canon_helped,-0.680661079458737,421,0.24405264490177148,0.9247137243605085
SBV2-ALL92-G168-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.6823211510021786,422,0.2518516247200874,0.934172775722266
SBV2-ALL92-G106-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.686089171847855,423,0.2395253905209604,0.9256145623688153
SBV2-ALL92-G036-C01,supported,contradiction_candidate,supported,screening_failure,selection_failure,-0.691234477610775,424,0.2228146055579653,0.9140490831687403
SBV2-ALL92-G020-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.7117442209143553,425,0.21032183312357464,0.92206605403793
SBV2-ALL92-G060-C04,contradiction_candidate,contradiction_candidate,supported,correct_non_strong,canon_helped,-0.7169924635125754,426,0.20641797783574456,0.92341044134832
SBV2-ALL92-G158-C04,contradiction_candidate,contradiction_candidate,supported,correct_non_strong,canon_helped,-0.7204420654435412,427,0.21858845948530214,0.9390305249288433
SBV2-ALL92-G271-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.7292030207005307,428,0.1938036680917566,0.9230066887922873
SBV2-ALL92-G019-C02,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,screening_failure,selection_failure,-0.7301337925582301,429,0.19381620174106656,0.9239499942992967
SBV2-ALL92-G180-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.730601656354191,430,0.20132060475148078,0.9319222611056719
SBV2-ALL92-G086-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.7413275312201593,431,0.18639961888704498,0.9277271501072043
SBV2-ALL92-G060-C02,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,screening_failure,selection_failure,-0.7459500906489869,432,0.18097158372469457,0.9269216743736814
SBV2-ALL92-G259-C04,contradiction_candidate,contradiction_candidate,strong_action_overclaim,correct_non_strong,canon_helped,-0.7525702907966098,433,0.17148421685124904,0.9240545076478588
SBV2-ALL92-G233-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.759673336359134,434,0.14948140422419354,0.9091547405833276
SBV2-ALL92-G251-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.7699747028543538,435,0.16018897989389877,0.9301636827482526
SBV2-ALL92-G119-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,-0.8451001450563773,436,0.08017015964342039,0.9252703046997978
