candidate_id,target_candidate_group_id,span_id,source_id,domain,evidence_type,candidate_label_guess,claim_text,evidence_text,source_location,url,arxiv_id,pdf_filename,leakage_category,recommendation,claim_only_correct,claim_evidence_correct,lexical_leakage_risk,needs_human_review,exclude_recommended,paper_full_priority,selection_reason,contradiction_leakage_review
SBV2-ALL92-G215-C01,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,limitation,supported,"The ABM discussion says decision-support effectiveness remains uncertain because calibration, heterogeneous data integration, and result interpretation require expertise.","Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",pdf_page_1,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G005-MILD,SBV2-ALL92-G005,AD-002-S2,AD-002,autonomous_driving,metric_result,mild_scope_overclaim,The solver comparison shows second-order solving at N=3 matches first-order accuracy at N=5 for the reported latency and waypoint analysis.,"The vertical arrow shows the solver order benefit: at the same latency, second-order solving at N=3 matches the accuracy of first-order at N=5, effectively halving the required steps.",pdf_page_6,https://arxiv.org/abs/2603.01023,2603.01023,pdfs/AD-002__2603.01023.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G040-C03,SBV2-ALL92-G040,AD-015-S1,AD-015,autonomous_driving,experiment_setup,strong_action_overclaim,DriveE2E implements twelve classical E2EAD models as baseline methods for the experiments and comparative evaluation reported in the benchmark study.,4 EXPERIMENTS 4.1 BASELINES AND IMPLEMENTATION DETAILS We implement five classical End-to-End Autonomous Driving (E2EAD) models as baseline meth- ods.,pdf_page_7,https://arxiv.org/abs/2509.23922,2509.23922,pdfs/AD-015__2509.23922.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G064-C01,SBV2-ALL92-G064,AD-024-S1,AD-024,autonomous_driving,metric_result,supported,"The paper presents trajectory validation with GNSS and IMU reference-vehicle data to evaluate vehicle detection, tracking, and sensor-derived trajectories.","Subsequently, we present the trajectory validation procedure using data collected from a reference vehicle equipped with a Global Navigation Satellite System (GNSS) receiver and an Inertial Measurement Unit (IMU), to evaluate the accuracy of vehicle detection, tracking, and sensor-derived trajectories.",pdf_page_5,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G099-C01,SBV2-ALL92-G099,CYB-011-S3,CYB-011,cyber_defense,limitation,supported,"The paper reframes autonomous network defence with entity-based reinforcement learning, decomposing observation and action spaces into collections of discrete entities.","To overcome this limitation, we reframe the problem of autonomous network defence using entity-based re- inforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities.",pdf_page_1,https://arxiv.org/abs/2410.17647,2410.17647,pdfs/CYB-011__2410.17647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G169-C01,SBV2-ALL92-G169,MARL-018-S1,MARL-018,robotics,experiment_setup,supported,The GRaD-Nav++ method trains a VLA agent on two-stage tasks in one environment to support zero-shot transfer generalization.,Multi-task generalization: We train our VLA policy on a set of two-stage tasks within a single environment to promote generalization and zero-shot transfer to untrained tasks.,pdf_page_3,https://arxiv.org/abs/2506.14009,2506.14009,pdfs/MARL-018__2506.14009.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G083-C03,SBV2-ALL92-G083,CYB-006-S2,CYB-006,cyber_defense,metric_result,strong_action_overclaim,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.950 and mitigation success from 84.7% to 95.0% in the reported DeepXplain experiments.,Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%.,pdf_page_1,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G033-C02,SBV2-ALL92-G033,AD-011-S3,AD-011,autonomous_driving,limitation,mild_scope_overclaim,"DriveVLM-Dual is proposed because VLMs have limitations in spatial reasoning, latency control, and heavy computational requirements within the autonomous pipeline.","Furthermore, recognizing the limitations of VLMs in spatial reasoning and heavy computational requirements, we propose DriveVLM-Dual, a hybrid system that synergizes the strengths of DriveVLM with the traditional autonomous driv- ing pipeline.",pdf_page_1,https://arxiv.org/abs/2402.12289,2402.12289,pdfs/AD-011__2402.12289.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G262-C03,SBV2-ALL92-G262,POL-017-S1,POL-017,policy_simulation,experiment_setup,strong_action_overclaim,The work implements a lightweight domain-specific activity chain generator based on model [8] as its main behavioral simulation engine.,"In this work, we implemented a lightweight domain- specific activity chain generator utilizing the model from [8], though the framework allows users to customize and implement alternative generation methods.",pdf_page_3,https://arxiv.org/abs/2506.21784,2506.21784,pdfs/POL-017__2506.21784.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G034-C01,SBV2-ALL92-G034,AD-012-S1,AD-012,autonomous_driving,experiment_setup,supported,Bench2Drive implements state-of-the-art E2E-AD models and evaluates them to provide insights on current status and future research directions.,"We implement state-of-the-art E2E-AD models and evaluate them in Bench2Drive, providing insights regarding current status and future directions.",pdf_page_1,https://arxiv.org/abs/2406.03877,2406.03877,pdfs/AD-012__2406.03877.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G180-C01,SBV2-ALL92-G180,MARL-002-S3,MARL-002,marl,limitation,supported,"Extended ALEM training shows unsaturated performance, with coordination and total reward improving late while total reward stays below the maximum score.","Performance does not saturate: coordination and total reward continue improv- ing late in training, and total reward remains well below the maximum achievable score.",pdf_page_26,https://arxiv.org/abs/2606.08340,2606.0834,pdfs/MARL-002__2606.08340.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G178-C04,SBV2-ALL92-G178,MARL-002-S1,MARL-002,marl,experiment_setup,contradiction_candidate,"The ALEM evaluation tests trained MARL agents zero-shot in homogeneous teams, with modern LLMs serving as reference points for comparison.","We evaluate 13 modern LLMs zero-shot within homogeneous teams, with trained MARL agents as reference points.",pdf_page_1,https://arxiv.org/abs/2606.08340,2606.0834,pdfs/MARL-002__2606.08340.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G009-SUPPORTED,SBV2-ALL92-G009,AD-003-S3,AD-003,autonomous_driving,deployment_boundary,supported,HiDrive provides physically realistic lighting and high-fidelity visual rendering as a more challenging testbed for autonomous system complexity.,"Built on a more advanced physics engine, HiDrive provides physically realistic lighting and high-fidelity visual rendering, offering a more challenging and realistic testbed for assessing whether autonomous driving systems can handle the complexity of real-world deployment.",pdf_page_1,https://arxiv.org/abs/2605.09972,2605.09972,pdfs/AD-003__2605.09972.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G213-C02,SBV2-ALL92-G213,MARL-013-S3,MARL-013,marl,limitation,mild_scope_overclaim,The paper states that optimization with individual utility functions and shared utility functions remains unresolved in the broadest MAMO case.,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",pdf_page_2,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G068-C01,SBV2-ALL92-G068,CYB-001-S2,CYB-001,cyber_defense,metric_result,supported,GPT-5.5 with Codex reports success rates of 16.1% on web-exploitation items and 31.7% on post-exploitation items in the reported AgentCyberRange results.,"GPT-5.5 with Codex achieves the highest success rates, solving 16.1% of web exploitation tasks and 31.7% of post- exploitation tasks; with more concrete hints, these rates increase to 33.0% and 46.3%, respectively.",pdf_page_1,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G002-CONTRA,SBV2-ALL92-G002,AD-001-S2,AD-001,autonomous_driving,metric_result,contradiction_candidate,nuPlan-R adds Lane Distance and Map Coverage Rate metrics to assess planner routing geometry and map exploration balance over multiple dimensions.,"More- over, we extend the benchmark with two complementary metrics, Success Rate (SR) and All-Core Pass Rate (PR), to assess a planner’s robustness and overall performance balance across multiple dimensions.",pdf_page_1,https://arxiv.org/abs/2511.10403,2511.10403,pdfs/AD-001__2511.10403.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G141-C03,SBV2-ALL92-G141,DT-014-S3,DT-014,digital_twin,limitation,strong_action_overclaim,The 6G IoT study states that low-latency service requirements become infeasible under the stated resource limitation condition for smart cities.,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.",pdf_page_1,https://arxiv.org/abs/2508.18516,2508.18516,pdfs/DT-014__2508.18516.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G018-C02,SBV2-ALL92-G018,AD-006-S3,AD-006,autonomous_driving,limitation,mild_scope_overclaim,"BENCH2ADVLM reports that overall ADVLM performance remains relatively low, indicating current models still face significant limitations in several evaluated metrics.","The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",pdf_page_7,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G014-C01,SBV2-ALL92-G014,AD-005-S2,AD-005,autonomous_driving,metric_result,supported,"Table 2 reports Bench2Drive-R achieves better generation quality than BEVControl, MagicDrive, Panacea, and Panacea+ with a lower FID score.","2, Bench2Drive-R outperforms baselines BEVControl [99], MagicDrive [20], Panacea [89] and Panacea+ [90] in gen- eration quality, yielding notably lower FID score.",pdf_page_9,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G224-C03,SBV2-ALL92-G224,POL-004-S2,POL-004,policy_simulation,metric_result,strong_action_overclaim,The election simulation reports correct predictions for more than 95% of state voting results under its winner-takes-all rule.,"Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.",pdf_page_8,https://arxiv.org/abs/2504.10157,2504.10157,pdfs/POL-004__2504.10157.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G027-C01,SBV2-ALL92-G027,AD-009-S3,AD-009,autonomous_driving,limitation,supported,"ScenePilot-Bench remains open-loop, with downstream control effects in a closed-loop vehicle system absent from direct measurement by the benchmark.","First, ScenePilot-Bench remains an open-loop benchmark, and therefore does not directly measure the downstream control effect of model outputs in a closed-loop driving system.",pdf_page_6,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G021-C02,SBV2-ALL92-G021,AD-007-S3,AD-007,autonomous_driving,limitation,mild_scope_overclaim,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a more reliable general solution.,"Through extensive experi- ments, our work highlights the limitations of current VLM- based end-to-end autonomous driving systems and provides a more reliable solution for real-world deployment.",pdf_page_1,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G192-C02,SBV2-ALL92-G192,MARL-006-S3,MARL-006,marl,limitation,mild_scope_overclaim,"The Tool-RoCo paper states that LLM coordination and self-organization over short-horizon tasks remain unclear, limiting autonomy evaluation directly.","It remains unclear how LLMs can coordinate and self-organize with other agents in long-term tasks, limiting the evaluation of their autonomy.",pdf_page_1,https://arxiv.org/abs/2511.21510,2511.2151,pdfs/MARL-006__2511.21510.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G020-C03,SBV2-ALL92-G020,AD-007-S2,AD-007,autonomous_driving,metric_result,strong_action_overclaim,"RoboDriveVLM-TTA records the best overall AvgL2-Prompt, AvgCol-Prompt, MCL2, and MCC results under camera corruption and prompt corruption in benchmark evaluation.","In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption.",pdf_page_6,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G154-C01,SBV2-ALL92-G154,DT-019-S1,DT-019,digital_twin,metric_result,supported,"The PINNs-DT model reported 97.7% accuracy, 97.8% precision, 97.6% recall, and a 97.7% F1 score among evaluated metrics.","The suggested PINNs-DT model surpasses almost all evaluated metrics with an Accuracy of 97.7%, Precision of 97.8%, Recall of 97.6%, and F1 Score of 97.7%.",pdf_page_28,https://arxiv.org/abs/2503.00331,2503.00331,pdfs/DT-019__2503.00331.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G193-C04,SBV2-ALL92-G193,MARL-007-S1,MARL-007,marl,experiment_setup,contradiction_candidate,The multi-principal agent paper presents centralized fiat by one meta-agent as the main resolution feature for agent disagreements between principals.,"Resolution must either come from mutual agreement between principals, from a pre-agreed arbitration policy, or from escalation to an agreed arbiter—all of which need to be first-class protocol features, not implementation details.",pdf_page_3,https://arxiv.org/abs/2604.09744,2604.09744,pdfs/MARL-007__2604.09744.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G161-C03,SBV2-ALL92-G161,MARL-015-S2,MARL-015,robotics,limitation,strong_action_overclaim,The Isaac-to-Gazebo work describes its approach as a step toward low-code applications while presenting strong fine-tuned performance as a central contribution.,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",pdf_page_13,https://arxiv.org/abs/2501.02902,2501.02902,pdfs/MARL-015__2501.02902.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G254-C04,SBV2-ALL92-G254,POL-014-S2,POL-014,policy_simulation,limitation,contradiction_candidate,The paper says future work focuses on interface design rather than validation frameworks for accuracy and reliability in urban planning applications.,Future work focuses on establishing robust validation frameworks to ensure accuracy and reliability in urban planning applications.,pdf_page_1,https://arxiv.org/abs/2505.21880,2505.2188,pdfs/POL-014__2505.21880.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G056-C03,SBV2-ALL92-G056,AD-020-S2,AD-020,autonomous_driving,metric_result,strong_action_overclaim,The results report that the MARL-based VSL control system achieves superior performance in simulated and field traffic study segments.,Results show that the MARL-based VSL control system achieves a superior performance.,pdf_page_1,https://arxiv.org/abs/2503.01017,2503.01017,pdfs/AD-020__2503.01017.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G212-C01,SBV2-ALL92-G212,MARL-013-S2,MARL-013,marl,metric_result,supported,The paper reports that global preference access and AA-MAMORL improve performance and consistently outperform state-of-the-art methods in evaluated MAMO environments.,The results demonstrate that the accessibility to global preferences and our proposed AA-MAMORL significantly improves performance and consistently outperforms state-of-the-art methods.,pdf_page_1,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G087-C01,SBV2-ALL92-G087,CYB-007-S3,CYB-007,cyber_defense,limitation,supported,Human designers face substantial cognitive limitations when developing reward models for nuanced cyber operation dynamics for the autonomous cyber-defense reward design problem.,"As cyber environments evolve with increasingly sophisticated attack vectors, advanced detection methodologies, and expansive network architectures, human designers face substantial cognitive limitations in developing comprehensive reward models that accurately capture the nuanced dynamics of cy- ber operations.",pdf_page_3,https://arxiv.org/abs/2511.16483,2511.16483,pdfs/CYB-007__2511.16483.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G132-C01,SBV2-ALL92-G132,DT-011-S3,DT-011,digital_twin,deployment_boundary,supported,The Kropa smart-grid case study applied a digital twin to view grid health and support quick threat detection and communication.,"Coppolino et al. [12] implement a digital twin in a real-world case study on an operational smart grid in Kropa, Slovenia, where the twin provided a comprehensive view of the grid’s health and enabling quick detection and communication of potential threats.",pdf_page_10,https://arxiv.org/abs/2602.14256,2602.14256,pdfs/DT-011__2602.14256.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G062-C01,SBV2-ALL92-G062,AD-023-S2,AD-023,autonomous_driving,metric_result,supported,The evaluation reports that the adapted HPNet model reaches prediction accuracy on simulated work-zone datasets comparable to Argoverse and INTERACTION benchmarks.,"Evaluation results show that the adapted HPNet model achieves prediction accuracy on simulated work zone datasets, on par with benchmarks from established datasets, such as Argov- erse and INTERACTION.",pdf_page_21,https://arxiv.org/abs/2508.06544,2508.06544,pdfs/AD-023__2508.06544.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G190-C01,SBV2-ALL92-G190,MARL-006-S1,MARL-006,marl,experiment_setup,supported,Tool-RoCo evaluates four cooperation paradigms under a common experiment design to compare LLM autonomy and collaborative behavior systematically in the benchmark.,"All four cooperation paradigms are evaluated under this consistent experimental setting, en- abling a systematic comparison of LLM autonomy and col- laborative behavior.",pdf_page_6,https://arxiv.org/abs/2511.21510,2511.2151,pdfs/MARL-006__2511.21510.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G185-C01,SBV2-ALL92-G185,MARL-004-S2,MARL-004,marl,limitation,supported,"The industrial-control paper says reinforcement learning adoption remains limited by reward design, modularity, and action-space management challenges in industrial processes.","Reinforcement learning (RL) offers a promising approach, but its industrial adoption remains limited due to challenges such as reward design, modularity, and action space management.",pdf_page_1,https://arxiv.org/abs/2510.20408,2510.20408,pdfs/MARL-004__2510.20408.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G197-C02,SBV2-ALL92-G197,MARL-008-S2,MARL-008,marl,metric_result,mild_scope_overclaim,"The HIS results report stronger performance than state-of-the-art methods, with particular gains in both strongly coupled and loosely coupled collaborative problems.","Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling in strongly coupled, complex collaborative tasks.",pdf_page_1,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G080-C03,SBV2-ALL92-G080,CYB-005-S2,CYB-005,cyber_defense,metric_result,strong_action_overclaim,The proposed method reports an attack success rate of 0.000 over 80 test episodes and lower damage variance than both baselines in the simulated IoV security evaluation.,"2) Attack Success Rate and Survival Probability: The proposed method achieves an ASR of 0.000 across 80 test episodes, indicating that the defender successfully prevents all attack transitions from non-attack to attack states above the defined damage threshold θ.",pdf_page_10,https://arxiv.org/abs/2606.07796,2606.07796,pdfs/CYB-005__2606.07796.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G107-C01,SBV2-ALL92-G107,DT-002-S2,DT-002,digital_twin,metric_result,supported,"The approach jointly calibrates the digital twin and searches for an optimal control rule, outperforming existing methods in numerical biopharmaceutical experiments.","This dual- component approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain.",pdf_page_1,https://arxiv.org/abs/2501.02205,2501.02205,pdfs/DT-002__2501.02205.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G110-C02,SBV2-ALL92-G110,DT-003-S2,DT-003,digital_twin,metric_result,mild_scope_overclaim,"The results show rapid learning convergence and robust task execution in simulated, physical, and disturbed environments for the proposed robot control tasks.",The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,pdf_page_1,https://arxiv.org/abs/2501.18016,2501.18016,pdfs/DT-003__2501.18016.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G091-C02,SBV2-ALL92-G091,CYB-009-S1,CYB-009,cyber_defense,experiment_setup,mild_scope_overclaim,The study evaluates its methods against multiple baselines at early and late design stages to motivate the methodology and design decisions.,We evaluate our methods against multiple baselines at different stages of the design process to motivate our methodology and design decisions.,pdf_page_2,https://arxiv.org/abs/2410.17351,2410.17351,pdfs/CYB-009__2410.17351.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G031-C03,SBV2-ALL92-G031,AD-011-S1,AD-011,autonomous_driving,experiment_setup,strong_action_overclaim,"The DriveVLM experiments train models on training, validation, and test splits and evaluate test performance with scene-description and meta-action metrics.",We train models on the training split and use our proposed scene description and meta-action metrics to evaluate model performance on the test split.,pdf_page_7,https://arxiv.org/abs/2402.12289,2402.12289,pdfs/AD-011__2402.12289.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G194-C03,SBV2-ALL92-G194,MARL-007-S2,MARL-007,marl,limitation,strong_action_overclaim,"The freeze check relies on intent identifiers and accepts omitted fields, producing bypasses reported directly in the adversarial suite.","This check is target-based—it does not rely on the intent’s intent_id field being present—so the freeze cannot be bypassed by omitting optional fields, a bypass we explicitly test against in the adversarial suite.",pdf_page_10,https://arxiv.org/abs/2604.09744,2604.09744,pdfs/MARL-007__2604.09744.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G200-C02,SBV2-ALL92-G200,MARL-009-S2,MARL-009,marl,metric_result,mild_scope_overclaim,QLLM experiments on standard MARL benchmarks report higher performance than baselines while requiring a smaller learnable-parameter count in tested algorithms.,Extensive experiments on standard MARL benchmarks demon- strate that QLLM consistently outperforms baselines while requiring fewer learnable parameters.,pdf_page_1,https://arxiv.org/abs/2504.12961,2504.12961,pdfs/MARL-009__2504.12961.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G014-C04,SBV2-ALL92-G014,AD-005-S2,AD-005,autonomous_driving,metric_result,contradiction_candidate,"Table 2 reports Bench2Drive-R achieves worse generation quality than BEVControl, MagicDrive, Panacea, and Panacea+ with a higher FID score.","2, Bench2Drive-R outperforms baselines BEVControl [99], MagicDrive [20], Panacea [89] and Panacea+ [90] in gen- eration quality, yielding notably lower FID score.",pdf_page_9,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,AD-012-S2,AD-012,autonomous_driving,metric_result,strong_action_overclaim,"The example describes three test runs with 90% route completion and red-light counts of 0, 3, and 6.","For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2.",pdf_page_6,https://arxiv.org/abs/2406.03877,2406.03877,pdfs/AD-012__2406.03877.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G131-C02,SBV2-ALL92-G131,DT-011-S2,DT-011,digital_twin,limitation,mild_scope_overclaim,A digital shadow processes physical-system data continuously while lacking assured automated control for smart grid monitoring and coordination.,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.",pdf_page_3,https://arxiv.org/abs/2602.14256,2602.14256,pdfs/DT-011__2602.14256.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G103-C01,SBV2-ALL92-G103,DT-001-S1,DT-001,digital_twin,experiment_setup,supported,The study evaluates TwinLoop in a vehicular edge computing task-offloading scenario with changing workload and infrastructure conditions in its experiments.,We evaluate TwinLoop in a vehicular edge computing task-offloading scenario with changing workload and infrastructure conditions.,pdf_page_1,https://arxiv.org/abs/2604.06610,2604.0661,pdfs/DT-001__2604.06610.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G017-C02,SBV2-ALL92-G017,AD-006-S2,AD-006,autonomous_driving,metric_result,mild_scope_overclaim,"OmniDrive records the highest ADVLM metrics in BENCH2ADVLM, reaching 12.99% Success Rate, 43.75 Driving Score, and 19.38 Skill Score for planning reliability.","OmniDrive consistently achieves the highest scores across all metrics, with a peak Success Rate of 12.99%, Driving Score of 43.75, and Skill Score of 19.38, indicating better robustness and generalization in closed-loop setting.",pdf_page_7,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G056-C02,SBV2-ALL92-G056,AD-020-S2,AD-020,autonomous_driving,metric_result,mild_scope_overclaim,The results report that the MARL-based VSL control system achieves superior performance in the evaluated traffic study segment and companion analysis.,Results show that the MARL-based VSL control system achieves a superior performance.,pdf_page_1,https://arxiv.org/abs/2503.01017,2503.01017,pdfs/AD-020__2503.01017.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G040-C01,SBV2-ALL92-G040,AD-015-S1,AD-015,autonomous_driving,experiment_setup,supported,DriveE2E implements five classical E2EAD models as baseline methods for the experiments and comparative evaluation reported in the benchmark study.,4 EXPERIMENTS 4.1 BASELINES AND IMPLEMENTATION DETAILS We implement five classical End-to-End Autonomous Driving (E2EAD) models as baseline meth- ods.,pdf_page_7,https://arxiv.org/abs/2509.23922,2509.23922,pdfs/AD-015__2509.23922.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G007-CONTRA,SBV2-ALL92-G007,AD-003-S1,AD-003,autonomous_driving,metric_result,contradiction_candidate,"HiDrive reports that conventional end-to-end methods perform strongly, with DiffusionDrive reaching 84.2 Overall DS as the best result.","The results show that conventional end-to-end autonomous driving methods remain strongly limited on HiDrive: even the best, Dif- fusionDrive, achieves only 34.2 Overall DS.",pdf_page_8,https://arxiv.org/abs/2605.09972,2605.09972,pdfs/AD-003__2605.09972.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
