candidate_id,target_candidate_group_id,span_id,source_id,domain,evidence_type,candidate_label_guess,claim_text,evidence_text,source_location,url,arxiv_id,pdf_filename,leakage_category,claim_only_correct,claim_evidence_correct,lexical_leakage_risk,needs_human_review,exclude_recommended,paper_full_priority,selection_reason,contradiction_leakage_review
SBV2-ALL92-G062-C03,SBV2-ALL92-G062,AD-023-S2,AD-023,autonomous_driving,metric_result,strong_action_overclaim,The evaluation reports that the adapted HPNet model reaches prediction accuracy on simulated work-zone datasets superior to Argoverse and INTERACTION benchmarks.,"Evaluation results show that the adapted HPNet model achieves prediction accuracy on simulated work zone datasets, on par with benchmarks from established datasets, such as Argov- erse and INTERACTION.",pdf_page_21,https://arxiv.org/abs/2508.06544,2508.06544,pdfs/AD-023__2508.06544.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,False
SBV2-ALL92-G062-C04,SBV2-ALL92-G062,AD-023-S2,AD-023,autonomous_driving,metric_result,contradiction_candidate,The evaluation reports that the adapted HPNet model reaches prediction accuracy on simulated work-zone datasets below Argoverse and INTERACTION benchmarks.,"Evaluation results show that the adapted HPNet model achieves prediction accuracy on simulated work zone datasets, on par with benchmarks from established datasets, such as Argov- erse and INTERACTION.",pdf_page_21,https://arxiv.org/abs/2508.06544,2508.06544,pdfs/AD-023__2508.06544.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G065-C01,SBV2-ALL92-G065,AD-024-S2,AD-024,autonomous_driving,limitation,supported,"The field studies highlight design tradeoffs involving power and network infrastructure, local storage capacity, sensor visibility, and ground-truth sources for validation.","These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",pdf_page_4,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G065-C02,SBV2-ALL92-G065,AD-024-S2,AD-024,autonomous_driving,limitation,mild_scope_overclaim,"The field studies highlight design tradeoffs involving power and network infrastructure, local storage capacity, sensor visibility, and weather sensing for validation.","These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",pdf_page_4,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G065-C03,SBV2-ALL92-G065,AD-024-S2,AD-024,autonomous_driving,limitation,strong_action_overclaim,"The field studies highlight design tradeoffs involving power and network infrastructure, local storage capacity, sensor visibility, and network-wide safety forecasting.","These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",pdf_page_4,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G065-C04,SBV2-ALL92-G065,AD-024-S2,AD-024,autonomous_driving,limitation,contradiction_candidate,"The field studies highlight design tradeoffs involving compute benchmarks, camera styling, annotation speed, map formatting, and dashboard layout for validation.","These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",pdf_page_4,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G067-C01,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,experiment_setup,supported,The AgentCyberRange study evaluates six frontier AI systems under matched prompts and matched computational budgets for the reported cyber-range comparison.,We evaluate six frontier AI systems under matched prompts and budgets.,pdf_page_1,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G067-C02,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,experiment_setup,mild_scope_overclaim,"The AgentCyberRange study evaluates six frontier AI systems under matched prompts, budgets, and environment configurations for the reported cyber-range comparison.",We evaluate six frontier AI systems under matched prompts and budgets.,pdf_page_1,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G067-C03,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,experiment_setup,strong_action_overclaim,"The AgentCyberRange study evaluates eight frontier AI systems under matched prompts, budgets, and repeated cyber-range trials for the reported cyber-range comparison.",We evaluate six frontier AI systems under matched prompts and budgets.,pdf_page_1,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G067-C04,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,experiment_setup,contradiction_candidate,The AgentCyberRange study evaluates two frontier AI systems with separate prompts and separate computational budgets for the reported cyber-range comparison.,We evaluate six frontier AI systems under matched prompts and budgets.,pdf_page_1,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,True
SBV2-ALL92-G069-C01,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,limitation,supported,"Systematic evaluation of offensive capabilities remains constrained by limited access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.","However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",pdf_page_1,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G069-C02,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,limitation,mild_scope_overclaim,"Systematic evaluation of offensive capabilities remains constrained mainly by limited access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.","However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",pdf_page_1,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,False
SBV2-ALL92-G069-C03,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,limitation,strong_action_overclaim,"Systematic evaluation of offensive capabilities remains constrained by missing open, reproducible, multi-host cyber-range infrastructure for frontier systems for reproducible multi-host cyber-range experiments.","However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",pdf_page_1,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G069-C04,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,limitation,contradiction_candidate,"Systematic evaluation of offensive capabilities benefits from broad access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.","However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",pdf_page_1,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G077-C01,SBV2-ALL92-G077,CYB-004-S2,CYB-004,cyber_defense,metric_result,supported,"C-MADF reports precision 0.997, recall 0.961, and F1-score 0.979 compared with three listed baselines on the public CICIOT2023 benchmark.","C- MADF achieves a precision of 0.997, recall of 0.961, and F1-score of 0.979, outperforming all three baselines (DUGAT- LSTM: 0.979/0.905/0.941; BiLSTM IDS: 0.982/0.915/0.947; Hybrid Weighted-XGBoost: 0.985/0.941/0.962 for Preci- sion/Recall/F1).",pdf_page_20,https://arxiv.org/abs/2604.04442,2604.04442,pdfs/CYB-004__2604.04442.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G077-C02,SBV2-ALL92-G077,CYB-004-S2,CYB-004,cyber_defense,metric_result,mild_scope_overclaim,"C-MADF reports precision 0.997, recall 0.971, and F1-score 0.979 compared with three listed baselines on the public CICIOT2023 benchmark.","C- MADF achieves a precision of 0.997, recall of 0.961, and F1-score of 0.979, outperforming all three baselines (DUGAT- LSTM: 0.979/0.905/0.941; BiLSTM IDS: 0.982/0.915/0.947; Hybrid Weighted-XGBoost: 0.985/0.941/0.962 for Preci- sion/Recall/F1).",pdf_page_20,https://arxiv.org/abs/2604.04442,2604.04442,pdfs/CYB-004__2604.04442.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G077-C03,SBV2-ALL92-G077,CYB-004-S2,CYB-004,cyber_defense,metric_result,strong_action_overclaim,"C-MADF reports precision 0.997, recall 0.961, F1-score 0.979, and dominant scores on intrusion-category breakdowns on the public CICIOT2023 benchmark.","C- MADF achieves a precision of 0.997, recall of 0.961, and F1-score of 0.979, outperforming all three baselines (DUGAT- LSTM: 0.979/0.905/0.941; BiLSTM IDS: 0.982/0.915/0.947; Hybrid Weighted-XGBoost: 0.985/0.941/0.962 for Preci- sion/Recall/F1).",pdf_page_20,https://arxiv.org/abs/2604.04442,2604.04442,pdfs/CYB-004__2604.04442.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,False
SBV2-ALL92-G077-C04,SBV2-ALL92-G077,CYB-004-S2,CYB-004,cyber_defense,metric_result,contradiction_candidate,"C-MADF reports precision 0.941, recall 0.905, and F1-score 0.941 compared with the listed baselines on the public CICIOT2023 benchmark.","C- MADF achieves a precision of 0.997, recall of 0.961, and F1-score of 0.979, outperforming all three baselines (DUGAT- LSTM: 0.979/0.905/0.941; BiLSTM IDS: 0.982/0.915/0.947; Hybrid Weighted-XGBoost: 0.985/0.941/0.962 for Preci- sion/Recall/F1).",pdf_page_20,https://arxiv.org/abs/2604.04442,2604.04442,pdfs/CYB-004__2604.04442.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G079-C01,SBV2-ALL92-G079,CYB-005-S1,CYB-005,cyber_defense,experiment_setup,supported,The Q-BIRD study evaluates the approach in a simulated IoV security environment with an adaptive attacker during the simulated IoV defense experiment.,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",pdf_page_1,https://arxiv.org/abs/2606.07796,2606.07796,pdfs/CYB-005__2606.07796.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G079-C02,SBV2-ALL92-G079,CYB-005-S1,CYB-005,cyber_defense,experiment_setup,mild_scope_overclaim,The Q-BIRD study evaluates the approach in a simulated IoV security environment with two adaptive attackers during the simulated IoV defense experiment.,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",pdf_page_1,https://arxiv.org/abs/2606.07796,2606.07796,pdfs/CYB-005__2606.07796.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G079-C03,SBV2-ALL92-G079,CYB-005-S1,CYB-005,cyber_defense,experiment_setup,strong_action_overclaim,The Q-BIRD study evaluates the approach in a simulated IoV security environment with coordinated adaptive attacker teams during the simulated IoV defense experiment.,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",pdf_page_1,https://arxiv.org/abs/2606.07796,2606.07796,pdfs/CYB-005__2606.07796.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G079-C04,SBV2-ALL92-G079,CYB-005-S1,CYB-005,cyber_defense,experiment_setup,contradiction_candidate,The Q-BIRD study evaluates the approach in a static IoV security environment with a passive attacker during the simulated IoV defense experiment.,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",pdf_page_1,https://arxiv.org/abs/2606.07796,2606.07796,pdfs/CYB-005__2606.07796.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,True
SBV2-ALL92-G082-C01,SBV2-ALL92-G082,CYB-006-S1,CYB-006,cyber_defense,experiment_setup,supported,DeepXplain is evaluated in a realistic enterprise testbed with CALDERA-driven APT activity during the enterprise APT evaluation benchmark.,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,pdf_page_1,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G082-C02,SBV2-ALL92-G082,CYB-006-S1,CYB-006,cyber_defense,experiment_setup,mild_scope_overclaim,DeepXplain is evaluated in a realistic enterprise testbed with multiple CALDERA-driven APT campaigns during the enterprise APT evaluation benchmark.,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,pdf_page_1,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G082-C03,SBV2-ALL92-G082,CYB-006-S1,CYB-006,cyber_defense,experiment_setup,strong_action_overclaim,DeepXplain is evaluated in a realistic enterprise testbed with live CALDERA-driven APT campaign emulation during the enterprise APT evaluation benchmark.,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,pdf_page_1,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,False
SBV2-ALL92-G082-C04,SBV2-ALL92-G082,CYB-006-S1,CYB-006,cyber_defense,experiment_setup,contradiction_candidate,DeepXplain is evaluated in a toy enterprise testbed with manually scripted benign activity during the enterprise APT evaluation benchmark.,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,pdf_page_1,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,True
SBV2-ALL92-G083-C01,SBV2-ALL92-G083,CYB-006-S2,CYB-006,cyber_defense,metric_result,supported,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.915 and mitigation success from 84.7% to 89.6% in the reported DeepXplain experiments.,Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%.,pdf_page_1,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G083-C02,SBV2-ALL92-G083,CYB-006-S2,CYB-006,cyber_defense,metric_result,mild_scope_overclaim,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.925 and mitigation success from 84.7% to 89.6% in the reported DeepXplain experiments.,Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%.,pdf_page_1,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G083-C03,SBV2-ALL92-G083,CYB-006-S2,CYB-006,cyber_defense,metric_result,strong_action_overclaim,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.950 and mitigation success from 84.7% to 95.0% in the reported DeepXplain experiments.,Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%.,pdf_page_1,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G083-C04,SBV2-ALL92-G083,CYB-006-S2,CYB-006,cyber_defense,metric_result,contradiction_candidate,DeepXplain lowers average stage-weighted F1-score from 0.887 to 0.850 and mitigation success from 84.7% to 80.0% in the reported DeepXplain experiments.,Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%.,pdf_page_1,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,True
SBV2-ALL92-G085-C01,SBV2-ALL92-G085,CYB-007-S1,CYB-007,cyber_defense,experiment_setup,supported,The adversarial agent follows attack and kill-chain sequences prescribed by Atomic Red Team and MITRE ATT&CK during the autonomous cyber-defense experiments.,"In our setup, the adversarial agent uses a stan- dard form of attack/kill-chain sequences as prescribed by the Atomic Red Team (ART) and MITRE ATT&CK frame- work.",pdf_page_2,https://arxiv.org/abs/2511.16483,2511.16483,pdfs/CYB-007__2511.16483.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G085-C02,SBV2-ALL92-G085,CYB-007-S1,CYB-007,cyber_defense,experiment_setup,mild_scope_overclaim,"The adversarial agent follows attack and kill-chain sequences prescribed by Atomic Red Team, MITRE ATT&CK, and Caldera during the autonomous cyber-defense experiments.","In our setup, the adversarial agent uses a stan- dard form of attack/kill-chain sequences as prescribed by the Atomic Red Team (ART) and MITRE ATT&CK frame- work.",pdf_page_2,https://arxiv.org/abs/2511.16483,2511.16483,pdfs/CYB-007__2511.16483.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G085-C03,SBV2-ALL92-G085,CYB-007-S1,CYB-007,cyber_defense,experiment_setup,strong_action_overclaim,"The adversarial agent follows attack and kill-chain sequences prescribed by Atomic Red Team, MITRE ATT&CK, and live enterprise telemetry during the autonomous cyber-defense experiments.","In our setup, the adversarial agent uses a stan- dard form of attack/kill-chain sequences as prescribed by the Atomic Red Team (ART) and MITRE ATT&CK frame- work.",pdf_page_2,https://arxiv.org/abs/2511.16483,2511.16483,pdfs/CYB-007__2511.16483.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G085-C04,SBV2-ALL92-G085,CYB-007-S1,CYB-007,cyber_defense,experiment_setup,contradiction_candidate,The adversarial agent follows random attack and kill-chain sequences separate from Atomic Red Team and MITRE ATT&CK during the autonomous cyber-defense experiments.,"In our setup, the adversarial agent uses a stan- dard form of attack/kill-chain sequences as prescribed by the Atomic Red Team (ART) and MITRE ATT&CK frame- work.",pdf_page_2,https://arxiv.org/abs/2511.16483,2511.16483,pdfs/CYB-007__2511.16483.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,True
SBV2-ALL92-G086-C01,SBV2-ALL92-G086,CYB-007-S2,CYB-007,cyber_defense,metric_result,supported,"Against the aggressive red agent, proactive-v2 lasts 15 time steps, beating proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.","Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.",pdf_page_7,https://arxiv.org/abs/2511.16483,2511.16483,pdfs/CYB-007__2511.16483.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G086-C02,SBV2-ALL92-G086,CYB-007-S2,CYB-007,cyber_defense,metric_result,mild_scope_overclaim,"Against the aggressive red agent, proactive-v2 lasts 16 time steps, beating proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.","Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.",pdf_page_7,https://arxiv.org/abs/2511.16483,2511.16483,pdfs/CYB-007__2511.16483.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G086-C03,SBV2-ALL92-G086,CYB-007-S2,CYB-007,cyber_defense,metric_result,strong_action_overclaim,"Against the aggressive red agent, proactive-v2 lasts 20 time steps, beating proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.","Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.",pdf_page_7,https://arxiv.org/abs/2511.16483,2511.16483,pdfs/CYB-007__2511.16483.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G086-C04,SBV2-ALL92-G086,CYB-007-S2,CYB-007,cyber_defense,metric_result,contradiction_candidate,"Against the aggressive red agent, proactive-v2 lasts 9 time steps, trailing proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.","Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.",pdf_page_7,https://arxiv.org/abs/2511.16483,2511.16483,pdfs/CYB-007__2511.16483.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,True
SBV2-ALL92-G089-C01,SBV2-ALL92-G089,CYB-008-S2,CYB-008,cyber_defense,metric_result,supported,A strong expert hierarchical decision rule outperforms a joint PPO baseline in the cited challenge submission in the autonomous cyber-defense challenge description.,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,pdf_page_2,https://arxiv.org/abs/2505.04843,2505.04843,pdfs/CYB-008__2505.04843.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G089-C02,SBV2-ALL92-G089,CYB-008-S2,CYB-008,cyber_defense,metric_result,mild_scope_overclaim,A strong expert hierarchical decision rule outperforms a joint PPO baseline and a graph-convolutional PPO variant in the autonomous cyber-defense challenge description.,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,pdf_page_2,https://arxiv.org/abs/2505.04843,2505.04843,pdfs/CYB-008__2505.04843.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G089-C03,SBV2-ALL92-G089,CYB-008-S2,CYB-008,cyber_defense,metric_result,strong_action_overclaim,A strong expert hierarchical decision rule outperforms the joint PPO baseline by a wide empirical margin in the autonomous cyber-defense challenge description.,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,pdf_page_2,https://arxiv.org/abs/2505.04843,2505.04843,pdfs/CYB-008__2505.04843.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G089-C04,SBV2-ALL92-G089,CYB-008-S2,CYB-008,cyber_defense,metric_result,contradiction_candidate,A strong expert hierarchical decision rule trails the joint PPO baseline in the cited challenge submission in the autonomous cyber-defense challenge description.,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,pdf_page_2,https://arxiv.org/abs/2505.04843,2505.04843,pdfs/CYB-008__2505.04843.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,True
SBV2-ALL92-G107-C01,SBV2-ALL92-G107,DT-002-S2,DT-002,digital_twin,metric_result,supported,"The approach jointly calibrates the digital twin and searches for an optimal control rule, outperforming existing methods in numerical biopharmaceutical experiments.","This dual- component approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain.",pdf_page_1,https://arxiv.org/abs/2501.02205,2501.02205,pdfs/DT-002__2501.02205.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G107-C02,SBV2-ALL92-G107,DT-002-S2,DT-002,digital_twin,metric_result,mild_scope_overclaim,"The approach jointly calibrates the digital twin and searches for an optimal control rule, outperforming existing methods in numerical biopharmaceutical experiments and a manufacturing benchmark.","This dual- component approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain.",pdf_page_1,https://arxiv.org/abs/2501.02205,2501.02205,pdfs/DT-002__2501.02205.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G107-C03,SBV2-ALL92-G107,DT-002-S2,DT-002,digital_twin,metric_result,strong_action_overclaim,"The approach jointly calibrates the digital twin and searches for an optimal control rule, outperforming existing methods in numerical biopharmaceutical experiments and direct physical plant trials.","This dual- component approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain.",pdf_page_1,https://arxiv.org/abs/2501.02205,2501.02205,pdfs/DT-002__2501.02205.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G107-C04,SBV2-ALL92-G107,DT-002-S2,DT-002,digital_twin,metric_result,contradiction_candidate,"The approach jointly calibrates the digital twin and searches for an optimal control rule, performing below existing methods in numerical biopharmaceutical experiments.","This dual- component approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain.",pdf_page_1,https://arxiv.org/abs/2501.02205,2501.02205,pdfs/DT-002__2501.02205.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G122-C01,SBV2-ALL92-G122,DT-007-S2,DT-007,digital_twin,metric_result,supported,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 of 0.3798 and outperformed baseline regressors.,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.",pdf_page_1,https://arxiv.org/abs/2511.02957,2511.02957,pdfs/DT-007__2511.02957.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G122-C02,SBV2-ALL92-G122,DT-007-S2,DT-007,digital_twin,metric_result,mild_scope_overclaim,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 of 0.3798 and outperformed baseline regressors for broader management forecasting.,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.",pdf_page_1,https://arxiv.org/abs/2511.02957,2511.02957,pdfs/DT-007__2511.02957.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,False
SBV2-ALL92-G122-C03,SBV2-ALL92-G122,DT-007-S2,DT-007,digital_twin,metric_result,strong_action_overclaim,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 above 0.70 and outperformed baseline regressors for condition prediction.,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.",pdf_page_1,https://arxiv.org/abs/2511.02957,2511.02957,pdfs/DT-007__2511.02957.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G122-C04,SBV2-ALL92-G122,DT-007-S2,DT-007,digital_twin,metric_result,contradiction_candidate,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 below 0.10 and failed to outperform baseline regressors.,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.",pdf_page_1,https://arxiv.org/abs/2511.02957,2511.02957,pdfs/DT-007__2511.02957.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
