candidate_id,target_candidate_group_id,rank,unit_id,paper_id,pdf_filename,page_number,section_hint,retrieved_text,bm25_score,query_n_tokens,retrieved_n_words,oracle_overlap_score,oracle_hash_exact,oracle_page_match,oracle_hit
SBV2-ALL92-G166-C02,SBV2-ALL92-G166,7,MARL-017::p6::b27::s23126::w3,MARL-017,MARL-017__2503.15290.pdf,6,unknown,achieved 10/10 successful swing-ups (hardware avg. score 0.36). The swing-up trajectory of the highest scoring attempt is shown in Fig. 7. AR-EAPO achieved even better scores in all five criteria but only managed 8/10 successful swing- ups resulting in a better best trial but a very close second place in the average score (avg. score 0.34).,20.30913,14,56,0.15873,False,False,False
SBV2-ALL92-G166-C02,SBV2-ALL92-G166,8,MARL-017::p6::b26::s23123::w3,MARL-017,MARL-017__2503.15290.pdf,6,unknown,For the final scores 1.0 is the best achievable rating. achieved 10/10 successful swing-ups (hardware avg. score 0.36). The swing-up trajectory of the highest scoring attempt is shown in Fig. 7. AR-EAPO achieved even better scores in all five criteria but only managed 8/10 successful swing- ups resulting in a better best trial but a very close second place in,20.142779,14,60,0.153846,False,False,False
SBV2-ALL92-G166-C02,SBV2-ALL92-G166,9,MARL-017::p6::b26::s23122::w3,MARL-017,MARL-017__2503.15290.pdf,6,unknown,Note that for the simulation and hardware criteria lower values are better while for the success scores in the robustness tests higher values are better. For the final scores 1.0 is the best achievable rating. achieved 10/10 successful swing-ups (hardware avg. score 0.36). The swing-up trajectory of the highest scoring attempt is shown in Fig. 7.,18.856166,14,56,0.16129,False,False,False
SBV2-ALL92-G166-C02,SBV2-ALL92-G166,10,CYB-009::p11::b44::s13892::w3,CYB-009,CYB-009__2410.17351.pdf,11,unknown,"The evaluation results against these four different adversaries are presented in Table 2. the strongest attacker collecting the highest reward against the blue team, in this zero-sum cyber game. Successful impact actions receive the highest reward of -10 during the second and third mission phases, more than any other network compromise.",18.614869,14,51,0.103448,False,False,False
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,1,MARL-017::p5::b20::s23087::w3,MARL-017,MARL-017__2503.15290.pdf,5,unknown,"For pendubot, β was set to β = 0.1 and ˙qi = ˙q1 and for acrobot β = 0.025 and ˙qi = ˙q2. In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher robustness. Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.",36.832384,14,99,0.708861,False,True,True
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,2,MARL-017::p5::b20::s23088::w3,MARL-017,MARL-017__2503.15290.pdf,5,unknown,"In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher robustness. Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups. Successful swing-up attempts on the real system using a policy that was purely trained in simulation require an accurate identification of the physical parameters of the double pendulum model.",35.072715,14,105,0.651163,False,True,True
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,3,MARL-017::p5::b20::s23089::w3,MARL-017,MARL-017__2503.15290.pdf,5,unknown,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups. Successful swing-up attempts on the real system using a policy that was purely trained in simulation require an accurate identification of the physical parameters of the double pendulum model. Differential Evolution [20], which is a gradient-free optimization algorithm, was used to op- timize for the physical parameters of the simulated dou- ble pendulum θm to minimize the sim-to-real gap.",28.649315,14,109,0.636364,False,True,False
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,4,CYB-004::p13::b55::s11627::w3,CYB-004,CYB-004__2604.04442.pdf,13,unknown,"Early stopping is triggered when both metrics stabilize over 20 consecutive evaluation intervals. All hyperparameters are fixed across experimental condi- tions unless otherwise specified in Section 7. TABLE IX REWARD SHAPING DESIGN FOR THE COUNCIL OF RIVALS Reward Com- ponent Blue-Team Policy (πB) Red-Team Policy (πR) Verified mitiga- tion Large positive reward for reaching causally justified terminal states (e.g., ""Threat Mitigated"") after traversing required evidence states.",18.910881,14,66,0.120482,False,False,False
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,5,DT-010::p2::b9::s19331::w3,DT-010,DT-010__2508.17212.pdf,2,unknown,All downstream components use the normalized reward ˜r = (r −µr)/σr. Stage 3: Offline Policy Learning with BCQ We adopt Batch Constrained Q learning for discrete actions. BCQ re- stricts action choices to those that are likely under the be- havior policy observed in the dataset and then selects the ac- tion with the highest estimated value.,18.9005,14,57,0.163934,False,False,False
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,6,CYB-011::p10::b48::s14883::w3,CYB-011,CYB-011__2410.17647.pdf,10,unknown,"Defining rewards in this way induces a simple positive reward structure, which encourages the blue agent to minimise the number of compromised nodes. Collyer et al. (2022) also include a large negative reward of −100 for a high-value node being compromised, and a large positive reward of 100 for an episode reaching its maximum number of 10 We did not make use of these additional rewards in our experiments, since our environment has fixed-length episodes and does not feature high-value nodes.",18.319791,14,81,0.086957,False,False,False
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,7,CYB-011::p10::b48::s14881::w3,CYB-011,CYB-011__2410.17647.pdf,10,unknown,"Defining rewards in this way induces a simple positive reward structure, which encourages the blue agent to minimise the number of compromised nodes. N is the total number of nodes in the environment, and N c t is the number of compromised nodes at time step t. Defining rewards in this way induces a simple positive reward structure, which encourages the blue agent to minimise the number of compromised nodes.",18.274332,14,70,0.078431,False,False,False
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,8,DT-010::p2::b9::s19334::w3,DT-010,DT-010__2508.17212.pdf,2,unknown,"We implement the dis- crete variant with a dueling Q network. Given the dataset D and the normalized reward, BCQ learns Qψ and a behavior model b(a | are likely under the be- havior policy observed in the dataset and then selects the ac- tion with the highest estimated value.",17.228419,14,50,0.142857,False,False,False
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,9,DT-010::p2::b10::s19335::w3,DT-010,DT-010__2508.17212.pdf,2,unknown,"Given the dataset D and the normalized reward, BCQ learns Qψ and a behavior model b(a | are likely under the be- havior policy observed in the dataset and then selects the ac- tion with the highest estimated value. We implement the dis- crete variant with a dueling Q network.",17.228419,14,50,0.142857,False,False,False
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,10,DT-010::p2::b10::s19336::w3,DT-010,DT-010__2508.17212.pdf,2,unknown,"are likely under the be- havior policy observed in the dataset and then selects the ac- tion with the highest estimated value. We implement the dis- crete variant with a dueling Q network. Given the dataset D and the normalized reward, BCQ learns Qψ and a behavior model b(a | s).",17.046157,14,51,0.140351,False,False,False
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,1,MARL-017::p5::b20::s23087::w3,MARL-017,MARL-017__2503.15290.pdf,5,unknown,"For pendubot, β was set to β = 0.1 and ˙qi = ˙q1 and for acrobot β = 0.025 and ˙qi = ˙q2. In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher robustness. Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.",43.423441,15,99,0.708861,False,True,True
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,2,MARL-017::p5::b20::s23088::w3,MARL-017,MARL-017__2503.15290.pdf,5,unknown,"In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher robustness. Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups. Successful swing-up attempts on the real system using a policy that was purely trained in simulation require an accurate identification of the physical parameters of the double pendulum model.",42.556247,15,105,0.651163,False,True,True
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,3,MARL-017::p5::b20::s23089::w3,MARL-017,MARL-017__2503.15290.pdf,5,unknown,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups. Successful swing-up attempts on the real system using a policy that was purely trained in simulation require an accurate identification of the physical parameters of the double pendulum model. Differential Evolution [20], which is a gradient-free optimization algorithm, was used to op- timize for the physical parameters of the simulated dou- ble pendulum θm to minimize the sim-to-real gap.",41.719323,15,109,0.636364,False,True,False
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,4,MARL-017::p6::b26::s23124::w3,MARL-017,MARL-017__2503.15290.pdf,6,unknown,The swing-up trajectory of the highest scoring attempt is shown in Fig. 7. AR-EAPO achieved even better scores in all five criteria but only managed 8/10 successful swing- ups resulting in a better best trial but a very close second place in achieved 10/10 successful swing-ups (hardware avg. score 0.36).,21.369731,15,50,0.163934,False,False,False
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,5,MARL-017::p6::b27::s23125::w3,MARL-017,MARL-017__2503.15290.pdf,6,unknown,AR-EAPO achieved even better scores in all five criteria but only managed 8/10 successful swing- ups resulting in a better best trial but a very close second place in achieved 10/10 successful swing-ups (hardware avg. score 0.36). The swing-up trajectory of the highest scoring attempt is shown in Fig. 7.,21.369731,15,50,0.163934,False,False,False
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,6,MARL-017::p6::b27::s23126::w3,MARL-017,MARL-017__2503.15290.pdf,6,unknown,achieved 10/10 successful swing-ups (hardware avg. score 0.36). The swing-up trajectory of the highest scoring attempt is shown in Fig. 7. AR-EAPO achieved even better scores in all five criteria but only managed 8/10 successful swing- ups resulting in a better best trial but a very close second place in the average score (avg. score 0.34).,20.30913,15,56,0.15873,False,False,False
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,7,MARL-017::p6::b26::s23123::w3,MARL-017,MARL-017__2503.15290.pdf,6,unknown,For the final scores 1.0 is the best achievable rating. achieved 10/10 successful swing-ups (hardware avg. score 0.36). The swing-up trajectory of the highest scoring attempt is shown in Fig. 7. AR-EAPO achieved even better scores in all five criteria but only managed 8/10 successful swing- ups resulting in a better best trial but a very close second place in,20.142779,15,60,0.153846,False,False,False
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,8,MARL-017::p6::b26::s23122::w3,MARL-017,MARL-017__2503.15290.pdf,6,unknown,Note that for the simulation and hardware criteria lower values are better while for the success scores in the robustness tests higher values are better. For the final scores 1.0 is the best achievable rating. achieved 10/10 successful swing-ups (hardware avg. score 0.36). The swing-up trajectory of the highest scoring attempt is shown in Fig. 7.,18.856166,15,56,0.16129,False,False,False
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,9,CYB-009::p11::b44::s13892::w3,CYB-009,CYB-009__2410.17351.pdf,11,unknown,"The evaluation results against these four different adversaries are presented in Table 2. the strongest attacker collecting the highest reward against the blue team, in this zero-sum cyber game. Successful impact actions receive the highest reward of -10 during the second and third mission phases, more than any other network compromise.",18.614869,15,51,0.103448,False,False,False
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,10,MARL-008::p7::b33::s28116::w3,MARL-008,MARL-008__2511.07778.pdf,7,method,"HIS-SHARE replaces the calculated Shapley Q-value in policy learning with a soft Q- function representing the global reward. HIS-LOCAL uses the same modeling method as SQDDPG, which directly re- places the soft Q-function in policy learning with the calcu- lated Shapley Q-value of each agent. As shown in Figure 3, HIS-SHARE assigns the same re- ward to all agents, and a single agent cannot obtain the contribution incentive related to its own strategy, resulting in a significant performance degradation.",18.422986,15,79,0.164384,False,False,False
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,1,MARL-017::p1::b2::s22952::w3,MARL-017,MARL-017__2503.15290.pdf,1,unknown,"With the software and hardware being open source and a user friendly Python The RealAIGym project focuses on simple, low degree of freedom systems capable of dynamic behaviors, such as a simple pendulum [5], AcroMonk [6], RicMonk [7] and the dual purpose double pendulum [8] used in this competition. With the software and hardware being open source and a user friendly Python API, RealAIGym intends to be an open benchmarking platform for comparing control methods on real hardware.",23.791402,14,78,0.034483,False,True,False
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,2,MARL-017::p1::b1::s22947::w3,MARL-017,MARL-017__2503.15290.pdf,1,unknown,"their performances not only in a simulation but also on real hard- ware. The '2nd AI Olympics with RealAIGym' competition was held at the IROS 2024 conference to contribute to this cause and evaluate different controllers according to their ability to solve a dynamic control problem on an underactuated double pendulum system (Fig. 1) with chaotic dynamics. This paper describes the four different RL methods submitted by the participating teams, presents their performance in the swing- up task on a real double pendulum, measured against various criteria, and discusses their transferability from simulation to real hardware and their robustness to external disturbances.",19.878605,14,102,0.157895,False,True,False
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,3,MARL-017::p4::b14::s23044::w3,MARL-017,MARL-017__2503.15290.pdf,4,method,"Model-free RL, Actor-Critic Method: EvolSAC This section presents the EvolSAC algorithm for the AI Olympics competition. The approach integrates model-free deep RL with evolutionary strategies to optimize control performance in both simulation and real hardware stages. EvolSAC is presented in more detail in [17].",19.480558,14,44,0.085106,False,False,False
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,4,MARL-017::p4::b14::s23045::w3,MARL-017,MARL-017__2503.15290.pdf,4,method,"The approach integrates model-free deep RL with evolutionary strategies to optimize control performance in both simulation and real hardware stages. EvolSAC is presented in more detail in [17]. The core algorithm used is Soft Actor-Critic (SAC) [18], a state-of-the-art RL method designed for continuous action spaces.",19.076923,14,46,0.076923,False,False,False
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,5,MARL-004::p5::b17::s25690::w3,MARL-004,MARL-004__2510.20408.pdf,5,result,"EXPERIMENTS AND RESULTS To evaluate the performance of the modular and monolithic control strategies, we designed a comprehensive training and benchmarking pipeline. All experiments were conducted using the Gymnasium library 22 for the environment backbone and the Stable-Baselines3 10 framework for the implementation of the reinforcement learning agents. Agent Training, Experiments and Benchmarking The learning algorithm used for all agents in this study is Proximal Policy Optimization (PPO) 23, a state-of-the- art policy gradient method known for its stability and sample efficiency.",18.371383,14,82,0.0,False,False,False
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,6,MARL-004::p7::b25::s25752::w3,MARL-004,MARL-004__2510.20408.pdf,7,unknown,"RL approaches, in contrast, are still in early stages of benchmarking and rarely reach production-grade performance in real plants 4,12. Despite these contributions, the present study has several limitations. The simulation environment omits physical stochasticity and sensor noise, both of which are central to real-world industrial processes 17.",18.2747,14,48,0.072727,False,False,False
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,7,MARL-017::p4::b14::s23043::w3,MARL-017,MARL-017__2503.15290.pdf,4,method,"Illustration of AR-EAPO in the double pendulum system: learning efficient and robust control in an infinite loop of swing-ups while balancing the cost and the entropy. Model-free RL, Actor-Critic Method: EvolSAC This section presents the EvolSAC algorithm for the AI Olympics competition. The approach integrates model-free deep RL with evolutionary strategies to optimize control performance in both simulation and real hardware stages.",17.286091,14,62,0.067797,False,False,False
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,8,MARL-017::p1::b1::s22949::w3,MARL-017,MARL-017__2503.15290.pdf,1,unknown,"This paper describes the four different RL methods submitted by the participating teams, presents their performance in the swing- up task on a real double pendulum, measured against various criteria, and discusses their transferability from simulation to real hardware and their robustness to external disturbances. INTRODUCTION There are many frameworks for comparing control meth- ods in simulation environments (e.g., [1], [2]) but only few provide a standardized real robot environment which is open and easily reproducible such as [3] with a quadruped robot and [4] with a three end-effector robot for manipulation tasks. The RealAIGym project focuses on simple, low degree of freedom systems capable of dynamic behaviors, such as a simple pendulum [5], AcroMonk [6], RicMonk [7] and the dual purpose double pendulum [8] used in this competition.",16.860893,14,129,0.061224,False,True,False
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,9,MARL-017::p1::b1::s22948::w3,MARL-017,MARL-017__2503.15290.pdf,1,unknown,"The '2nd AI Olympics with RealAIGym' competition was held at the IROS 2024 conference to contribute to this cause and evaluate different controllers according to their ability to solve a dynamic control problem on an underactuated double pendulum system (Fig. 1) with chaotic dynamics. This paper describes the four different RL methods submitted by the participating teams, presents their performance in the swing- up task on a real double pendulum, measured against various criteria, and discusses their transferability from simulation to real hardware and their robustness to external disturbances. INTRODUCTION There are many frameworks for comparing control meth- ods in simulation environments (e.g., [1], [2]) but only few provide a standardized real robot environment which is open and easily reproducible such as [3] with a quadruped robot and [4] with a three end-effector robot for manipulation tasks.",16.547357,14,137,0.06,False,True,False
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,10,MARL-014::p7::b25::s21877::w3,MARL-014,MARL-014__2505.14526.pdf,7,unknown,"simulated OptiTrack module allows rapid evaluation of inference pipelines without requiring physical experiments. Importantly, we deploy the system without relying on the Gym wrapper, which enables lightweight execution on edge devices without the need for workstation-grade resources to load the networks. This design ensures that controllers trained within Isaac Lab can be deployed to heterogeneous robotic platforms with minimal adaptation, making the stack suitable for both simulation benchmarking and field testing.",16.529947,14,71,0.057143,False,False,False
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,1,MARL-017::p1::b2::s22952::w3,MARL-017,MARL-017__2503.15290.pdf,1,unknown,"With the software and hardware being open source and a user friendly Python The RealAIGym project focuses on simple, low degree of freedom systems capable of dynamic behaviors, such as a simple pendulum [5], AcroMonk [6], RicMonk [7] and the dual purpose double pendulum [8] used in this competition. With the software and hardware being open source and a user friendly Python API, RealAIGym intends to be an open benchmarking platform for comparing control methods on real hardware.",23.791402,16,78,0.034483,False,True,False
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,2,MARL-017::p6::b26::s23120::w3,MARL-017,MARL-017__2503.15290.pdf,6,unknown,All scores of the final round controllers. The simulation and robustness columns are computed from simulation data while the hardware score is evaluated from experiments on the real system. Note that for the simulation and hardware criteria lower values are better while for the success scores in the robustness tests higher values are better.,22.70998,16,54,0.090909,False,False,False
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,3,MARL-016::p9::b23::s22711::w3,MARL-016,MARL-016__2511.04249.pdf,9,unknown,"Although this setup does not involve a robot or actual sim-to-real transfer, it offers a low-cost and reproducible bench- mark for comparison in controlled domain conditions. In Sec. 4.2, we assess the sim-to-real transfer on a physical robot to evaluate the effectiveness of the strategies in real-world settings. In all experiments, we employ the Soft Actor-Critic (SAC) algorithm [19] for training the policies, in its implemen- tation provided by Stable-Baselines3 [20].",21.742394,16,71,0.0,False,False,False
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,4,MARL-017::p6::b26::s23121::w3,MARL-017,MARL-017__2503.15290.pdf,6,unknown,The simulation and robustness columns are computed from simulation data while the hardware score is evaluated from experiments on the real system. Note that for the simulation and hardware criteria lower values are better while for the success scores in the robustness tests higher values are better. For the final scores 1.0 is the best achievable rating. achieved 10/10 successful swing-ups (hardware avg. score 0.36).,21.662001,16,65,0.075472,False,False,False
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,5,DT-003::p4::b17::s16333::w3,DT-003,DT-003__2501.18016.pdf,4,unknown,"Real-world validation demonstrates that the learned poli- cies transfer smoothly and reliably from simulation to phys- ical hardware, confirming the effectiveness of the training approach. This smooth transfer underscores seconds, revealing highly coherent behavior between the simulated and physical systems, and the ob- served latency remained consistently around 20 milliseconds. Real-world validation demonstrates that the learned poli- cies transfer smoothly and reliably from simulation to phys- ical hardware, confirming the effectiveness of the training approach. This smooth transfer underscores the model's robustness in handling real-world complexities and suggests that simulation-based training can substantially reduce the need for extensive, time-consuming testing on physical sys- tems.",20.598949,16,104,0.028571,False,False,False
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,6,MARL-017::p1::b1::s22947::w3,MARL-017,MARL-017__2503.15290.pdf,1,unknown,"their performances not only in a simulation but also on real hard- ware. The '2nd AI Olympics with RealAIGym' competition was held at the IROS 2024 conference to contribute to this cause and evaluate different controllers according to their ability to solve a dynamic control problem on an underactuated double pendulum system (Fig. 1) with chaotic dynamics. This paper describes the four different RL methods submitted by the participating teams, presents their performance in the swing- up task on a real double pendulum, measured against various criteria, and discusses their transferability from simulation to real hardware and their robustness to external disturbances.",19.878605,16,102,0.157895,False,True,False
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,7,MARL-004::p5::b17::s25690::w3,MARL-004,MARL-004__2510.20408.pdf,5,result,"EXPERIMENTS AND RESULTS To evaluate the performance of the modular and monolithic control strategies, we designed a comprehensive training and benchmarking pipeline. All experiments were conducted using the Gymnasium library 22 for the environment backbone and the Stable-Baselines3 10 framework for the implementation of the reinforcement learning agents. Agent Training, Experiments and Benchmarking The learning algorithm used for all agents in this study is Proximal Policy Optimization (PPO) 23, a state-of-the- art policy gradient method known for its stability and sample efficiency.",18.371383,16,82,0.0,False,False,False
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,8,DT-003::p4::b17::s16335::w3,DT-003,DT-003__2501.18016.pdf,4,unknown,"Real-world validation demonstrates that the learned poli- cies transfer smoothly and reliably from simulation to phys- ical hardware, confirming the effectiveness of the training approach. This smooth transfer underscores the model's robustness in handling real-world complexities and suggests that simulation-based training can substantially reduce the need for extensive, time-consuming testing on physical sys- tems. CONCLUSION This research demonstrates the integration of RL with digital twin technology to enhance robotic control within manufacturing applications. By utilizing the SAC algorithm and the Viper X300s platform, we tackle several key chal- lenges in smart manufacturing, ultimately developing adap- tive and efficient control systems.",17.641064,16,100,0.047059,False,False,False
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,9,MARL-016::p9::b23::s22710::w3,MARL-016,MARL-016__2511.04249.pdf,9,unknown,"In Sec. 4.2, we assess the sim-to-real transfer on a physical robot to evaluate the effectiveness of the strategies in real-world settings. Although this setup does not involve a robot or actual sim-to-real transfer, it offers a low-cost and reproducible bench- mark for comparison in controlled domain conditions. In Sec. 4.2, we assess the sim-to-real transfer on a physical robot to evaluate the effectiveness of the strategies in real-world settings.",16.991926,16,70,0.0,False,False,False
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,10,MARL-018::p7::b38::s23493::w3,MARL-018,MARL-018__2506.14009.pdf,7,conclusion,"CONCLUSION In this paper, we present a fully onboard VLA framework that maps high-level natural language commands directly to low-level drone controls. The Vision-Language Model enables task-relevant decisions by grounding language in visual obser- vations, while the MoE action head improves generalization via sparse routing. Training with DiffRL inside the 3DGS model further provides smooth gradients, improves sample efficiency, and yields policies that transfer to real hardware without additional tuning.",16.935052,16,70,0.027778,False,False,False
SBV2-ALL92-G167-C03,SBV2-ALL92-G167,1,MARL-017::p1::b2::s22952::w3,MARL-017,MARL-017__2503.15290.pdf,1,unknown,"With the software and hardware being open source and a user friendly Python The RealAIGym project focuses on simple, low degree of freedom systems capable of dynamic behaviors, such as a simple pendulum [5], AcroMonk [6], RicMonk [7] and the dual purpose double pendulum [8] used in this competition. With the software and hardware being open source and a user friendly Python API, RealAIGym intends to be an open benchmarking platform for comparing control methods on real hardware.",26.436481,16,78,0.034483,False,True,False
SBV2-ALL92-G167-C03,SBV2-ALL92-G167,2,MARL-017::p1::b1::s22947::w3,MARL-017,MARL-017__2503.15290.pdf,1,unknown,"their performances not only in a simulation but also on real hard- ware. The '2nd AI Olympics with RealAIGym' competition was held at the IROS 2024 conference to contribute to this cause and evaluate different controllers according to their ability to solve a dynamic control problem on an underactuated double pendulum system (Fig. 1) with chaotic dynamics. This paper describes the four different RL methods submitted by the participating teams, presents their performance in the swing- up task on a real double pendulum, measured against various criteria, and discusses their transferability from simulation to real hardware and their robustness to external disturbances.",22.214981,16,102,0.157895,False,True,False
SBV2-ALL92-G167-C03,SBV2-ALL92-G167,3,MARL-008::p6::b29::s28093::w3,MARL-008,MARL-008__2511.07778.pdf,6,unknown,"As shown in Figure 2, the HIS algorithm exhibits a faster convergence rate compared to the other algorithms, and it also demonstrates superior stability after reaching conver- gence. This indicates that HIS not only accelerates learning but also ensures consistent and reliable performance across different tasks. MAMuJoCo: In our experiments, we included FACMAC as an additional baseline algorithm.",22.166618,16,58,0.0,False,False,False
SBV2-ALL92-G167-C03,SBV2-ALL92-G167,4,MARL-004::p5::b17::s25690::w3,MARL-004,MARL-004__2510.20408.pdf,5,result,"EXPERIMENTS AND RESULTS To evaluate the performance of the modular and monolithic control strategies, we designed a comprehensive training and benchmarking pipeline. All experiments were conducted using the Gymnasium library 22 for the environment backbone and the Stable-Baselines3 10 framework for the implementation of the reinforcement learning agents. Agent Training, Experiments and Benchmarking The learning algorithm used for all agents in this study is Proximal Policy Optimization (PPO) 23, a state-of-the- art policy gradient method known for its stability and sample efficiency.",20.97067,16,82,0.0,False,False,False
SBV2-ALL92-G167-C03,SBV2-ALL92-G167,5,MARL-017::p1::b2::s22953::w3,MARL-017,MARL-017__2503.15290.pdf,1,unknown,"The RealAIGym project focuses on simple, low degree of freedom systems capable of dynamic behaviors, such as a simple pendulum [5], AcroMonk [6], RicMonk [7] and the dual purpose double pendulum [8] used in this competition. With the software and hardware being open source and a user friendly Python API, RealAIGym intends to be an open benchmarking platform for comparing control methods on real hardware. This is the 2nd iteration of this competition after the first one having been held at the IJCAI 2023 conference [9]. 1Robotics Innovation Center, German Research Center for Artificial Intelligence (DFKI), Germany 2Department of Information Engineering, University of Padova, Italy 3Korea University, Seoul, South Korea 4Systems AI for Robot Learning, German Research Center for Artificial Intelligence (DFKI), Germany 5Mitsubishi Electric Research Lab (MERL), USA 6Technical University of Darmstadt, Germany 7University of Bremen, Germany 8Chalmers University of Technology, Sweden 9Center for Cognitive Science, Germany 10Hessian.AI, Germany Fig. 1.",20.051033,16,152,0.018182,False,True,False
SBV2-ALL92-G167-C03,SBV2-ALL92-G167,6,MARL-017::p1::b1::s22948::w3,MARL-017,MARL-017__2503.15290.pdf,1,unknown,"The '2nd AI Olympics with RealAIGym' competition was held at the IROS 2024 conference to contribute to this cause and evaluate different controllers according to their ability to solve a dynamic control problem on an underactuated double pendulum system (Fig. 1) with chaotic dynamics. This paper describes the four different RL methods submitted by the participating teams, presents their performance in the swing- up task on a real double pendulum, measured against various criteria, and discusses their transferability from simulation to real hardware and their robustness to external disturbances. INTRODUCTION There are many frameworks for comparing control meth- ods in simulation environments (e.g., [1], [2]) but only few provide a standardized real robot environment which is open and easily reproducible such as [3] with a quadruped robot and [4] with a three end-effector robot for manipulation tasks.",19.524505,16,137,0.06,False,True,False
SBV2-ALL92-G167-C03,SBV2-ALL92-G167,7,MARL-017::p4::b14::s23044::w3,MARL-017,MARL-017__2503.15290.pdf,4,method,"Model-free RL, Actor-Critic Method: EvolSAC This section presents the EvolSAC algorithm for the AI Olympics competition. The approach integrates model-free deep RL with evolutionary strategies to optimize control performance in both simulation and real hardware stages. EvolSAC is presented in more detail in [17].",19.331074,16,44,0.085106,False,False,False
SBV2-ALL92-G167-C03,SBV2-ALL92-G167,8,MARL-017::p1::b2::s22954::w3,MARL-017,MARL-017__2503.15290.pdf,1,unknown,"With the software and hardware being open source and a user friendly Python API, RealAIGym intends to be an open benchmarking platform for comparing control methods on real hardware. This is the 2nd iteration of this competition after the first one having been held at the IJCAI 2023 conference [9]. 1Robotics Innovation Center, German Research Center for Artificial Intelligence (DFKI), Germany 2Department of Information Engineering, University of Padova, Italy 3Korea University, Seoul, South Korea 4Systems AI for Robot Learning, German Research Center for Artificial Intelligence (DFKI), Germany 5Mitsubishi Electric Research Lab (MERL), USA 6Technical University of Darmstadt, Germany 7University of Bremen, Germany 8Chalmers University of Technology, Sweden 9Center for Cognitive Science, Germany 10Hessian.AI, Germany Fig. 1. Onsite setup of the double pendulum hardware (left), the pendulum being disturbed with a stick (top right) and participating teams (bottom right) at IROS 2024.",19.24686,16,141,0.019417,False,True,False
