candidate_id,true_label,pred_label,strong_action_flag,p_strong,p_contra,p_svm,entailment,neutral,contradiction_nli,entropy,selector_score,selected_rank,selected_n_words,bm25_score,oracle_hit,group_id,is_strong_action,prediction_confidence,route,ranker_score
SBV2-ALL92-G091-C04,contradiction_candidate,contradiction_candidate,0,0.3415710038875607,0.9243867634416404,0.8186492239250187,0.0018561516189947,0.0110028628259897,0.9871410131454468,0.0740682631731033,0.5185185185185185,1,18,26.9612,1,SBV2-ALL92-G091,0,0.5828157595540797,contradiction,0.07210302732480635
SBV2-ALL92-G092-C01,supported,strong_action_overclaim,1,0.5957546111465182,0.2376257028233934,0.4768689915090532,0.0002143744204659,0.997597634792328,0.002187987556681,0.0176113937050104,0.5555555555555556,1,19,49.9538,1,SBV2-ALL92-G092,0,0.3581289083231248,strong_action,0.326509246988975
SBV2-ALL92-G092-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6424643443626432,0.2375483652634852,0.4767477403684287,0.000199825502932,0.9976589679718018,0.0021412309724837,0.0172012224793434,0.5263157894736842,1,19,49.9538,1,SBV2-ALL92-G092,0,0.404915979099158,strong_action,0.3396869833048745
SBV2-ALL92-G092-C03,strong_action_overclaim,strong_action_overclaim,1,0.6671520694265021,0.2379551971731669,0.4774814331557818,0.0003480501472949,0.9972917437553406,0.0023601558059453,0.019752811640501,0.5263157894736842,1,19,49.9538,1,SBV2-ALL92-G092,1,0.42919687225333514,strong_action,0.34691057247084406
SBV2-ALL92-G092-C04,contradiction_candidate,contradiction_candidate,0,0.4477898116306489,0.9229743644029224,0.8008595194409145,0.0005931584746576,0.117689810693264,0.8817170262336731,0.3672225773334503,0.5,1,19,46.5666,1,SBV2-ALL92-G092,0,0.47518455277227345,contradiction,0.10792312008833743
SBV2-ALL92-G093-C01,supported,strong_action_overclaim,1,0.6721122329411492,0.3042918176737657,0.5287926409031747,0.0058961845934391,0.9583865404129028,0.0357173234224319,0.1900175213813781,0.48,2,11,24.2562,0,SBV2-ALL92-G093,0,0.3678204152673835,strong_action,0.3056653611143755
SBV2-ALL92-G093-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6890118538077094,0.2680295901003124,0.493364726749802,0.0017565888119861,0.988431453704834,0.0098119126632809,0.0680176764726638,0.4444444444444444,2,11,27.7456,0,SBV2-ALL92-G093,0,0.42098226370739694,strong_action,0.31033190689471607
SBV2-ALL92-G093-C03,strong_action_overclaim,strong_action_overclaim,1,0.696228395735358,0.2568771782292123,0.4793770140581233,0.0004681250429712,0.99652099609375,0.0030107912607491,0.0245412606745958,0.4285714285714285,2,11,26.3044,0,SBV2-ALL92-G093,1,0.4393512175061457,strong_action,0.30949062135856686
SBV2-ALL92-G093-C04,contradiction_candidate,strong_action_overclaim,1,0.710893077671597,0.2899753703446152,0.5374834934869497,0.036006361246109,0.9404913187026978,0.0235022939741611,0.2655381858348846,0.48,2,11,24.2562,0,SBV2-ALL92-G093,0,0.42091770732698186,strong_action,0.32557632346175625
SBV2-ALL92-G094-C01,supported,contradiction_candidate,0,0.6791866704225391,0.4461896340490495,0.6010437927947017,0.0458920896053314,0.7754310369491577,0.1786769330501556,0.6463481187820435,0.2564102564102564,4,33,25.9241,0,SBV2-ALL92-G094,0,0.23299703637348962,contradiction,0.2648796969135745
SBV2-ALL92-G094-C02,mild_scope_overclaim,contradiction_candidate,0,0.6648220051536115,0.4817227311743518,0.5935514231329045,0.0256637670099735,0.7564092874526978,0.2179269343614578,0.6371992826461792,0.25,3,33,25.6066,0,SBV2-ALL92-G094,0,0.18309927397925962,contradiction,0.2607912081986309
SBV2-ALL92-G094-C03,strong_action_overclaim,contradiction_candidate,0,0.7499149511021008,0.6081510740744056,0.5158679996723753,0.0032651731744408,0.5552001595497131,0.4415346980094909,0.7063398957252502,0.2580645161290322,5,14,24.9295,0,SBV2-ALL92-G094,1,0.23404695142972554,contradiction,0.19956969457053694
SBV2-ALL92-G094-C04,contradiction_candidate,strong_action_overclaim,1,0.7479771236434297,0.2417141129269078,0.4755848189704495,0.0008123530424199,0.9960137605667114,0.0031739291734993,0.0280175767838954,0.3225806451612903,4,15,18.936,0,SBV2-ALL92-G094,0,0.5062630107165219,strong_action,0.3054264295353296
SBV2-ALL92-G098-C01,supported,strong_action_overclaim,1,0.5368685626479635,0.2448890269605133,0.4938413212995927,0.0018775721546262,0.9855565428733826,0.0125658260658383,0.0811234042048454,0.3555555555555555,4,40,28.0258,0,SBV2-ALL92-G098,0,0.29197953568745016,strong_action,0.2979571674402823
SBV2-ALL92-G098-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5359590043880904,0.2382213529155068,0.4903296426689971,0.0036224161740392,0.9884774088859558,0.007900133728981,0.0700597167015075,0.3555555555555555,4,40,28.0258,0,SBV2-ALL92-G098,0,0.2977376514725836,strong_action,0.2981502508314115
SBV2-ALL92-G098-C03,strong_action_overclaim,strong_action_overclaim,1,0.76072687950245,0.2388308091398044,0.4897499708916553,0.001918539404869,0.988922119140625,0.0091593274846673,0.066003605723381,0.24,4,13,27.2423,0,SBV2-ALL92-G098,1,0.5218960703626456,strong_action,0.31604383201587827
SBV2-ALL92-G098-C04,contradiction_candidate,strong_action_overclaim,1,0.6135039990255797,0.3690899767626744,0.5562530925251337,0.0063317134045064,0.90237158536911,0.0912965983152389,0.3432832956314087,0.3555555555555555,4,40,28.0258,0,SBV2-ALL92-G098,0,0.24441402226290532,strong_action,0.31112039616994397
SBV2-ALL92-G099-C01,supported,strong_action_overclaim,1,0.5693435260477367,0.0165949207396101,0.3427801100362558,0.6575304269790649,0.3395266234874725,0.0029429388232529,0.6595891118049622,0.5909090909090909,3,33,41.7597,0,SBV2-ALL92-G099,0,0.5527486053081266,strong_action,0.2808416188375888
SBV2-ALL92-G099-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6563054207259201,0.1549589830351528,0.3973380553073775,0.2107753008604049,0.7854207754135132,0.0038039931096136,0.5390711426734924,0.5777777777777777,3,33,41.7597,0,SBV2-ALL92-G099,0,0.5013464376907674,strong_action,0.39105773681332184
SBV2-ALL92-G099-C03,strong_action_overclaim,strong_action_overclaim,1,0.6301360687008988,0.2607322882617099,0.373855985749552,0.0149564919993281,0.9821625351905824,0.0028808848001062,0.0973859131336212,0.4888888888888889,2,33,38.7346,0,SBV2-ALL92-G099,1,0.36940378043918887,strong_action,0.3541613028617551
SBV2-ALL92-G099-C04,contradiction_candidate,contradiction_candidate,0,0.3633845987590909,0.9295107306154354,0.8687178513770157,0.0011360223870724,0.0061566014774143,0.9927074313163756,0.0463069193065166,0.5,2,33,33.6518,0,SBV2-ALL92-G099,0,0.5661261318563445,contradiction,0.07381542171828193
SBV2-ALL92-G106-C01,supported,supported,0,0.310745181603802,0.0197334664768093,0.4549070901500431,0.9811224937438964,0.017339002341032,0.001538471202366,0.0989689454436302,0.6666666666666666,1,27,41.6251,1,SBV2-ALL92-G106,0,0.4351736236732338,supported,0.08834915128334572
SBV2-ALL92-G106-C02,mild_scope_overclaim,supported,0,0.4529408857167258,0.2517977288043188,0.4719914259106689,0.0014743306674063,0.9982120990753174,0.0003135424340143,0.0139278033748269,0.5945945945945946,2,27,41.7499,1,SBV2-ALL92-G106,0,0.22019369710635012,supported,0.2360934603342579
SBV2-ALL92-G106-C03,strong_action_overclaim,contradiction_candidate,0,0.2612691230196322,0.9266838514583564,0.8552075592429929,0.0011307490058243,0.0259939171373844,0.9728753566741944,0.1293004006147384,0.5945945945945946,2,27,40.9518,1,SBV2-ALL92-G106,1,0.6654147284387242,contradiction,0.07992713904317231
SBV2-ALL92-G106-C04,contradiction_candidate,contradiction_candidate,0,0.2395253905209604,0.9256145623688152,0.8516938720250736,0.0031045160721987,0.0048609296791255,0.9920344948768616,0.0517538227140903,0.5454545454545454,1,27,33.6973,1,SBV2-ALL92-G106,0,0.6860891718478548,contradiction,0.07592561710335852
SBV2-ALL92-G107-C01,supported,strong_action_overclaim,1,0.6615598786788277,0.2398310088871326,0.4924775772401943,0.0111357970163226,0.9871063232421876,0.0017578536644577,0.074045680463314,0.5,2,22,36.5411,0,SBV2-ALL92-G107,0,0.4217288697916951,strong_action,0.33271346096458043
SBV2-ALL92-G107-C02,mild_scope_overclaim,strong_action_overclaim,1,0.640864695956737,0.2393707864896158,0.4850444365790337,0.0077862734906375,0.9915265440940856,0.0006872541853226,0.0512480102479457,0.5263157894736842,2,22,42.3469,0,SBV2-ALL92-G107,0,0.4014939094671212,strong_action,0.32920350418897665
SBV2-ALL92-G107-C03,strong_action_overclaim,strong_action_overclaim,1,0.7153726220189167,0.2402774886622187,0.4757187134285716,0.0021594823338091,0.9970871806144714,0.0007533715106546,0.0215806905180215,0.45,2,22,40.1745,0,SBV2-ALL92-G107,1,0.475095133356698,strong_action,0.34600208482336625
SBV2-ALL92-G107-C04,contradiction_candidate,contradiction_candidate,0,0.5972202066637242,0.5943382134863542,0.4707456234347224,0.0318653360009193,0.5364037156105042,0.4317309260368347,0.806557834148407,0.4864864864864865,2,22,36.5411,0,SBV2-ALL92-G107,0,0.1264745832290018,contradiction,0.2286044192401528
SBV2-ALL92-G110-C01,supported,strong_action_overclaim,1,0.5236197162891852,0.2836579837874337,0.5003937319254345,0.0006008024793118,0.9763582944869996,0.0230409298092126,0.1146917417645454,0.6666666666666666,2,22,34.9574,0,SBV2-ALL92-G110,0,0.23996173250175157,strong_action,0.28879085315461467
SBV2-ALL92-G110-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5785884587261877,0.2943169719018121,0.5076570764022893,0.0006445255712606,0.9688934683799744,0.0304620880633592,0.1417044103145599,0.6486486486486487,2,22,34.9574,0,SBV2-ALL92-G110,0,0.2842714868243756,strong_action,0.30321682779318926
SBV2-ALL92-G110-C03,strong_action_overclaim,strong_action_overclaim,1,0.6059397419715086,0.3120734740145902,0.5188490727451756,0.0006061752792447,0.956059455871582,0.0433343611657619,0.183469757437706,0.6486486486486487,2,22,38.7228,0,SBV2-ALL92-G110,1,0.2938662679569184,strong_action,0.31253075735970565
SBV2-ALL92-G110-C04,contradiction_candidate,contradiction_candidate,0,0.3072887055347006,0.9173170119783794,0.850531010135953,0.0001147660150309,0.0030013243667781,0.9968839287757874,0.0215862374752759,0.5555555555555556,2,22,28.0027,0,SBV2-ALL92-G110,0,0.6100283064436789,contradiction,0.0663286538227249
SBV2-ALL92-G111-C01,supported,contradiction_candidate,0,0.6552767955262816,0.8787057533407845,0.8120624416924981,0.0105897607281804,0.2354864329099655,0.7539238333702087,0.6016545295715332,0.238095238095238,3,24,20.8292,0,SBV2-ALL92-G111,0,0.2234289578145029,contradiction,0.12192346331677323
SBV2-ALL92-G111-C02,mild_scope_overclaim,contradiction_candidate,0,0.6844725218100243,0.8770211340286285,0.8113903693096582,0.0119732161983847,0.2377909868955612,0.7502357363700867,0.6101303100585938,0.2272727272727272,3,24,20.8292,0,SBV2-ALL92-G111,0,0.1925486122186042,contradiction,0.1226371502242505
SBV2-ALL92-G111-C03,strong_action_overclaim,strong_action_overclaim,1,0.7827614578484883,0.2633157080119629,0.5662247025296862,0.0149210821837186,0.9767295122146606,0.0083494242280721,0.1256971508264541,0.2553191489361702,2,28,22.1461,0,SBV2-ALL92-G111,1,0.5194457498365254,strong_action,0.360954818982588
SBV2-ALL92-G111-C04,contradiction_candidate,contradiction_candidate,0,0.5032653201645587,0.935012326400355,0.8565312159508471,0.001274159993045,0.0475165024399757,0.9512093663215636,0.2008408904075622,0.238095238095238,3,24,22.6351,0,SBV2-ALL92-G111,0,0.4317470062357963,contradiction,0.07521029822873752
SBV2-ALL92-G116-C01,supported,contradiction_candidate,0,0.6342804343528515,0.9207981765050612,0.8509245972174551,0.0005340668722055,0.0214211232960224,0.9780448079109192,0.1080660447478294,0.2,1,16,54.5407,1,SBV2-ALL92-G116,0,0.2865177421522097,contradiction,0.07775759270214042
SBV2-ALL92-G116-C02,mild_scope_overclaim,strong_action_overclaim,1,0.786742362761738,0.28980392892009,0.501218987023563,0.0003479407751001,0.9814401865005492,0.0182117819786071,0.0941080152988433,0.25,1,14,55.6368,1,SBV2-ALL92-G116,0,0.49693843384164804,strong_action,0.3744623872497771
SBV2-ALL92-G116-C03,strong_action_overclaim,strong_action_overclaim,1,0.7668028947660619,0.2647816393213495,0.4811141590121213,0.0005670280661433,0.996061623096466,0.0033713846933096,0.0273605827242136,0.3125,1,14,60.6055,1,SBV2-ALL92-G116,1,0.5020212554447123,strong_action,0.3713119260067363
SBV2-ALL92-G116-C04,contradiction_candidate,supported,0,0.8579622525136361,0.412427589029312,0.5692836020668641,0.0025459674652665,0.8925735354423523,0.104880467057228,0.3531439900398254,0.2,1,16,47.2986,1,SBV2-ALL92-G116,0,0.44553466348432413,supported,0.3263892806671961
SBV2-ALL92-G119-C01,supported,supported,0,0.1099664605282868,0.0206850998382684,0.4538150217623496,0.9909402132034302,0.0068971663713455,0.0021626511588692,0.0566143058240413,0.509090909090909,1,59,53.7878,0,SBV2-ALL92-G119,0,0.43312992192408123,supported,0.09740186340358128
SBV2-ALL92-G119-C02,mild_scope_overclaim,supported,0,0.0990783650207229,0.0205080308172523,0.4524827109958695,0.9920560717582704,0.0059849438257515,0.0019589795265346,0.0507611632347106,0.5614035087719298,1,59,61.4524,0,SBV2-ALL92-G119,0,0.43197468017861723,supported,0.09847225402504964
SBV2-ALL92-G119-C03,strong_action_overclaim,supported,0,0.2289101347592407,0.2575093185201074,0.4808162130632081,0.0005462453118525,0.9938735961914062,0.0055802557617425,0.0391645058989524,0.4827586206896552,2,59,56.3942,0,SBV2-ALL92-G119,1,0.2519060783039674,supported,0.27086341779066603
SBV2-ALL92-G119-C04,contradiction_candidate,contradiction_candidate,0,0.0801701596434203,0.9252703046997978,0.8426815637110326,0.0013513332232832,0.0195293799042701,0.9791192412376404,0.1064534485340118,0.4912280701754385,1,59,53.7878,0,SBV2-ALL92-G119,0,0.8451001450563774,contradiction,0.10752362882257965
SBV2-ALL92-G122-C01,supported,strong_action_overclaim,1,0.5109448303005775,0.3141703661435558,0.5183724054123781,0.0271715838462114,0.9423787593841552,0.0304496418684721,0.2602181434631347,0.5454545454545454,2,26,50.3595,0,SBV2-ALL92-G122,0,0.20420203926882224,strong_action,0.31118359111980326
SBV2-ALL92-G122-C02,mild_scope_overclaim,mild_scope_overclaim,0,0.4357324702078792,0.2448703277043707,0.5587203098031652,0.0007628136663697,0.9977272152900696,0.0015099715674296,0.0175543241202831,0.4864864864864865,2,26,57.3829,0,SBV2-ALL92-G122,0,0.31384998209879456,mild_scope,0.24795087628407222
SBV2-ALL92-G122-C03,strong_action_overclaim,strong_action_overclaim,1,0.5756906715990789,0.2970784048843383,0.5070410231544997,0.0152343427762389,0.961457371711731,0.0233082994818687,0.1891483515501022,0.4864864864864865,2,26,44.7321,0,SBV2-ALL92-G122,1,0.27861226671474065,strong_action,0.3215480454185505
SBV2-ALL92-G122-C04,contradiction_candidate,contradiction_candidate,0,0.3307270848399936,0.9036404109685566,0.8198489101562729,0.0008000718662515,0.0055920593440532,0.9936078786849976,0.041079506278038,0.5142857142857142,2,26,44.6011,0,SBV2-ALL92-G122,0,0.572913326128563,contradiction,0.07356976422213245
SBV2-ALL92-G124-C01,supported,strong_action_overclaim,1,0.6402828846593611,0.2550678004317525,0.4399214311420817,0.0575586482882499,0.939433455467224,0.0030078857671469,0.2404866516590118,0.5789473684210527,1,26,37.6909,1,SBV2-ALL92-G124,0,0.38521508422760864,strong_action,0.36391461378957685
SBV2-ALL92-G124-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7731514187148399,0.2495755510318453,0.4362269401399356,0.062928020954132,0.9363033771514891,0.0007685689488425,0.2411789298057556,0.4615384615384615,1,26,30.1748,1,SBV2-ALL92-G124,0,0.5235758676829947,strong_action,0.3985821699684609
SBV2-ALL92-G124-C03,strong_action_overclaim,strong_action_overclaim,1,0.7742095292080993,0.1464159685749216,0.372850479769071,0.3410724997520447,0.6458663940429688,0.013061175122857,0.7058876156806946,0.4,2,26,31.0374,1,SBV2-ALL92-G124,1,0.6277935606331777,strong_action,0.4095376159740355
SBV2-ALL92-G124-C04,contradiction_candidate,contradiction_candidate,0,0.4050456253512886,0.9269766458376282,0.8143805414118985,0.0004294159298297,0.0015479191206395,0.9980226755142212,0.0153210088610649,0.4324324324324324,4,26,25.5998,1,SBV2-ALL92-G124,0,0.5219310204863397,contradiction,0.061464457098254224
SBV2-ALL92-G128-C01,supported,strong_action_overclaim,1,0.6035852265157664,0.2607251310774048,0.509282157846449,0.0263434890657663,0.972909450531006,0.0007470130221918,0.1278973072767257,0.5882352941176471,2,21,44.5764,0,SBV2-ALL92-G128,0,0.3428600954383616,strong_action,0.3196600646580283
SBV2-ALL92-G128-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5877323483602446,0.2549385655232571,0.4850790823712381,0.0023733577691018,0.9969859719276428,0.0006407390465028,0.0220640301704406,0.5555555555555556,2,21,42.1452,0,SBV2-ALL92-G128,0,0.33279378283698746,strong_action,0.30607573504565144
SBV2-ALL92-G128-C03,strong_action_overclaim,strong_action_overclaim,1,0.6460054489870501,0.2609698172939089,0.5080100749343578,0.0239435099065303,0.9751680493354796,0.0008884536800906,0.120121918618679,0.5294117647058824,2,21,39.9194,0,SBV2-ALL92-G128,1,0.38503563169314126,strong_action,0.3275798587596071
SBV2-ALL92-G128-C04,contradiction_candidate,contradiction_candidate,0,0.4168775536790097,0.9250167027528234,0.7664656058715164,0.000860113359522,0.0273784380406141,0.9717614054679872,0.1324147433042526,0.4117647058823529,2,21,39.8015,0,SBV2-ALL92-G128,0,0.5081391490738137,contradiction,0.07894259109052591
SBV2-ALL92-G131-C01,supported,strong_action_overclaim,1,0.7864513357784206,0.2997794364324582,0.5245790247316741,0.0149448746815323,0.9497960209846495,0.0352591350674629,0.2296840995550155,0.5,2,17,47.2418,0,SBV2-ALL92-G131,0,0.48667189934596244,strong_action,0.3706772825489807
SBV2-ALL92-G131-C02,mild_scope_overclaim,contradiction_candidate,0,0.5709000350637853,0.8531378509983417,0.7568578604848063,0.0043543223291635,0.3212980926036834,0.6743476390838623,0.6541693806648254,0.2758620689655172,1,18,44.1899,0,SBV2-ALL92-G131,0,0.28223781593455644,contradiction,0.15990872874585005
SBV2-ALL92-G131-C03,strong_action_overclaim,strong_action_overclaim,1,0.6563790678349806,0.2489601646937728,0.4816748665066162,0.0056112166494131,0.9910382032394408,0.003350565675646,0.0570980086922645,0.2857142857142857,3,18,31.3112,0,SBV2-ALL92-G131,1,0.40741890314120777,strong_action,0.3075482264081829
SBV2-ALL92-G131-C04,contradiction_candidate,strong_action_overclaim,1,0.68979570821865,0.2721220761047358,0.4969252535063622,0.0019544423557817,0.9796249866485596,0.0184206124395132,0.1059343293309211,0.2857142857142857,3,18,33.6279,0,SBV2-ALL92-G131,0,0.4176736321139142,strong_action,0.31782163278703945
SBV2-ALL92-G135-C01,supported,contradiction_candidate,0,0.6503481227335404,0.5827904058766825,0.6471543468976345,0.0089106326922774,0.6694048047065735,0.3216845989227295,0.6755887269973755,0.1935483870967742,5,24,21.2559,0,SBV2-ALL92-G135,0,0.06755771685685785,contradiction,0.19145924425430583
SBV2-ALL92-G135-C02,mild_scope_overclaim,mild_scope_overclaim,0,0.7226452246989608,0.46795107552887,0.6565873272695365,0.0108991377055644,0.7962114810943604,0.1928892880678177,0.5481290817260742,0.1875,2,24,24.2325,0,SBV2-ALL92-G135,0,0.25469414917009076,mild_scope,0.26483516905926624
SBV2-ALL92-G135-C03,strong_action_overclaim,strong_action_overclaim,1,0.8023368571102183,0.3281725823998649,0.6160861544659918,0.0022107495460659,0.924079179763794,0.0737099796533584,0.2786878645420074,0.1904761904761904,5,10,18.6624,0,SBV2-ALL92-G135,1,0.4741642747103534,strong_action,0.29483660358076075
SBV2-ALL92-G135-C04,contradiction_candidate,strong_action_overclaim,1,0.7422437985174636,0.2668689361296321,0.5124717336761728,0.0031955370213836,0.9709838032722472,0.0258206855505704,0.14136803150177,0.2580645161290322,3,24,20.9563,0,SBV2-ALL92-G135,0,0.4753748623878315,strong_action,0.33632020323175255
SBV2-ALL92-G140-C01,supported,strong_action_overclaim,1,0.8391794833299818,0.2751627774655129,0.4669037984199885,0.0002050099283223,0.9944655299186708,0.0053295656107366,0.0351576991379261,0.2222222222222222,1,17,43.4306,0,SBV2-ALL92-G140,0,0.564016705864469,strong_action,0.3850064820389416
SBV2-ALL92-G140-C02,mild_scope_overclaim,strong_action_overclaim,1,0.8394267041583641,0.2738097370715593,0.4654051928124214,0.0001996766659431,0.9952287673950196,0.0045715230517089,0.0310917906463146,0.2222222222222222,1,17,43.4306,0,SBV2-ALL92-G140,0,0.5656169670868048,strong_action,0.3849798535913419
SBV2-ALL92-G140-C03,strong_action_overclaim,strong_action_overclaim,1,0.8397475303120645,0.2767586104689712,0.4687079649433276,0.0002505806623958,0.9935362339019777,0.0062131700105965,0.0400902181863784,0.2222222222222222,1,17,40.7379,0,SBV2-ALL92-G140,1,0.5629889198430933,strong_action,0.38316888145426103
SBV2-ALL92-G140-C04,contradiction_candidate,strong_action_overclaim,1,0.8487658017056087,0.2798185653548743,0.472183071833308,0.0003912032407242,0.9916754961013794,0.0079333279281854,0.0497302412986755,0.2142857142857142,1,17,41.0809,0,SBV2-ALL92-G140,0,0.5689472363507344,strong_action,0.38642722320575196
SBV2-ALL92-G141-C01,supported,mild_scope_overclaim,0,0.5596230956027733,0.3463926281282287,0.600826292617299,0.0150284869596362,0.9191383719444276,0.0658331289887428,0.3196948766708374,0.217391304347826,2,44,34.6612,0,SBV2-ALL92-G141,0,0.25443366448907034,mild_scope,0.28572418334090727
SBV2-ALL92-G141-C02,mild_scope_overclaim,mild_scope_overclaim,0,0.4595169813660251,0.3150283891086105,0.5803827970658589,0.0154560320079326,0.9499057531356812,0.0346382483839988,0.2297473102807998,0.2916666666666667,5,44,38.884,0,SBV2-ALL92-G141,0,0.26535440795724846,mild_scope,0.24290259799625466
SBV2-ALL92-G141-C03,strong_action_overclaim,mild_scope_overclaim,0,0.5968714947570938,0.3838455669592046,0.6354233563511131,0.0475508049130439,0.8357359170913696,0.1167132630944252,0.5455085039138794,0.2916666666666667,4,44,38.2192,0,SBV2-ALL92-G141,1,0.25157778939190856,mild_scope,0.2800348201018577
SBV2-ALL92-G141-C04,contradiction_candidate,mild_scope_overclaim,0,0.6170301458722416,0.4004367906476671,0.6464569386061201,0.0882607400417327,0.7450694441795349,0.166669875383377,0.7321359515190125,0.2916666666666667,4,44,38.2192,0,SBV2-ALL92-G141,0,0.246020147958453,mild_scope,0.2866576546206398
SBV2-ALL92-G144-C01,supported,strong_action_overclaim,1,0.624123421543759,0.270503884329117,0.5758075893367605,0.0024288503918796,0.9768171906471252,0.0207540430128574,0.1179566979408264,0.238095238095238,3,29,22.494,0,SBV2-ALL92-G144,0,0.353619537214642,strong_action,0.30323116893595115
SBV2-ALL92-G144-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6457789951709008,0.2863210595350344,0.5987010510630848,0.0166849792003631,0.9532331228256226,0.030081782490015,0.2193531990051269,0.2272727272727272,3,29,25.9584,0,SBV2-ALL92-G144,0,0.35945793563586637,strong_action,0.31711915676692787
SBV2-ALL92-G144-C03,strong_action_overclaim,strong_action_overclaim,1,0.8192830409632568,0.2694878633038663,0.6443770753885038,0.0028513821307569,0.977403998374939,0.0197445768862962,0.116542749106884,0.2162162162162162,2,11,27.8286,0,SBV2-ALL92-G144,1,0.5497951776593905,strong_action,0.3373630626000159
SBV2-ALL92-G144-C04,contradiction_candidate,contradiction_candidate,0,0.5996621232321381,0.8226045972942622,0.7097138924014255,0.0069581707939505,0.3059238493442535,0.6871179938316345,0.6547496318817139,0.238095238095238,3,29,22.6694,0,SBV2-ALL92-G144,0,0.22294247406212409,contradiction,0.1454228283008963
SBV2-ALL92-G145-C01,supported,supported,0,0.2068041619303312,0.0283958825026334,0.4428702875580066,0.9953917264938354,0.0039518950507044,0.0006564555806107,0.0312766246497631,0.6666666666666666,1,29,52.3511,1,SBV2-ALL92-G145,0,0.4144744050553732,supported,0.0808665275281923
SBV2-ALL92-G145-C02,mild_scope_overclaim,supported,0,0.2195129881434989,0.030565589060733,0.4496822074926055,0.9868867993354796,0.0109993014484643,0.0021138472948223,0.0756525546312332,0.6111111111111112,1,29,50.2685,1,SBV2-ALL92-G145,0,0.41911661843187253,supported,0.08450147385352062
SBV2-ALL92-G145-C03,strong_action_overclaim,strong_action_overclaim,1,0.5040356946969182,0.2569325234779013,0.5010119459150704,0.1037097349762916,0.8951904773712158,0.0010997676290571,0.3416294753551483,0.4444444444444444,1,29,47.3216,1,SBV2-ALL92-G145,1,0.24710317121901693,strong_action,0.3351157899543711
SBV2-ALL92-G145-C04,contradiction_candidate,contradiction_candidate,0,0.2841882341091306,0.9141342386130394,0.8092947346392559,0.0021047017071396,0.0073962602764368,0.9904990792274476,0.0587199702858924,0.3333333333333333,1,29,36.8059,1,SBV2-ALL92-G145,0,0.6299460045039089,contradiction,0.07943401639767646
SBV2-ALL92-G146-C01,supported,strong_action_overclaim,1,0.7592624351159736,0.2522051629302251,0.4656561029468105,0.000271487981081,0.9986304044723512,0.0010980833321809,0.0110805537551641,0.2580645161290322,2,20,27.468,0,SBV2-ALL92-G146,0,0.5070572721857485,strong_action,0.3433823638179977
SBV2-ALL92-G146-C02,mild_scope_overclaim,strong_action_overclaim,1,0.8438112998913749,0.2553313651721565,0.5306562972074435,0.0002051491755992,0.9972367286682128,0.0025580532383173,0.0197692941874265,0.2142857142857142,1,18,35.2287,1,SBV2-ALL92-G146,0,0.5884799347192184,strong_action,0.3769686229864975
SBV2-ALL92-G146-C03,strong_action_overclaim,strong_action_overclaim,1,0.8750939006950106,0.2601758033225895,0.4726426777591023,0.0003217026824131,0.994759738445282,0.0049184965901076,0.0339541956782341,0.2142857142857142,1,18,32.3342,1,SBV2-ALL92-G146,1,0.6149180973724211,strong_action,0.39133220309395966
SBV2-ALL92-G146-C04,contradiction_candidate,contradiction_candidate,0,0.9022851512129468,0.3989804924785611,0.5586387557483129,0.0021189453545957,0.8847457766532898,0.1131352707743644,0.3679285943508148,0.2068965517241379,1,18,27.9324,1,SBV2-ALL92-G146,0,0.5033046587343857,contradiction,0.33215572537937976
SBV2-ALL92-G158-C01,supported,strong_action_overclaim,1,0.5931053722107205,0.2269178527807105,0.5391102879461205,0.0780982077121734,0.9117344617843628,0.0101674171164631,0.3300379514694214,0.4651162790697674,1,41,43.3542,1,SBV2-ALL92-G158,0,0.36618751943000993,strong_action,0.38429023570452747
SBV2-ALL92-G158-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6394802392897821,0.2453820604776644,0.5353585433637763,0.0350576899945735,0.95024973154068,0.0146925961598753,0.2279703915119171,0.3720930232558139,1,41,39.4746,1,SBV2-ALL92-G158,0,0.3940981788121177,strong_action,0.3851674096769875
SBV2-ALL92-G158-C03,strong_action_overclaim,strong_action_overclaim,1,0.6075008708931905,0.2678656003800732,0.519569360838086,0.001084710471332,0.9681113958358764,0.0308038964867591,0.1459804475307464,0.4,1,41,40.2964,1,SBV2-ALL92-G158,1,0.3396352705131173,strong_action,0.36399253122325603
SBV2-ALL92-G158-C04,contradiction_candidate,contradiction_candidate,0,0.2185884594853021,0.9390305249288432,0.822593357263288,0.0014055115170776,0.0209568161517381,0.9776376485824584,0.1123451292514801,0.4186046511627907,1,41,40.4614,1,SBV2-ALL92-G158,0,0.7204420654435411,contradiction,0.09263429515498302
