candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G106-C01,"The study evaluates test error with MAPE by running the estimated optimal decision rule on the physical system for 2,000 episodes.","[RANK=1][PDF=DT-002][PAGE=22] vulnerable to overfitting due to high sample dependence. To mitigate this, we employed an early-stopping strategy. We performed 30 macro-replications to ensure robust performance metrics. Finally, we evaluated the test error (e.g., the Mean Absolute Percentage Error (MAPE)) by running the the estimated optimal policy on the physical system for 2,000 episodes. The reward function parameters are set cr = 30 $/g, cm = 120 $/100%, cl = 84 $/g. Policy Optimization and Agent Configuration. Given state",supported,bm25_top1,DT-002,DT-002_p22_c1,1,22,True
SBV2-ALL92-G106-C02,"The study evaluates test error with MAPE by running the estimated optimal decision rule on the physical system for 2,000 episodes and five starting conditions.","[RANK=1][PDF=DT-002][PAGE=22] Digital Twin Calibration with Model-Based Reinforcement Learning A PREPRINT Simulation Configuration. The metabolic network was configured to test various max enzymatic reaction rates (e.g., vmax,P DH, vmax,CS) and substrate affinities (e.g., Km,GLC, Km,GLU); see the detailed model in Appendix H and Wang et al. [2023]. The number of calibration parameters varied in three case study settings with 20, 30, and 40 parameters. For each case study, we initialized the digital twin by running five exper",mild_scope_overclaim,bm25_top1,DT-002,DT-002_p22_c0,1,22,False
SBV2-ALL92-G106-C03,"The study evaluates test error with MAPE by running the estimated optimal decision rule on the physical system for 20,000 episodes and five starting conditions.","[RANK=1][PDF=DT-002][PAGE=22] Digital Twin Calibration with Model-Based Reinforcement Learning A PREPRINT Simulation Configuration. The metabolic network was configured to test various max enzymatic reaction rates (e.g., vmax,P DH, vmax,CS) and substrate affinities (e.g., Km,GLC, Km,GLU); see the detailed model in Appendix H and Wang et al. [2023]. The number of calibration parameters varied in three case study settings with 20, 30, and 40 parameters. For each case study, we initialized the digital twin by running five exper",strong_action_overclaim,bm25_top1,DT-002,DT-002_p22_c0,1,22,False
SBV2-ALL92-G106-C04,"The study evaluates test error with MAPE by running a nonoptimized baseline decision rule on the physical system for 2,000 episodes.","[RANK=1][PDF=DT-002][PAGE=22] vulnerable to overfitting due to high sample dependence. To mitigate this, we employed an early-stopping strategy. We performed 30 macro-replications to ensure robust performance metrics. Finally, we evaluated the test error (e.g., the Mean Absolute Percentage Error (MAPE)) by running the the estimated optimal policy on the physical system for 2,000 episodes. The reward function parameters are set cr = 30 $/g, cm = 120 $/100%, cl = 84 $/g. Policy Optimization and Agent Configuration. Given state",contradiction_candidate,bm25_top1,DT-002,DT-002_p22_c1,1,22,True
SBV2-ALL92-G107-C01,"The approach jointly calibrates the digital twin and searches for an optimal control rule, outperforming existing methods in numerical biopharmaceutical experiments.","[RANK=1][PDF=DT-002][PAGE=1] DIGITAL TWIN CALIBRATION WITH MODEL-BASED REINFORCEMENT LEARNING Hua Zheng Northeastern University Wei Xie ∗ Northeastern University Ilya O. Ryzhov † University of Maryland Keilung Choy Northeastern University ABSTRACT This paper presents a novel methodological framework, called the Actor-Simulator, that incorporates the calibration of digital twins into model-based reinforcement learning for more effective control of stochastic systems with complex nonlinear dynamics. Traditional model-based co",supported,bm25_top1,DT-002,DT-002_p1_c0,1,1,True
SBV2-ALL92-G107-C02,"The approach jointly calibrates the digital twin and searches for an optimal control rule, outperforming existing methods in numerical biopharmaceutical experiments and a manufacturing benchmark.","[RANK=1][PDF=DT-002][PAGE=1] DIGITAL TWIN CALIBRATION WITH MODEL-BASED REINFORCEMENT LEARNING Hua Zheng Northeastern University Wei Xie ∗ Northeastern University Ilya O. Ryzhov † University of Maryland Keilung Choy Northeastern University ABSTRACT This paper presents a novel methodological framework, called the Actor-Simulator, that incorporates the calibration of digital twins into model-based reinforcement learning for more effective control of stochastic systems with complex nonlinear dynamics. Traditional model-based co",mild_scope_overclaim,bm25_top1,DT-002,DT-002_p1_c0,1,1,True
SBV2-ALL92-G107-C03,"The approach jointly calibrates the digital twin and searches for an optimal control rule, outperforming existing methods in numerical biopharmaceutical experiments and direct physical plant trials.","[RANK=1][PDF=DT-002][PAGE=1] DIGITAL TWIN CALIBRATION WITH MODEL-BASED REINFORCEMENT LEARNING Hua Zheng Northeastern University Wei Xie ∗ Northeastern University Ilya O. Ryzhov † University of Maryland Keilung Choy Northeastern University ABSTRACT This paper presents a novel methodological framework, called the Actor-Simulator, that incorporates the calibration of digital twins into model-based reinforcement learning for more effective control of stochastic systems with complex nonlinear dynamics. Traditional model-based co",strong_action_overclaim,bm25_top1,DT-002,DT-002_p1_c0,1,1,True
SBV2-ALL92-G107-C04,"The approach jointly calibrates the digital twin and searches for an optimal control rule, performing below existing methods in numerical biopharmaceutical experiments.","[RANK=1][PDF=DT-002][PAGE=1] DIGITAL TWIN CALIBRATION WITH MODEL-BASED REINFORCEMENT LEARNING Hua Zheng Northeastern University Wei Xie ∗ Northeastern University Ilya O. Ryzhov † University of Maryland Keilung Choy Northeastern University ABSTRACT This paper presents a novel methodological framework, called the Actor-Simulator, that incorporates the calibration of digital twins into model-based reinforcement learning for more effective control of stochastic systems with complex nonlinear dynamics. Traditional model-based co",contradiction_candidate,bm25_top1,DT-002,DT-002_p1_c0,1,1,True
SBV2-ALL92-G108-C01,The paper describes its method as theoretically justified and not reliant on restrictive assumptions such as linear transitions in its design.,"[RANK=1][PDF=DT-002][PAGE=3] Digital Twin Calibration with Model-Based Reinforcement Learning A PREPRINT 4. We prove the convergence of the policy obtained from this approach. To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5. We present extensive experimental results demonstrating that the proposed approach outperforms bench- marks, with respect to both parameter estimation and policy optimization, in a difficult a",supported,bm25_top1,DT-002,DT-002_p3_c0,1,3,True
SBV2-ALL92-G108-C02,The paper describes its method as theoretically justified and not reliant on restrictive assumptions such as linear transitions or fixed noise terms in its design.,"[RANK=1][PDF=DT-002][PAGE=3] Digital Twin Calibration with Model-Based Reinforcement Learning A PREPRINT 4. We prove the convergence of the policy obtained from this approach. To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5. We present extensive experimental results demonstrating that the proposed approach outperforms bench- marks, with respect to both parameter estimation and policy optimization, in a difficult a",mild_scope_overclaim,bm25_top1,DT-002,DT-002_p3_c0,1,3,True
SBV2-ALL92-G108-C03,"The paper describes its method as theoretically justified and not reliant on restrictive assumptions such as linear transitions, fixed noise terms, or known reward functions in its design.","[RANK=1][PDF=DT-002][PAGE=3] Digital Twin Calibration with Model-Based Reinforcement Learning A PREPRINT 4. We prove the convergence of the policy obtained from this approach. To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5. We present extensive experimental results demonstrating that the proposed approach outperforms bench- marks, with respect to both parameter estimation and policy optimization, in a difficult a",strong_action_overclaim,bm25_top1,DT-002,DT-002_p3_c0,1,3,True
SBV2-ALL92-G108-C04,The paper describes its method as theoretically justified and reliant on restrictive assumptions such as linear transitions in its design.,"[RANK=1][PDF=DT-002][PAGE=3] Digital Twin Calibration with Model-Based Reinforcement Learning A PREPRINT 4. We prove the convergence of the policy obtained from this approach. To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5. We present extensive experimental results demonstrating that the proposed approach outperforms bench- marks, with respect to both parameter estimation and policy optimization, in a difficult a",contradiction_candidate,bm25_top1,DT-002,DT-002_p3_c0,1,3,True
SBV2-ALL92-G110-C01,The results show rapid learning convergence and robust task execution in simulated and physical environments for the proposed robot control tasks.,"[RANK=1][PDF=DT-003][PAGE=1] arXiv:2501.18016v2 [cs.RO] 9 Jun 2025 Digital Twin Synchronization: Bridging the Sim-RL Agent to a Real-Time Robotic Additive Manufacturing Control Matsive Ali†, Sandesh Giri†, Sen Liu†*, and Qin Yang* Abstract— With the rapid development of deep reinforce- ment learning technology, it gradually demonstrates excellent potential and is becoming the most promising solution in the robotics. However, in the smart manufacturing domain, there is still not too much research involved in dynamic adaptive",supported,bm25_top1,DT-003,DT-003_p1_c0,1,1,True
SBV2-ALL92-G110-C02,"The results show rapid learning convergence and robust task execution in simulated, physical, and disturbed environments for the proposed robot control tasks.","[RANK=1][PDF=DT-003][PAGE=1] arXiv:2501.18016v2 [cs.RO] 9 Jun 2025 Digital Twin Synchronization: Bridging the Sim-RL Agent to a Real-Time Robotic Additive Manufacturing Control Matsive Ali†, Sandesh Giri†, Sen Liu†*, and Qin Yang* Abstract— With the rapid development of deep reinforce- ment learning technology, it gradually demonstrates excellent potential and is becoming the most promising solution in the robotics. However, in the smart manufacturing domain, there is still not too much research involved in dynamic adaptive",mild_scope_overclaim,bm25_top1,DT-003,DT-003_p1_c0,1,1,True
SBV2-ALL92-G110-C03,"The results show rapid learning convergence and robust task execution in simulated, physical, and hardware-failure environments for the proposed robot control tasks.","[RANK=1][PDF=DT-003][PAGE=1] arXiv:2501.18016v2 [cs.RO] 9 Jun 2025 Digital Twin Synchronization: Bridging the Sim-RL Agent to a Real-Time Robotic Additive Manufacturing Control Matsive Ali†, Sandesh Giri†, Sen Liu†*, and Qin Yang* Abstract— With the rapid development of deep reinforce- ment learning technology, it gradually demonstrates excellent potential and is becoming the most promising solution in the robotics. However, in the smart manufacturing domain, there is still not too much research involved in dynamic adaptive",strong_action_overclaim,bm25_top1,DT-003,DT-003_p1_c0,1,1,True
SBV2-ALL92-G110-C04,The results show slow learning convergence and fragile task execution in simulated and physical environments for the proposed robot control tasks.,"[RANK=1][PDF=DT-003][PAGE=1] arXiv:2501.18016v2 [cs.RO] 9 Jun 2025 Digital Twin Synchronization: Bridging the Sim-RL Agent to a Real-Time Robotic Additive Manufacturing Control Matsive Ali†, Sandesh Giri†, Sen Liu†*, and Qin Yang* Abstract— With the rapid development of deep reinforce- ment learning technology, it gradually demonstrates excellent potential and is becoming the most promising solution in the robotics. However, in the smart manufacturing domain, there is still not too much research involved in dynamic adaptive",contradiction_candidate,bm25_top1,DT-003,DT-003_p1_c0,1,1,True
SBV2-ALL92-G111-C01,"The paper notes that robotic reinforcement learning faces hardware limitations and software restrictions involving system design, computing capability, and algorithm efficiency.","[RANK=1][PDF=DT-003][PAGE=1] common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",supported,bm25_top1,DT-003,DT-003_p1_c1,1,1,True
SBV2-ALL92-G111-C02,"The paper notes that robotic reinforcement learning faces hardware limitations and software restrictions involving system design, computing capability, algorithm efficiency, and sensor calibration.","[RANK=1][PDF=DT-003][PAGE=1] common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",mild_scope_overclaim,bm25_top1,DT-003,DT-003_p1_c1,1,1,True
SBV2-ALL92-G111-C03,"The paper notes that robotic reinforcement learning faces hardware limitations and software restrictions involving system design, computing capability, algorithm efficiency, sensor calibration, and actuator maintenance.","[RANK=1][PDF=DT-003][PAGE=1] common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",strong_action_overclaim,bm25_top1,DT-003,DT-003_p1_c1,1,1,True
SBV2-ALL92-G111-C04,"The paper notes that robotic reinforcement learning faces no hardware limitations or software restrictions involving system design, computing capability, and algorithm efficiency.","[RANK=1][PDF=DT-003][PAGE=1] common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I. INTRODUCTION As a significant aspect of artificial intelligence, reinforce- ment learning (RL) provides an approach to helping robots develop self-learning capability. RL can increase the adapt- ability of robotics systems, which is an important feature in ord",contradiction_candidate,bm25_top1,DT-003,DT-003_p1_c1,1,1,True
SBV2-ALL92-G116-C01,"GPT-4o-mini reaches perfect accuracy on one document while extracting fewer regulations overall, favoring precision over recall in the reported example.","[RANK=1][PDF=DT-005][PAGE=6] correct match if its extracted structure semantically aligns with a ground-truth rule, regardless of wording differences. The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage. It produced the highest number of extracted regula- tions and achieved top accuracy in three out of ",supported,bm25_top1,DT-005,DT-005_p6_c1,1,6,True
SBV2-ALL92-G116-C02,"GPT-4o-mini reaches perfect accuracy on two documents while extracting fewer regulations overall, favoring precision over recall in the reported example.","[RANK=1][PDF=DT-005][PAGE=6] correct match if its extracted structure semantically aligns with a ground-truth rule, regardless of wording differences. The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage. It produced the highest number of extracted regula- tions and achieved top accuracy in three out of ",mild_scope_overclaim,bm25_top1,DT-005,DT-005_p6_c1,1,6,True
SBV2-ALL92-G116-C03,"GPT-4o-mini reaches perfect accuracy on four documents while extracting fewer regulations overall, favoring precision over recall in the reported example.","[RANK=1][PDF=DT-005][PAGE=6] correct match if its extracted structure semantically aligns with a ground-truth rule, regardless of wording differences. The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage. It produced the highest number of extracted regula- tions and achieved top accuracy in three out of ",strong_action_overclaim,bm25_top1,DT-005,DT-005_p6_c1,1,6,True
SBV2-ALL92-G116-C04,"GPT-4o-mini reaches lower accuracy on one document while extracting more regulations overall, favoring recall over precision in the reported example.","[RANK=1][PDF=DT-005][PAGE=6] correct match if its extracted structure semantically aligns with a ground-truth rule, regardless of wording differences. The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage. It produced the highest number of extracted regula- tions and achieved top accuracy in three out of ",contradiction_candidate,bm25_top1,DT-005,DT-005_p6_c1,1,6,True
SBV2-ALL92-G119-C01,The individual CAV evaluation reports detection metrics based on average precision at IoU thresholds and multiclass mean average precision.,"[RANK=1][PDF=DT-006][PAGE=5] varying traffic conditions and control strategies. For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP). 2) A distance-based mAP metric following the nuScenes evaluation standards, specifically designed to accommodate small objects such as pedestrians and cyclists. 3) Pose estimation metrics, including Average Translation Error ",supported,bm25_top1,DT-006,DT-006_p5_c1,1,5,False
SBV2-ALL92-G119-C02,"The individual CAV evaluation reports detection metrics based on average precision at IoU thresholds, multiclass mean average precision, and distance-based mAP.","[RANK=1][PDF=DT-006][PAGE=5] varying traffic conditions and control strategies. For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP). 2) A distance-based mAP metric following the nuScenes evaluation standards, specifically designed to accommodate small objects such as pedestrians and cyclists. 3) Pose estimation metrics, including Average Translation Error ",mild_scope_overclaim,bm25_top1,DT-006,DT-006_p5_c1,1,5,False
SBV2-ALL92-G119-C03,"The individual CAV evaluation reports detection metrics based on average precision at IoU thresholds, multiclass mean average precision, and traffic smoothness indicators.","[RANK=1][PDF=DT-006][PAGE=5] The framework enables users to test various sensor configu- rations—such as camera resolution, LiDAR range, and radar angles—and assess trade-offs between cost and performance, facilitating systematic comparison of different deployment methods. In the use case evaluations, the framework provides safety- and stability-oriented metrics for traffic-level analysis, along with detailed evaluation criteria for individual CAVs tailored to various inspection tasks and operational scales. In terms of tra",strong_action_overclaim,bm25_top1,DT-006,DT-006_p5_c0,1,5,True
SBV2-ALL92-G119-C04,The individual CAV evaluation reports reward metrics instead of detection metrics based on average precision at IoU thresholds and multiclass mean average precision.,"[RANK=1][PDF=DT-006][PAGE=5] varying traffic conditions and control strategies. For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP). 2) A distance-based mAP metric following the nuScenes evaluation standards, specifically designed to accommodate small objects such as pedestrians and cyclists. 3) Pose estimation metrics, including Average Translation Error ",contradiction_candidate,bm25_top1,DT-006,DT-006_p5_c1,1,5,False
SBV2-ALL92-G122-C01,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 of 0.3798 and outperformed baseline regressors.,"[RANK=1][PDF=DT-007][PAGE=1] Digital Twin-Driven Pavement Health Monitoring and Maintenance Optimization Using Graph Neural Networks Mohsin Mahmud Topu1,2 Mahfuz Ahmed Anik1,2 Azmine Toushik Wasi1,2 Md Manjurul Ahsan1,3 1Computational Intelligence and Operations Laboratory (CIOL), Bangladesh 2Shahjalal University of Science and Technology, Sylhet, Bangladesh 3University of Oklahoma, Oval Norman, OK 73019, USA Abstract: Pavement infrastructure monitoring is challenged by complex spatial dependencies, chang- ing environmental",supported,bm25_top1,DT-007,DT-007_p1_c0,1,1,True
SBV2-ALL92-G122-C02,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 of 0.3798 and outperformed baseline regressors for broader management forecasting.,"[RANK=1][PDF=DT-007][PAGE=1] Digital Twin-Driven Pavement Health Monitoring and Maintenance Optimization Using Graph Neural Networks Mohsin Mahmud Topu1,2 Mahfuz Ahmed Anik1,2 Azmine Toushik Wasi1,2 Md Manjurul Ahsan1,3 1Computational Intelligence and Operations Laboratory (CIOL), Bangladesh 2Shahjalal University of Science and Technology, Sylhet, Bangladesh 3University of Oklahoma, Oval Norman, OK 73019, USA Abstract: Pavement infrastructure monitoring is challenged by complex spatial dependencies, chang- ing environmental",mild_scope_overclaim,bm25_top1,DT-007,DT-007_p1_c0,1,1,True
SBV2-ALL92-G122-C03,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 above 0.70 and outperformed baseline regressors for condition prediction.,"[RANK=1][PDF=DT-007][PAGE=1] Digital Twin-Driven Pavement Health Monitoring and Maintenance Optimization Using Graph Neural Networks Mohsin Mahmud Topu1,2 Mahfuz Ahmed Anik1,2 Azmine Toushik Wasi1,2 Md Manjurul Ahsan1,3 1Computational Intelligence and Operations Laboratory (CIOL), Bangladesh 2Shahjalal University of Science and Technology, Sylhet, Bangladesh 3University of Oklahoma, Oval Norman, OK 73019, USA Abstract: Pavement infrastructure monitoring is challenged by complex spatial dependencies, chang- ing environmental",strong_action_overclaim,bm25_top1,DT-007,DT-007_p1_c0,1,1,True
SBV2-ALL92-G122-C04,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 below 0.10 and failed to outperform baseline regressors.,"[RANK=1][PDF=DT-007][PAGE=1] Digital Twin-Driven Pavement Health Monitoring and Maintenance Optimization Using Graph Neural Networks Mohsin Mahmud Topu1,2 Mahfuz Ahmed Anik1,2 Azmine Toushik Wasi1,2 Md Manjurul Ahsan1,3 1Computational Intelligence and Operations Laboratory (CIOL), Bangladesh 2Shahjalal University of Science and Technology, Sylhet, Bangladesh 3University of Oklahoma, Oval Norman, OK 73019, USA Abstract: Pavement infrastructure monitoring is challenged by complex spatial dependencies, chang- ing environmental",contradiction_candidate,bm25_top1,DT-007,DT-007_p1_c0,1,1,True
SBV2-ALL92-G124-C01,The gFHR design process considered surrogate prediction accuracy and reactor states monitorable by sensors during later state selection in the study.,"[RANK=1][PDF=DT-009][PAGE=10] and 3. IHX Secondary Outlet Temperature Tihx,s,out ≤T max ihx,s,out = 890 K. The bounds are chosen to ensure that the FHR reactor is operating well within the 50% to 100% power range. The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting. It is noted that in a real-world system, the types, and number of system states could be different from the ones that are selected for t",supported,bm25_top1,DT-009,DT-009_p10_c1,1,10,True
SBV2-ALL92-G124-C02,The gFHR design process treated surrogate prediction accuracy and sensor-monitorable reactor states as central factors during later state selection in the study.,"[RANK=1][PDF=DT-009][PAGE=10] and 3. IHX Secondary Outlet Temperature Tihx,s,out ≤T max ihx,s,out = 890 K. The bounds are chosen to ensure that the FHR reactor is operating well within the 50% to 100% power range. The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting. It is noted that in a real-world system, the types, and number of system states could be different from the ones that are selected for t",mild_scope_overclaim,bm25_top1,DT-009,DT-009_p10_c1,1,10,True
SBV2-ALL92-G124-C03,The gFHR design process determined final reactor state choices from surrogate prediction accuracy and sensor monitoring constraints during later state selection.,"[RANK=1][PDF=DT-009][PAGE=10] gFHR Surrogate Constraint Reference Governor From Operator To FHR Plant (system constraints) Figure 4: Constraint Sub-Module Functionality. Using the Reference Governor (RG) algorithm, the Constraint submodule interacts with the Virtual Asset gFHR Surrogate to enforce system constraints. 3.4.2. Constraint Assuring the safety of a system involves limiting operations to stay within an acceptable region. The Constraint submodule ensures that the plant is operating under conditions that do not viola",strong_action_overclaim,bm25_top1,DT-009,DT-009_p10_c0,1,10,False
SBV2-ALL92-G124-C04,The gFHR design process disregarded surrogate prediction accuracy and sensor monitoring feasibility during reactor state selection in the study.,"[RANK=1][PDF=DT-009][PAGE=15] The EnKF state estimation is evaluated in a toy case where the core power is observed for the steady-state reactor power at 100% for one hour. Using nm = 25 samples, the ensemble is initialized with the initial covariance C(k) = 1×10−6Inx, where Inx ∈R(nx×nx) is the identity matrix. The dynamics model noise covariance matrix is Σ = 1×10−9Inx and the observation noise covariance matrix is Γ = 1 × 10−10Inx. Data is observed every β = 20 steps. The core energy state prediction results are shown in ",contradiction_candidate,bm25_top1,DT-009,DT-009_p15_c0,1,15,False
SBV2-ALL92-G128-C01,"The clinical decision method achieved the top mean return, the lowest seed variation, and the best Sharpe-like index in evaluation.",[RANK=1][PDF=DT-010][PAGE=5] into training and val- idation by patient trajectories with an 80/20 ratio. We fix five random seeds for data generation and model training. All methods use the same seeds and the same splits. Offline Evaluation and Analysis All baselines are trained on the same preprocessed trajecto- ries with reward z-scoring on the training split and a fixed discount γ = 0.99. We use five random seeds and select the best checkpoint per seed on a held-out validation split. Eval- uation is performed on the test,supported,bm25_top1,DT-010,DT-010_p5_c2,1,5,True
SBV2-ALL92-G128-C02,"The clinical decision method achieved the top mean return, the lowest seed variation, and the best Sharpe-like index for treatment quality.",[RANK=1][PDF=DT-010][PAGE=5] into training and val- idation by patient trajectories with an 80/20 ratio. We fix five random seeds for data generation and model training. All methods use the same seeds and the same splits. Offline Evaluation and Analysis All baselines are trained on the same preprocessed trajecto- ries with reward z-scoring on the training split and a fixed discount γ = 0.99. We use five random seeds and select the best checkpoint per seed on a held-out validation split. Eval- uation is performed on the test,mild_scope_overclaim,bm25_top1,DT-010,DT-010_p5_c2,1,5,True
SBV2-ALL92-G128-C03,"The clinical decision method achieved the top mean return, zero seed variation, and the best Sharpe-like index in evaluation.",[RANK=1][PDF=DT-010][PAGE=5] into training and val- idation by patient trajectories with an 80/20 ratio. We fix five random seeds for data generation and model training. All methods use the same seeds and the same splits. Offline Evaluation and Analysis All baselines are trained on the same preprocessed trajecto- ries with reward z-scoring on the training split and a fixed discount γ = 0.99. We use five random seeds and select the best checkpoint per seed on a held-out validation split. Eval- uation is performed on the test,strong_action_overclaim,bm25_top1,DT-010,DT-010_p5_c2,1,5,True
SBV2-ALL92-G128-C04,"The clinical decision method achieved a lower mean return, higher seed variation, and a weaker Sharpe-like index in evaluation.",[RANK=1][PDF=DT-010][PAGE=5] into training and val- idation by patient trajectories with an 80/20 ratio. We fix five random seeds for data generation and model training. All methods use the same seeds and the same splits. Offline Evaluation and Analysis All baselines are trained on the same preprocessed trajecto- ries with reward z-scoring on the training split and a fixed discount γ = 0.99. We use five random seeds and select the best checkpoint per seed on a held-out validation split. Eval- uation is performed on the test,contradiction_candidate,bm25_top1,DT-010,DT-010_p5_c2,1,5,True
SBV2-ALL92-G131-C01,A digital shadow processes physical-system data continuously while lacking assured automated control over the physical system in smart grid typology.,"[RANK=1][PDF=DT-011][PAGE=3] resilient industry.6 By integrating AI, automation, and robotic technology into manufacturing production, while enabling workers to play an active role in decision making (i.e., promoting on human creativity), Industry 5.0 concentrates on value-added tasks, while automating repetitive and monotonous tasks. Digital twins serve as the platform for the integration of various technological components and allow humans to interface with them in real-time. By that, digital twins also foster circularity",supported,bm25_top1,DT-011,DT-011_p3_c2,1,3,True
SBV2-ALL92-G131-C02,A digital shadow processes physical-system data continuously while lacking assured automated control for smart grid monitoring and coordination.,"[RANK=1][PDF=DT-011][PAGE=3] still processes data from the physical system continuously. Finally, a digital model is updated with data manually while having no control over the physical system. Manual data exchange Automated data exchange Digital Model Digital Shadow Digital Twin Physical asset Virtual model Fig. 2. Digital assets classified by the level of automation in data exchange with the physical asset, as per Kritzinger et al. [39] 6https://research-and-innovation.ec.europa.eu/research-area/industrial-research-and-in",mild_scope_overclaim,bm25_top1,DT-011,DT-011_p3_c3,1,3,False
SBV2-ALL92-G131-C03,A digital shadow provides continuous physical-system data processing and assured automated control for smart grid monitoring and coordination.,"[RANK=1][PDF=DT-011][PAGE=14] view of the grid across both old and new infrastructure. Connectivity and real-time processing Smart grid digital twins depend on seamless connectivity between physical grid infrastructure and their virtual counterparts, yet this remains one of the most challenging aspects for utility operators. Despite advances in smart grid communication technologies, significant connectivity issues persist in substation networks, smart meter communications, and distribution automation systems, including softw",strong_action_overclaim,bm25_top1,DT-011,DT-011_p14_c3,1,14,False
SBV2-ALL92-G131-C04,A digital shadow provides assured automated control while physical-system data processing remains intermittent in smart grid monitoring workflows.,"[RANK=1][PDF=DT-011][PAGE=14] view of the grid across both old and new infrastructure. Connectivity and real-time processing Smart grid digital twins depend on seamless connectivity between physical grid infrastructure and their virtual counterparts, yet this remains one of the most challenging aspects for utility operators. Despite advances in smart grid communication technologies, significant connectivity issues persist in substation networks, smart meter communications, and distribution automation systems, including softw",contradiction_candidate,bm25_top1,DT-011,DT-011_p14_c3,1,14,False
SBV2-ALL92-G135-C01,The microgrid RL literature limitation concerns simplified BESS modeling that focuses mainly on electrical behavior in prior approaches.,"[RANK=1][PDF=DT-012][PAGE=2] the development of safer, more robust strategies. In [12], authors employ the Deep Deterministic Policy Gradient (DDPG) algorithm to tackle the mixed-integer linear programming of energy dispatch. Such a work considers multiple generation sources with the dual objective of satisfying power flow constraints and minimizing operational costs. In [13], authors employ the Proximal Policy Optimization (PPO) algorithm to solve the optimal manage- ment of an MG comprising real-world data of forecasted g",supported,bm25_top1,DT-012,DT-012_p2_c2,1,2,True
SBV2-ALL92-G135-C02,The microgrid RL literature limitation concerns simplified BESS modeling that focuses mainly on electrical behavior in several prior approaches.,"[RANK=1][PDF=DT-012][PAGE=2] the development of safer, more robust strategies. In [12], authors employ the Deep Deterministic Policy Gradient (DDPG) algorithm to tackle the mixed-integer linear programming of energy dispatch. Such a work considers multiple generation sources with the dual objective of satisfying power flow constraints and minimizing operational costs. In [13], authors employ the Proximal Policy Optimization (PPO) algorithm to solve the optimal manage- ment of an MG comprising real-world data of forecasted g",mild_scope_overclaim,bm25_top1,DT-012,DT-012_p2_c2,1,2,True
