candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G233-C02,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, Engel’s curve, and wage rigidity.","[RANK=1][PDF=POL-007][PAGE=6] maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans accrue interest: the deposit rate equals the policy interest rate, while the loan rate equals the policy rate plus a fixed markup. Further details about the financial system are in Appendix C.5. 5 Experi [RANK=2][PDF=POL-007][PAGE=2] central bank, and a government. To incorporate realistic heterogeneity, households and firms are instantiated as families of agents with rich variation in preferences, abilities, and other background, whereas the central bank and government are modeled as single institutional agents (Blanchard, 2025). Agents are implemented through an LLM-based module that integrates environmental observations, traits, and structured memory to generate reasoning, planning, and decision-making. Following the agen [RANK=3][PDF=POL-007][PAGE=1] determines the geographic placement of new firms and renders a virtual city map, allowing us to study both macroeconomic regularities and urban expansion dynamics within a unified environment. To evaluate the framework, we compile a checklist of canon- ical macroeconomic phenomena, including price elasticity of demand, Engel’s Law, Okun’s Law, the Phillips Curve, etc., and show that SimCity effectively and robustly exhibits these empirical patterns. Using our framework, we study novel economic s",mild_scope_overclaim,bm25_top3,POL-007,POL-007_p6_c1;POL-007_p2_c1;POL-007_p1_c1,1;2;3,6;2;1,True
SBV2-ALL92-G233-C03,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, Engel’s curve, and financial contagion.","[RANK=1][PDF=POL-007][PAGE=6] maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans accrue interest: the deposit rate equals the policy interest rate, while the loan rate equals the policy rate plus a fixed markup. Further details about the financial system are in Appendix C.5. 5 Experi [RANK=2][PDF=POL-007][PAGE=2] central bank, and a government. To incorporate realistic heterogeneity, households and firms are instantiated as families of agents with rich variation in preferences, abilities, and other background, whereas the central bank and government are modeled as single institutional agents (Blanchard, 2025). Agents are implemented through an LLM-based module that integrates environmental observations, traits, and structured memory to generate reasoning, planning, and decision-making. Following the agen [RANK=3][PDF=POL-007][PAGE=1] determines the geographic placement of new firms and renders a virtual city map, allowing us to study both macroeconomic regularities and urban expansion dynamics within a unified environment. To evaluate the framework, we compile a checklist of canon- ical macroeconomic phenomena, including price elasticity of demand, Engel’s Law, Okun’s Law, the Phillips Curve, etc., and show that SimCity effectively and robustly exhibits these empirical patterns. Using our framework, we study novel economic s",strong_action_overclaim,bm25_top3,POL-007,POL-007_p6_c1;POL-007_p2_c1;POL-007_p1_c1,1;2;3,6;2;1,True
SBV2-ALL92-G233-C04,"SimCity reports no classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, or Engel’s curve.","[RANK=1][PDF=POL-007][PAGE=6] maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans accrue interest: the deposit rate equals the policy interest rate, while the loan rate equals the policy rate plus a fixed markup. Further details about the financial system are in Appendix C.5. 5 Experi [RANK=2][PDF=POL-007][PAGE=2] central bank, and a government. To incorporate realistic heterogeneity, households and firms are instantiated as families of agents with rich variation in preferences, abilities, and other background, whereas the central bank and government are modeled as single institutional agents (Blanchard, 2025). Agents are implemented through an LLM-based module that integrates environmental observations, traits, and structured memory to generate reasoning, planning, and decision-making. Following the agen [RANK=3][PDF=POL-007][PAGE=1] determines the geographic placement of new firms and renders a virtual city map, allowing us to study both macroeconomic regularities and urban expansion dynamics within a unified environment. To evaluate the framework, we compile a checklist of canon- ical macroeconomic phenomena, including price elasticity of demand, Engel’s Law, Okun’s Law, the Phillips Curve, etc., and show that SimCity effectively and robustly exhibits these empirical patterns. Using our framework, we study novel economic s",contradiction_candidate,bm25_top3,POL-007,POL-007_p6_c1;POL-007_p2_c1;POL-007_p1_c1,1;2;3,6;2;1,True
SBV2-ALL92-G234-C01,The SimCity paper identifies a key limitation in existing frameworks as the lack of a common basis for comparison.,"[RANK=1][PDF=POL-007][PAGE=6] SimCity’s ability to perform macroeconomic simulations and to display urban development dynamics. A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison. Prior studies often highlight a relatively small set of selected macroeconomic phenomena, making it difficult to gauge and compare the capacities of different simulation frameworks. To address this gap, we compile a checklist of canonical macroeconomic “stylized facts” from the b [RANK=2][PDF=POL-007][PAGE=6] maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans accrue interest: the deposit rate equals the policy interest rate, while the loan rate equals the policy rate plus a fixed markup. Further details about the financial system are in Appendix C.5. 5 Experi [RANK=3][PDF=POL-007][PAGE=3] Preprint. Under review. 2 Related Work The application of LLMs to social simulation represents an emerging and promising research frontier. LLMs are capable of exhibiting human-like behaviors (Xie et al., 2024) and can be endowed with diverse personas (Chen et al., 2024), offering a basis for interpretable agentic reasoning. Structurally, these simulation frameworks typically contain agents, an environment they interact with, and the interfaces that mediate their interactions (Gao, 2024). Existi",supported,bm25_top3,POL-007,POL-007_p6_c2;POL-007_p6_c1;POL-007_p3_c0,1;2;3,6;6;3,True
SBV2-ALL92-G234-C02,The SimCity paper identifies a key limitation in existing frameworks as the lack of a shared basis for comparison and replication.,"[RANK=1][PDF=POL-007][PAGE=6] SimCity’s ability to perform macroeconomic simulations and to display urban development dynamics. A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison. Prior studies often highlight a relatively small set of selected macroeconomic phenomena, making it difficult to gauge and compare the capacities of different simulation frameworks. To address this gap, we compile a checklist of canonical macroeconomic “stylized facts” from the b [RANK=2][PDF=POL-007][PAGE=6] maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans accrue interest: the deposit rate equals the policy interest rate, while the loan rate equals the policy rate plus a fixed markup. Further details about the financial system are in Appendix C.5. 5 Experi [RANK=3][PDF=MARL-007][PAGE=14] arbiter (a third Claude agent with an explicit judicial system prompt) issues a binding RESOLUTION. Finally, the remote pip-packaged scenario validates cross-host deployment: two users on different machines, each running a local Claude agent, join a shared coordinator over WebSocket (LAN or ngrok) and see real-time notifications when the other agent commits. Together with the cross-language interop test, these seven scenarios cover all 21 message types at least once under live LLM decision-makin",mild_scope_overclaim,bm25_top3,POL-007,POL-007_p6_c2;POL-007_p6_c1;MARL-007_p14_c1,1;2;3,6;6;14,True
SBV2-ALL92-G234-C03,"The SimCity paper identifies a key limitation in existing frameworks as the lack of a shared basis for comparison, replication, and benchmarking.","[RANK=1][PDF=POL-007][PAGE=6] SimCity’s ability to perform macroeconomic simulations and to display urban development dynamics. A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison. Prior studies often highlight a relatively small set of selected macroeconomic phenomena, making it difficult to gauge and compare the capacities of different simulation frameworks. To address this gap, we compile a checklist of canonical macroeconomic “stylized facts” from the b [RANK=2][PDF=POL-007][PAGE=6] maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans accrue interest: the deposit rate equals the policy interest rate, while the loan rate equals the policy rate plus a fixed markup. Further details about the financial system are in Appendix C.5. 5 Experi [RANK=3][PDF=MARL-007][PAGE=14] arbiter (a third Claude agent with an explicit judicial system prompt) issues a binding RESOLUTION. Finally, the remote pip-packaged scenario validates cross-host deployment: two users on different machines, each running a local Claude agent, join a shared coordinator over WebSocket (LAN or ngrok) and see real-time notifications when the other agent commits. Together with the cross-language interop test, these seven scenarios cover all 21 message types at least once under live LLM decision-makin",strong_action_overclaim,bm25_top3,POL-007,POL-007_p6_c2;POL-007_p6_c1;MARL-007_p14_c1,1;2;3,6;6;14,True
SBV2-ALL92-G234-C04,"The SimCity paper identifies existing frameworks as already having a clear shared basis for comparison, replication, and benchmarking in this field.","[RANK=1][PDF=MARL-007][PAGE=14] arbiter (a third Claude agent with an explicit judicial system prompt) issues a binding RESOLUTION. Finally, the remote pip-packaged scenario validates cross-host deployment: two users on different machines, each running a local Claude agent, join a shared coordinator over WebSocket (LAN or ngrok) and see real-time notifications when the other agent commits. Together with the cross-language interop test, these seven scenarios cover all 21 message types at least once under live LLM decision-makin [RANK=2][PDF=POL-007][PAGE=6] SimCity’s ability to perform macroeconomic simulations and to display urban development dynamics. A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison. Prior studies often highlight a relatively small set of selected macroeconomic phenomena, making it difficult to gauge and compare the capacities of different simulation frameworks. To address this gap, we compile a checklist of canonical macroeconomic “stylized facts” from the b [RANK=3][PDF=POL-007][PAGE=3] Preprint. Under review. 2 Related Work The application of LLMs to social simulation represents an emerging and promising research frontier. LLMs are capable of exhibiting human-like behaviors (Xie et al., 2024) and can be endowed with diverse personas (Chen et al., 2024), offering a basis for interpretable agentic reasoning. Structurally, these simulation frameworks typically contain agents, an environment they interact with, and the interfaces that mediate their interactions (Gao, 2024). Existi",contradiction_candidate,bm25_top3,POL-007,MARL-007_p14_c1;POL-007_p6_c2;POL-007_p3_c0,1;2;3,14;6;3,False
SBV2-ALL92-G248-C01,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than Saez taxation, federal income taxes, and free markets.","[RANK=1][PDF=POL-012][PAGE=1] TaxAgent: How Large Language Model Designs Fiscal Policy 1st Jizhou Wang Illinois Institute of Technology Chicago, United States jwang307@hawk.iit.edu 1st Xiaodan Fang University of Texas at Austin Austin, United States denisfang@utexas.edu 2nd Lei Huang Jiangxi Normal University Nanchang, China 1149505181@qq.com 3rd Yongfeng Huang* Chinese University of Hong Kong Hong Kong, China 1155187959@link.cuhk.edu.hk Abstract—Economic inequality is a global challenge, intensi- fying disparities in educat [RANK=2][PDF=POL-012][PAGE=1] Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency trade- offs. This research offers a novel taxation solution and a scalable, data-driven framework for fiscal policy evaluation. Index Terms—Large language models (LLMs), Adaptive tax policies, Macroeconomic simulation I. INTRODUCTION Economic inequality is a critical global issue with profound social, political, and economic impacts. Research highlights its detrimental effects on educ [RANK=3][PDF=POL-012][PAGE=5] stable equality (0.6–0.65) and gradual productivity growth, as illustrated in Figure 3. However, the lack of dynamic adjustments constrained further optimization. Fig. 3: The equality(above) and productivity(below) perfor- mance of the TaxAgent. The TaxAgent demonstrates its pri- oritization on equality and its flexibility in making equality- productivity trade-offs. Fig. 4: Sample tax rates for seven income brackets of the TaxAgent(top), the Saez taxation(middle), US federal income tax(bottom) ",supported,bm25_top3,POL-012,POL-012_p1_c0;POL-012_p1_c1;POL-012_p5_c2,1;2;3,1;1;5,True
SBV2-ALL92-G248-C02,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than Saez taxation, federal income taxes, free markets, and flat taxes.","[RANK=1][PDF=POL-012][PAGE=1] TaxAgent: How Large Language Model Designs Fiscal Policy 1st Jizhou Wang Illinois Institute of Technology Chicago, United States jwang307@hawk.iit.edu 1st Xiaodan Fang University of Texas at Austin Austin, United States denisfang@utexas.edu 2nd Lei Huang Jiangxi Normal University Nanchang, China 1149505181@qq.com 3rd Yongfeng Huang* Chinese University of Hong Kong Hong Kong, China 1155187959@link.cuhk.edu.hk Abstract—Economic inequality is a global challenge, intensi- fying disparities in educat [RANK=2][PDF=POL-012][PAGE=1] Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency trade- offs. This research offers a novel taxation solution and a scalable, data-driven framework for fiscal policy evaluation. Index Terms—Large language models (LLMs), Adaptive tax policies, Macroeconomic simulation I. INTRODUCTION Economic inequality is a critical global issue with profound social, political, and economic impacts. Research highlights its detrimental effects on educ [RANK=3][PDF=POL-012][PAGE=5] stable equality (0.6–0.65) and gradual productivity growth, as illustrated in Figure 3. However, the lack of dynamic adjustments constrained further optimization. Fig. 3: The equality(above) and productivity(below) perfor- mance of the TaxAgent. The TaxAgent demonstrates its pri- oritization on equality and its flexibility in making equality- productivity trade-offs. Fig. 4: Sample tax rates for seven income brackets of the TaxAgent(top), the Saez taxation(middle), US federal income tax(bottom) ",mild_scope_overclaim,bm25_top3,POL-012,POL-012_p1_c0;POL-012_p1_c1;POL-012_p5_c2,1;2;3,1;1;5,True
SBV2-ALL92-G248-C03,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than major taxation baselines, market baselines, and redistribution methods.","[RANK=1][PDF=POL-012][PAGE=5] stable equality (0.6–0.65) and gradual productivity growth, as illustrated in Figure 3. However, the lack of dynamic adjustments constrained further optimization. Fig. 3: The equality(above) and productivity(below) perfor- mance of the TaxAgent. The TaxAgent demonstrates its pri- oritization on equality and its flexibility in making equality- productivity trade-offs. Fig. 4: Sample tax rates for seven income brackets of the TaxAgent(top), the Saez taxation(middle), US federal income tax(bottom)  [RANK=2][PDF=POL-012][PAGE=1] TaxAgent: How Large Language Model Designs Fiscal Policy 1st Jizhou Wang Illinois Institute of Technology Chicago, United States jwang307@hawk.iit.edu 1st Xiaodan Fang University of Texas at Austin Austin, United States denisfang@utexas.edu 2nd Lei Huang Jiangxi Normal University Nanchang, China 1149505181@qq.com 3rd Yongfeng Huang* Chinese University of Hong Kong Hong Kong, China 1155187959@link.cuhk.edu.hk Abstract—Economic inequality is a global challenge, intensi- fying disparities in educat [RANK=3][PDF=POL-012][PAGE=6] Fig. 5: The side-effects of the TaxAgent on the macroeconomic environment. significantly higher rates. • Long-term (80–120 months): Inflation and unemploy- ment stabilize across all systems. Saez taxation has the lowest inflation, while the free market fares the worst, with the highest inflation and unemployment. Based on the information, we conclude: • Stable Inflation Rate: The TaxAgent maintained a sta- ble inflation rate of approximately 8 %. Although not low, this rate is healthy compared t",strong_action_overclaim,bm25_top3,POL-012,POL-012_p5_c2;POL-012_p1_c0;POL-012_p6_c0,1;2;3,5;1;6,True
SBV2-ALL92-G248-C04,"The paper reports that TaxAgent achieved weaker equity-efficiency trade-offs than Saez taxation, federal income taxes, and free markets.","[RANK=1][PDF=POL-012][PAGE=1] TaxAgent: How Large Language Model Designs Fiscal Policy 1st Jizhou Wang Illinois Institute of Technology Chicago, United States jwang307@hawk.iit.edu 1st Xiaodan Fang University of Texas at Austin Austin, United States denisfang@utexas.edu 2nd Lei Huang Jiangxi Normal University Nanchang, China 1149505181@qq.com 3rd Yongfeng Huang* Chinese University of Hong Kong Hong Kong, China 1155187959@link.cuhk.edu.hk Abstract—Economic inequality is a global challenge, intensi- fying disparities in educat [RANK=2][PDF=POL-012][PAGE=1] Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency trade- offs. This research offers a novel taxation solution and a scalable, data-driven framework for fiscal policy evaluation. Index Terms—Large language models (LLMs), Adaptive tax policies, Macroeconomic simulation I. INTRODUCTION Economic inequality is a critical global issue with profound social, political, and economic impacts. Research highlights its detrimental effects on educ [RANK=3][PDF=POL-012][PAGE=5] stable equality (0.6–0.65) and gradual productivity growth, as illustrated in Figure 3. However, the lack of dynamic adjustments constrained further optimization. Fig. 3: The equality(above) and productivity(below) perfor- mance of the TaxAgent. The TaxAgent demonstrates its pri- oritization on equality and its flexibility in making equality- productivity trade-offs. Fig. 4: Sample tax rates for seven income brackets of the TaxAgent(top), the Saez taxation(middle), US federal income tax(bottom) ",contradiction_candidate,bm25_top3,POL-012,POL-012_p1_c0;POL-012_p1_c1;POL-012_p5_c2,1;2;3,1;1;5,True
SBV2-ALL92-G251-C01,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule set lower tax rates.,"[RANK=1][PDF=POL-013][PAGE=8] Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution. 8 [RANK=2][PDF=POL-013][PAGE=8] a Saez schedule obtained from local perturbations. Seven-bracket bounded case. For the statutory brackets we cannot estimate a single elasticity; instead we perturb the tax policy along a grid and keep the welfare-maximizing grid point. Results are shown in Figure 5a. The grid search improves social welfare (SWF) by 10% over the LLM Economist but both schedules dwarf the U.S. baseline: +93% for the LLM policy and +114% for the perturbed Saez. The planner flattens the first four brackets and soft [RANK=3][PDF=POL-013][PAGE=10] LLM Economist (a) Seven-bracket bounded scenario. (b) Three-bracket isoelastic scenario. Figure 5. Social welfare (left axis) and marginal tax rates (right axis) under alternative schedules. In both scenarios the LLM Economist (green) approaches the welfare of an analytically tuned Saez schedule (blue) and far exceeds the relevant baseline (orange for statutory U.S. rates in the seven-bracket case, grey not shown in the three-bracket case). Qualitatively, the LLM policy flattens middle brackets ",supported,bm25_top3,POL-013,POL-013_p8_c2;POL-013_p8_c1;POL-013_p10_c0,1;2;3,8;8;10,True
SBV2-ALL92-G251-C02,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule set lower tax rates and higher labor.,"[RANK=1][PDF=POL-013][PAGE=8] a Saez schedule obtained from local perturbations. Seven-bracket bounded case. For the statutory brackets we cannot estimate a single elasticity; instead we perturb the tax policy along a grid and keep the welfare-maximizing grid point. Results are shown in Figure 5a. The grid search improves social welfare (SWF) by 10% over the LLM Economist but both schedules dwarf the U.S. baseline: +93% for the LLM policy and +114% for the perturbed Saez. The planner flattens the first four brackets and soft [RANK=2][PDF=POL-013][PAGE=8] Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution. 8 [RANK=3][PDF=POL-013][PAGE=6] single-bracket misalignment reduces annual isoelastic utility by one half. Evaluation. We compare our LLM tax planner with two baselines — (i) Saez: the marginal schedule obtained by plugging regression-based elasticity into the Saez formula once at t = 0; and (ii) U.S. Fed: the statutory 2024 federal rates. For both fixed and dynamic tax planners, we simulate their effects using LLM workers running for one tax year and report the social welfare after convergence. 4.1 Planner’s Social Welfare Op",mild_scope_overclaim,bm25_top3,POL-013,POL-013_p8_c1;POL-013_p8_c2;POL-013_p6_c1,1;2;3,8;8;6,True
SBV2-ALL92-G251-C03,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule delivered lower rates and superior welfare.,"[RANK=1][PDF=POL-013][PAGE=8] a Saez schedule obtained from local perturbations. Seven-bracket bounded case. For the statutory brackets we cannot estimate a single elasticity; instead we perturb the tax policy along a grid and keep the welfare-maximizing grid point. Results are shown in Figure 5a. The grid search improves social welfare (SWF) by 10% over the LLM Economist but both schedules dwarf the U.S. baseline: +93% for the LLM policy and +114% for the perturbed Saez. The planner flattens the first four brackets and soft [RANK=2][PDF=POL-013][PAGE=8] Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution. 8 [RANK=3][PDF=POL-013][PAGE=10] LLM Economist (a) Seven-bracket bounded scenario. (b) Three-bracket isoelastic scenario. Figure 5. Social welfare (left axis) and marginal tax rates (right axis) under alternative schedules. In both scenarios the LLM Economist (green) approaches the welfare of an analytically tuned Saez schedule (blue) and far exceeds the relevant baseline (orange for statutory U.S. rates in the seven-bracket case, grey not shown in the three-bracket case). Qualitatively, the LLM policy flattens middle brackets ",strong_action_overclaim,bm25_top3,POL-013,POL-013_p8_c1;POL-013_p8_c2;POL-013_p10_c0,1;2;3,8;8;10,True
SBV2-ALL92-G251-C04,The paper reports that the Saez-regression schedule underperformed the LLM Economist while the LLM schedule set lower tax rates.,"[RANK=1][PDF=POL-013][PAGE=8] Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution. 8 [RANK=2][PDF=POL-013][PAGE=8] a Saez schedule obtained from local perturbations. Seven-bracket bounded case. For the statutory brackets we cannot estimate a single elasticity; instead we perturb the tax policy along a grid and keep the welfare-maximizing grid point. Results are shown in Figure 5a. The grid search improves social welfare (SWF) by 10% over the LLM Economist but both schedules dwarf the U.S. baseline: +93% for the LLM policy and +114% for the perturbed Saez. The planner flattens the first four brackets and soft [RANK=3][PDF=POL-013][PAGE=10] LLM Economist (a) Seven-bracket bounded scenario. (b) Three-bracket isoelastic scenario. Figure 5. Social welfare (left axis) and marginal tax rates (right axis) under alternative schedules. In both scenarios the LLM Economist (green) approaches the welfare of an analytically tuned Saez schedule (blue) and far exceeds the relevant baseline (orange for statutory U.S. rates in the seven-bracket case, grey not shown in the three-bracket case). Qualitatively, the LLM policy flattens middle brackets ",contradiction_candidate,bm25_top3,POL-013,POL-013_p8_c2;POL-013_p8_c1;POL-013_p10_c0,1;2;3,8;8;10,True
SBV2-ALL92-G252-C01,"The paper states that the evaluation covered 100 agents and U.S. tax brackets, leaving larger populations and richer actions for later work.","[RANK=1][PDF=POL-013][PAGE=12] our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work. Broader impacts. The LLM Economist offers a safe testbed for tax-policy ideas but could also be misused to craft policies that prefer select groups or to generate persuasive yet problematic economic narratives. Since the framework inherits priors from ACS data and the base LLM, uncritical use may amplify existing issues. We r [RANK=2][PDF=POL-013][PAGE=12] results show that a Llama-3 model can (i) recover the Mirrleesian trade-off between equity and efficiency, (ii) approach Saez-optimal schedules in heterogeneous settings where analytical formulas are unavailable, and (iii) reproduce political phenomena—such as majority exploitation and welfare-enhancing leader turnover—without any hand-crafted rules. Taken together, the experiments suggest that large language models can serve as tractable test beds for policy design long before real-world deploy [RANK=3][PDF=POL-012][PAGE=8] Tax: The United States federal income tax system operates under a progressive tax structure, whereby individuals and households are taxed at increasing rates as their taxable income rises. This framework is designed to ensure that taxpayers with higher earnings contribute a proportionally larger share of their income to fund federal programs and services. The tax brackets and corresponding rates for the 2024 tax year are as follows: • 12% Tax Rate: Applied to taxable income over $11,000 but not ",supported,bm25_top3,POL-013,POL-013_p12_c3;POL-013_p12_c2;POL-012_p8_c3,1;2;3,12;12;8,True
SBV2-ALL92-G252-C02,"The paper states that the evaluation covered 100 agents, U.S. tax brackets, several population sizes, and richer actions for later work.","[RANK=1][PDF=POL-013][PAGE=12] our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work. Broader impacts. The LLM Economist offers a safe testbed for tax-policy ideas but could also be misused to craft policies that prefer select groups or to generate persuasive yet problematic economic narratives. Since the framework inherits priors from ACS data and the base LLM, uncritical use may amplify existing issues. We r [RANK=2][PDF=POL-013][PAGE=12] results show that a Llama-3 model can (i) recover the Mirrleesian trade-off between equity and efficiency, (ii) approach Saez-optimal schedules in heterogeneous settings where analytical formulas are unavailable, and (iii) reproduce political phenomena—such as majority exploitation and welfare-enhancing leader turnover—without any hand-crafted rules. Taken together, the experiments suggest that large language models can serve as tractable test beds for policy design long before real-world deploy [RANK=3][PDF=POL-013][PAGE=6] LLM Economist Simulacra Setup. All experiments use meta-llama/Llama-3.1-8B-Instruct queried at temperature 0.7 hosted on a single H100. Unless noted otherwise, we simulate a population of N = 100 workers for a horizon of T = 3 000 total steps, partitioned into tax years of length K = 128; this choice was found in pilot runs to give workers sufficient time to adapt without incurring unnecessary compute. Skills si are drawn once per run from the Generalized- Beta distribution calibrated to the 202",mild_scope_overclaim,bm25_top3,POL-013,POL-013_p12_c3;POL-013_p12_c2;POL-013_p6_c0,1;2;3,12;12;6,True
SBV2-ALL92-G252-C03,"The paper states that the evaluation covered 100 agents, U.S. tax brackets, million-agent populations, multi-country cases, and richer actions.","[RANK=1][PDF=POL-013][PAGE=12] our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work. Broader impacts. The LLM Economist offers a safe testbed for tax-policy ideas but could also be misused to craft policies that prefer select groups or to generate persuasive yet problematic economic narratives. Since the framework inherits priors from ACS data and the base LLM, uncritical use may amplify existing issues. We r [RANK=2][PDF=POL-013][PAGE=12] results show that a Llama-3 model can (i) recover the Mirrleesian trade-off between equity and efficiency, (ii) approach Saez-optimal schedules in heterogeneous settings where analytical formulas are unavailable, and (iii) reproduce political phenomena—such as majority exploitation and welfare-enhancing leader turnover—without any hand-crafted rules. Taken together, the experiments suggest that large language models can serve as tractable test beds for policy design long before real-world deploy [RANK=3][PDF=POL-013][PAGE=1] LLM Economist: Large Population Models and Mechanism Design in Multi-Agent Generative Simulacra Seth Karten1 Wenzhe Li1 Zihan Ding1 Samuel Kleiner1 Yu Bai2 Chi Jin1 1Princeton University 2Work done at Salesforce Research Abstract. We present the LLM Economist, a novel framework that uses agent-based modeling to design and assess economic policies in strategic environments with hierarchical decision-making. At the lower level, bounded rational worker agents—instantiated as persona-conditioned pro",strong_action_overclaim,bm25_top3,POL-013,POL-013_p12_c3;POL-013_p12_c2;POL-013_p1_c0,1;2;3,12;12;1,True
SBV2-ALL92-G252-C04,The paper states that the evaluation covered million-agent populations and multi-country cases rather than 100 agents and U.S. tax brackets.,"[RANK=1][PDF=POL-013][PAGE=12] our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work. Broader impacts. The LLM Economist offers a safe testbed for tax-policy ideas but could also be misused to craft policies that prefer select groups or to generate persuasive yet problematic economic narratives. Since the framework inherits priors from ACS data and the base LLM, uncritical use may amplify existing issues. We r [RANK=2][PDF=POL-013][PAGE=12] results show that a Llama-3 model can (i) recover the Mirrleesian trade-off between equity and efficiency, (ii) approach Saez-optimal schedules in heterogeneous settings where analytical formulas are unavailable, and (iii) reproduce political phenomena—such as majority exploitation and welfare-enhancing leader turnover—without any hand-crafted rules. Taken together, the experiments suggest that large language models can serve as tractable test beds for policy design long before real-world deploy [RANK=3][PDF=POL-013][PAGE=1] LLM Economist: Large Population Models and Mechanism Design in Multi-Agent Generative Simulacra Seth Karten1 Wenzhe Li1 Zihan Ding1 Samuel Kleiner1 Yu Bai2 Chi Jin1 1Princeton University 2Work done at Salesforce Research Abstract. We present the LLM Economist, a novel framework that uses agent-based modeling to design and assess economic policies in strategic environments with hierarchical decision-making. At the lower level, bounded rational worker agents—instantiated as persona-conditioned pro",contradiction_candidate,bm25_top3,POL-013,POL-013_p12_c3;POL-013_p12_c2;POL-013_p1_c0,1;2;3,12;12;1,True
