candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G254-C01,The paper says future work focuses on validation frameworks for accuracy and reliability in urban planning applications and studies.,"[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik [RANK=2][PDF=POL-014][PAGE=7] that can guide policy-making. With access to both micro-scale agent profiles and macro-scale route patterns, urban planners and researchers can leverage this simulation to derive actionable insights for future urban development. 4. Conclusion This study explores the potential of leveraging the capability of LLM with ABM to conduct more diverse and interpretable urban simulations. The simulation results indicate significant promise in providing urban planners with valuable insights for future cit [RANK=3][PDF=MARL-019][PAGE=11] by substantially reducing the time and effort required for testing and validation, while achieving high simulation test coverage. For future work, we have planned ad- ditional studies with industry partners to validate the usability of AUTOSIMTEST in testing more advanced and complex SuT. Furthermore, we are planning to extend our Analytics-Agent to support automated analysis of swarm sUAS. XII. DATA AVAILABILITY All supplementary materials, including the framework codebase, are available at htt [RANK=4][PDF=POL-014][PAGE=8] Yu-Ming Chang, Researcher at City Science Lab @ Taipei Tech, specialized in data analysis and transforming urban data research into applications. Syuan-Bo Huang, Researcher at the City Science Lab @ Taipei Tech, dedicated to leveraging the application of AI and urban data in solving intricate urban issues. Wei-Chu Chen, Researcher, focuses on spatial analysis and routing tools to address complex urban challenges. Dr. Michael Lin is Research Scientist at MIT and Director of Taipei City Science, s [RANK=5][PDF=POL-015][PAGE=6] spatial assignments, and mobility patterns against real-world data remains rare. Most synthetic population studies focus on de- mographic accuracy but neglect spatial validation with real mobility data, social network construction, daily activity schedules, and integration with LLM agent frameworks. GenWorld provides an end-to-end pipeline that covers these aspects. 2.4 Knowledge Distillation for Agent Simulation Knowledge distillation [14] has been widely applied in machine learning to compress",supported,bm25_top5,POL-014,POL-014_p1_c0;POL-014_p7_c0;MARL-019_p11_c5;POL-014_p8_c0;POL-015_p6_c0,1;2;3;4;5,1;7;11;8;6,True
SBV2-ALL92-G254-C02,"The paper says future work focuses on validation frameworks for accuracy, reliability, transferability, and urban planning application studies.","[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik [RANK=2][PDF=POL-014][PAGE=7] that can guide policy-making. With access to both micro-scale agent profiles and macro-scale route patterns, urban planners and researchers can leverage this simulation to derive actionable insights for future urban development. 4. Conclusion This study explores the potential of leveraging the capability of LLM with ABM to conduct more diverse and interpretable urban simulations. The simulation results indicate significant promise in providing urban planners with valuable insights for future cit [RANK=3][PDF=MARL-019][PAGE=11] by substantially reducing the time and effort required for testing and validation, while achieving high simulation test coverage. For future work, we have planned ad- ditional studies with industry partners to validate the usability of AUTOSIMTEST in testing more advanced and complex SuT. Furthermore, we are planning to extend our Analytics-Agent to support automated analysis of swarm sUAS. XII. DATA AVAILABILITY All supplementary materials, including the framework codebase, are available at htt [RANK=4][PDF=POL-014][PAGE=8] Yu-Ming Chang, Researcher at City Science Lab @ Taipei Tech, specialized in data analysis and transforming urban data research into applications. Syuan-Bo Huang, Researcher at the City Science Lab @ Taipei Tech, dedicated to leveraging the application of AI and urban data in solving intricate urban issues. Wei-Chu Chen, Researcher, focuses on spatial analysis and routing tools to address complex urban challenges. Dr. Michael Lin is Research Scientist at MIT and Director of Taipei City Science, s [RANK=5][PDF=DT-005][PAGE=7] the planning and operational phases even in complex environments. Looking ahead, the generalizable architecture of LLM- driven DTs systems can support broader application in do- mains where policies and regulations are originally unstruc- tured but require structured extraction, such as transporta- tion and urban development. Our framework demonstrates that combining LLMs with DTs can accelerate data-driven, regulation-compliant planning and decision-making. How- ever, key challenges remain in e",mild_scope_overclaim,bm25_top5,POL-014,POL-014_p1_c0;POL-014_p7_c0;MARL-019_p11_c5;POL-014_p8_c0;DT-005_p7_c3,1;2;3;4;5,1;7;11;8;7,True
SBV2-ALL92-G254-C03,"The paper says future work focuses on validation frameworks that deliver accuracy, reliability, transferability, and urban planning decision support.","[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik [RANK=2][PDF=POL-014][PAGE=7] that can guide policy-making. With access to both micro-scale agent profiles and macro-scale route patterns, urban planners and researchers can leverage this simulation to derive actionable insights for future urban development. 4. Conclusion This study explores the potential of leveraging the capability of LLM with ABM to conduct more diverse and interpretable urban simulations. The simulation results indicate significant promise in providing urban planners with valuable insights for future cit [RANK=3][PDF=DT-005][PAGE=7] the planning and operational phases even in complex environments. Looking ahead, the generalizable architecture of LLM- driven DTs systems can support broader application in do- mains where policies and regulations are originally unstruc- tured but require structured extraction, such as transporta- tion and urban development. Our framework demonstrates that combining LLMs with DTs can accelerate data-driven, regulation-compliant planning and decision-making. How- ever, key challenges remain in e [RANK=4][PDF=CYB-006][PAGE=6] more significant reduction in explanation confidence (0.86 to 0.74, −14.0%). This suggests that the confidence term primarily enhances the reliability and consistency of explanations by encouraging the agent to favor actions supported by concentrated and high- quality evidence across different attack scenarios. Overall, the full DeepXplain model achieves the best trade- off between defense effectiveness and explanation quality. The ablation study demonstrates that the alignment loss improves dec [RANK=5][PDF=AD-024][PAGE=5] real-time warning generation. The remainder of this paper is structured as follows. The next section describes the real- world deployment of the multi-sensor system at an active work zone, including sensor selection, placement, and site characteristics. This is followed by a discussion of key lessons learned from the deployment, with emphasis on sensor configuration, calibration challenges, and integration issues. The paper then outlines the calibration methods used for both LiDAR and radar-came",strong_action_overclaim,bm25_top5,POL-014,POL-014_p1_c0;POL-014_p7_c0;DT-005_p7_c3;CYB-006_p6_c2;AD-024_p5_c1,1;2;3;4;5,1;7;7;6;5,True
SBV2-ALL92-G254-C04,The paper says future work focuses on interface design rather than validation frameworks for accuracy and reliability in urban planning applications.,"[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik [RANK=2][PDF=POL-014][PAGE=7] that can guide policy-making. With access to both micro-scale agent profiles and macro-scale route patterns, urban planners and researchers can leverage this simulation to derive actionable insights for future urban development. 4. Conclusion This study explores the potential of leveraging the capability of LLM with ABM to conduct more diverse and interpretable urban simulations. The simulation results indicate significant promise in providing urban planners with valuable insights for future cit [RANK=3][PDF=POL-014][PAGE=8] Yu-Ming Chang, Researcher at City Science Lab @ Taipei Tech, specialized in data analysis and transforming urban data research into applications. Syuan-Bo Huang, Researcher at the City Science Lab @ Taipei Tech, dedicated to leveraging the application of AI and urban data in solving intricate urban issues. Wei-Chu Chen, Researcher, focuses on spatial analysis and routing tools to address complex urban challenges. Dr. Michael Lin is Research Scientist at MIT and Director of Taipei City Science, s [RANK=4][PDF=DT-007][PAGE=10] loading, utilizing finite element (FE) simulations to capture dynamic behav- iors. The study revealed that GNN-based simulations achieved high accuracy while significantly reducing computational costs compared to traditional FE models. These applications demonstrate how graph-based methodologies can substantially enhance the predictive accuracy of pavement deterioration models, optimize maintenance strategies, and improve the overall efficiency of pavement management systems, enabling more proac [RANK=5][PDF=POL-015][PAGE=5] across regions (LA to Egypt) for mobility pattern synthesis. While these LLM-based methods have been explored for individual trajectory genera- tion, they focus on personal mobility modeling rather than city-scale population synthesis with validated demographic distributions and spatial assignments. Spatial Assignment and Social Networks. As- signing synthetic individuals to geographic locations is important for spatial realism. Common ap- proaches include: gravity models [1] for work- place ass",contradiction_candidate,bm25_top5,POL-014,POL-014_p1_c0;POL-014_p7_c0;POL-014_p8_c0;DT-007_p10_c1;POL-015_p5_c2,1;2;3;4;5,1;7;8;10;5,True
SBV2-ALL92-G255-C01,The paper says the simulation models individual behaviors and large-scale mobility patterns for Taipei City with empirical city data.,"[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik [RANK=2][PDF=POL-014][PAGE=7] 591–604. Heppenstall, Alison, Nick Malleson, and Andrew Crooks (2016). ““Space, the final frontier”: How good are agent-based models at simulating individuals and space in cities?” In: Systems 4.1, p. 9 Kang, Chaogui et al. (2012). “Intra-urban human mobility patterns: An urban morphology perspective”. In: Physica A: Statistical Mechanics and its Applications 391.4, pp. 1702–1717. Sheller, Mimi and John Urry (2006). “The new mobilities paradigm”. In: Environment and planning A 38.2, pp. 207–226. [RANK=3][PDF=POL-014][PAGE=7] UCL CASA and a research assistant at the City Science Lab @ Taipei Tech, specializing in spatial data, policy research, and urban simulation. Che-Cheng Wu, Research Assistant at the City Science Lab @ Taipei Tech, focused on utilizing large language models (LLMs) for urban data analysis and simulation. 7 [RANK=4][PDF=POL-017][PAGE=1] arXiv:2506.21784v1 [cs.AI] 26 Jun 2025 MobiVerse: Scaling Urban Mobility Simulation with Hybrid Lightweight Domain-Specific Generator and Large Language Models Yifan Liu, Xishun Liao∗, Haoxuan Ma, Jonathan Liu, Rohan Jadhav, and Jiaqi Ma Fig. 1: MobiVerse visualization interface: Users can observe agent behaviors in the simulation view, track individual agents, set road closures, introduce gathering events, or directly communicate with agents to influence their travel decisions and observe adapt [RANK=5][PDF=POL-014][PAGE=8] Yu-Ming Chang, Researcher at City Science Lab @ Taipei Tech, specialized in data analysis and transforming urban data research into applications. Syuan-Bo Huang, Researcher at the City Science Lab @ Taipei Tech, dedicated to leveraging the application of AI and urban data in solving intricate urban issues. Wei-Chu Chen, Researcher, focuses on spatial analysis and routing tools to address complex urban challenges. Dr. Michael Lin is Research Scientist at MIT and Director of Taipei City Science, s",supported,bm25_top5,POL-014,POL-014_p1_c0;POL-014_p7_c1;POL-014_p7_c2;POL-017_p1_c0;POL-014_p8_c0,1;2;3;4;5,1;7;7;1;8,True
SBV2-ALL92-G255-C02,"The paper says the simulation models individual behaviors, large-scale mobility patterns, and household relocation for Taipei City with empirical city data.","[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik [RANK=2][PDF=POL-014][PAGE=7] 591–604. Heppenstall, Alison, Nick Malleson, and Andrew Crooks (2016). ““Space, the final frontier”: How good are agent-based models at simulating individuals and space in cities?” In: Systems 4.1, p. 9 Kang, Chaogui et al. (2012). “Intra-urban human mobility patterns: An urban morphology perspective”. In: Physica A: Statistical Mechanics and its Applications 391.4, pp. 1702–1717. Sheller, Mimi and John Urry (2006). “The new mobilities paradigm”. In: Environment and planning A 38.2, pp. 207–226. [RANK=3][PDF=POL-017][PAGE=1] customizable platform for mobility systems planning and operations with benchmark algorithms. Code and videos are available at https://github.com/ucla-mobility/MobiVerse. I. INTRODUCTION AND RELATED WORK Human mobility modeling and simulation plays a crucial role in urban planning, transportation system design, and policy evaluation. By accurately modeling and simulating individual movement patterns, researchers and planners can forecast traffic conditions, assess infrastructure changes, and dev [RANK=4][PDF=POL-014][PAGE=7] UCL CASA and a research assistant at the City Science Lab @ Taipei Tech, specializing in spatial data, policy research, and urban simulation. Che-Cheng Wu, Research Assistant at the City Science Lab @ Taipei Tech, focused on utilizing large language models (LLMs) for urban data analysis and simulation. 7 [RANK=5][PDF=POL-017][PAGE=1] arXiv:2506.21784v1 [cs.AI] 26 Jun 2025 MobiVerse: Scaling Urban Mobility Simulation with Hybrid Lightweight Domain-Specific Generator and Large Language Models Yifan Liu, Xishun Liao∗, Haoxuan Ma, Jonathan Liu, Rohan Jadhav, and Jiaqi Ma Fig. 1: MobiVerse visualization interface: Users can observe agent behaviors in the simulation view, track individual agents, set road closures, introduce gathering events, or directly communicate with agents to influence their travel decisions and observe adapt",mild_scope_overclaim,bm25_top5,POL-014,POL-014_p1_c0;POL-014_p7_c1;POL-017_p1_c2;POL-014_p7_c2;POL-017_p1_c0,1;2;3;4;5,1;7;1;7;1,True
SBV2-ALL92-G255-C03,"The paper says the simulation models individual behaviors, citywide mobility patterns, household relocation, and freight activity for Taipei City.","[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik [RANK=2][PDF=POL-017][PAGE=1] customizable platform for mobility systems planning and operations with benchmark algorithms. Code and videos are available at https://github.com/ucla-mobility/MobiVerse. I. INTRODUCTION AND RELATED WORK Human mobility modeling and simulation plays a crucial role in urban planning, transportation system design, and policy evaluation. By accurately modeling and simulating individual movement patterns, researchers and planners can forecast traffic conditions, assess infrastructure changes, and dev [RANK=3][PDF=POL-014][PAGE=7] 591–604. Heppenstall, Alison, Nick Malleson, and Andrew Crooks (2016). ““Space, the final frontier”: How good are agent-based models at simulating individuals and space in cities?” In: Systems 4.1, p. 9 Kang, Chaogui et al. (2012). “Intra-urban human mobility patterns: An urban morphology perspective”. In: Physica A: Statistical Mechanics and its Applications 391.4, pp. 1702–1717. Sheller, Mimi and John Urry (2006). “The new mobilities paradigm”. In: Environment and planning A 38.2, pp. 207–226. [RANK=4][PDF=POL-017][PAGE=3] Initializer generates baseline activity patterns for all agents using their demographic data as input, producing realistic daily schedules by capturing mobility patterns from his- torical data and considering factors like age, occupation, and income level. These initialized activity chains are then passed to the Simulation Environment, which integrates with SUMO for traffic simulation. When environmental changes occur (road closures, congestion, or special events), the LLM-empowered Activity Cha [RANK=5][PDF=POL-017][PAGE=1] arXiv:2506.21784v1 [cs.AI] 26 Jun 2025 MobiVerse: Scaling Urban Mobility Simulation with Hybrid Lightweight Domain-Specific Generator and Large Language Models Yifan Liu, Xishun Liao∗, Haoxuan Ma, Jonathan Liu, Rohan Jadhav, and Jiaqi Ma Fig. 1: MobiVerse visualization interface: Users can observe agent behaviors in the simulation view, track individual agents, set road closures, introduce gathering events, or directly communicate with agents to influence their travel decisions and observe adapt",strong_action_overclaim,bm25_top5,POL-014,POL-014_p1_c0;POL-017_p1_c2;POL-014_p7_c1;POL-017_p3_c0;POL-017_p1_c0,1;2;3;4;5,1;1;7;3;1,True
SBV2-ALL92-G255-C04,The paper says the simulation models aggregate traffic counts rather than individual behaviors and large-scale mobility patterns for Taipei City.,"[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik [RANK=2][PDF=POL-014][PAGE=7] 591–604. Heppenstall, Alison, Nick Malleson, and Andrew Crooks (2016). ““Space, the final frontier”: How good are agent-based models at simulating individuals and space in cities?” In: Systems 4.1, p. 9 Kang, Chaogui et al. (2012). “Intra-urban human mobility patterns: An urban morphology perspective”. In: Physica A: Statistical Mechanics and its Applications 391.4, pp. 1702–1717. Sheller, Mimi and John Urry (2006). “The new mobilities paradigm”. In: Environment and planning A 38.2, pp. 207–226. [RANK=3][PDF=POL-014][PAGE=6] In addition to individual-level analysis, it also offers macro-scale insights through route heat maps. Figure 7 displays the route heat map for private vehicles during the morning period, while Figure 8 shows the corresponding heat map for pedestrians. By examining these visualizations, urban planners can assess which roads experience higher traffic and determine the dominant transportation modes during specific time intervals. This information is crucial for identifying traffic hotspots and eva [RANK=4][PDF=POL-015][PAGE=4] settings. Social simulation platforms such as Genera- tive Agents [32] explore emergent interactions, yet the environments are simplified and the scale (e.g., 25 agents) is insufficient for studying city-scale phe- nomena and computational scalability. CityBench [8] evaluates LLM world-modeling capabilities for urban tasks but does not provide building-level population grounding. LLM Agents in Transportation and Mobil- ity. Beyond interactive simulacra, LLMs have been explored as simulated econo [RANK=5][PDF=POL-014][PAGE=7] UCL CASA and a research assistant at the City Science Lab @ Taipei Tech, specializing in spatial data, policy research, and urban simulation. Che-Cheng Wu, Research Assistant at the City Science Lab @ Taipei Tech, focused on utilizing large language models (LLMs) for urban data analysis and simulation. 7",contradiction_candidate,bm25_top5,POL-014,POL-014_p1_c0;POL-014_p7_c1;POL-014_p6_c0;POL-015_p4_c1;POL-014_p7_c2,1;2;3;4;5,1;7;6;4;7,True
SBV2-ALL92-G256-C01,"The paper says the benchmark indicates large speedup potential relative to online LLM inference, with throughput depending on hardware details.","[RANK=1][PDF=POL-015][PAGE=9] The key idea is to shift expensive inference out of the simulation loop: a one-time offline cost is paid to estimate these distributions, and the resulting com- piled tables are executed via amortized constant-time lookup and sampling given bounded candidate sets per query, with respect to the number of agents and decision steps. In a micro-benchmark on the compiled ActivityPreference table, Python lookup achieves 1.85M queries/s (0.54 µs per query) over 200,000 randomized context keys. While ab [RANK=2][PDF=DT-010][PAGE=6] For the ensemble Q-learners, each head is optimized with a loss (α=1.0) under the same online buffer. We report: Query rate (fraction of steps that queried an expert), Response time (mean end-to-end latency per step, in seconds), Throughput (mean processing rate, Hz), Safety rate (as above), Updates (online gradient-step blocks exe- cuted), and the Final buffer size (number of labeled samples at the end). Table 2 shows that Our Method achieves the lowest labeling demand among high-throughput met [RANK=3][PDF=POL-017][PAGE=6] 53,000 agents took 60 seconds. To evaluate computational performance, we measured runtime and speedup ratios across different agent population sizes. All measurements are based on simulating one minute of traffic (60 simulation seconds), with speedup ratio defined as simulation time divided by actual runtime. As shown in Table II, the system maintains real-time performance with up to 20,000 active agents, achieving a speedup ratio of 1.33×. For smaller populations, performance improves significa [RANK=4][PDF=MARL-007][PAGE=2] (iii) a controlled overhead-comparison benchmark, (iv) pre-commit authorization with agent fault recovery, and (v) multi-level conflict escalation with arbiter resolution. The overhead benchmark records a 95% reduction in coordination overhead and a 4.8× wall-clock speedup while holding per-agent decision time roughly constant. The rest of the paper is organized as follows. Section 2 formalizes the multi-principal coordination problem and contrasts it with adjacent protocols. Section 3 presents  [RANK=5][PDF=POL-015][PAGE=6] spatial assignments, and mobility patterns against real-world data remains rare. Most synthetic population studies focus on de- mographic accuracy but neglect spatial validation with real mobility data, social network construction, daily activity schedules, and integration with LLM agent frameworks. GenWorld provides an end-to-end pipeline that covers these aspects. 2.4 Knowledge Distillation for Agent Simulation Knowledge distillation [14] has been widely applied in machine learning to compress",supported,bm25_top5,POL-015,POL-015_p9_c0;DT-010_p6_c3;POL-017_p6_c0;MARL-007_p2_c4;POL-015_p6_c0,1;2;3;4;5,9;6;6;2;6,True
SBV2-ALL92-G256-C02,"The paper says the benchmark indicates large speedup potential relative to online LLM inference, with throughput depending on hardware and routing details.","[RANK=1][PDF=POL-015][PAGE=9] The key idea is to shift expensive inference out of the simulation loop: a one-time offline cost is paid to estimate these distributions, and the resulting com- piled tables are executed via amortized constant-time lookup and sampling given bounded candidate sets per query, with respect to the number of agents and decision steps. In a micro-benchmark on the compiled ActivityPreference table, Python lookup achieves 1.85M queries/s (0.54 µs per query) over 200,000 randomized context keys. While ab [RANK=2][PDF=POL-017][PAGE=6] 53,000 agents took 60 seconds. To evaluate computational performance, we measured runtime and speedup ratios across different agent population sizes. All measurements are based on simulating one minute of traffic (60 simulation seconds), with speedup ratio defined as simulation time divided by actual runtime. As shown in Table II, the system maintains real-time performance with up to 20,000 active agents, achieving a speedup ratio of 1.33×. For smaller populations, performance improves significa [RANK=3][PDF=AD-018][PAGE=3] on a wide set of measures and problem instances. This is particularly timely before CAV fleets are deployed, to inform society about potential threats and motivate vehicle developers to propose sustainable fleet operating algorithms. URB’s codebase2 and data collection3 are publicly available in online repositories under non-restrictive licenses, as detailed in Appendix C.1. 1.1 Urban routing and (MA)RL - significance and challenges calling for benchmark The urban routing problem with CAVs is no [RANK=4][PDF=MARL-018][PAGE=7] real-world settings, MoE scaling is constrained by onboard compute, and further scaling would require either more powerful hardware or optimized inference pipelines. V. CONCLUSION In this paper, we present a fully onboard VLA framework that maps high-level natural language commands directly to low-level drone controls. The Vision-Language Model enables task-relevant decisions by grounding language in visual obser- vations, while the MoE action head improves generalization via sparse routing. Tra [RANK=5][PDF=DT-010][PAGE=6] For the ensemble Q-learners, each head is optimized with a loss (α=1.0) under the same online buffer. We report: Query rate (fraction of steps that queried an expert), Response time (mean end-to-end latency per step, in seconds), Throughput (mean processing rate, Hz), Safety rate (as above), Updates (online gradient-step blocks exe- cuted), and the Final buffer size (number of labeled samples at the end). Table 2 shows that Our Method achieves the lowest labeling demand among high-throughput met",mild_scope_overclaim,bm25_top5,POL-015,POL-015_p9_c0;POL-017_p6_c0;AD-018_p3_c0;MARL-018_p7_c4;DT-010_p6_c3,1;2;3;4;5,9;6;3;7;6,True
SBV2-ALL92-G256-C03,The paper says the benchmark indicates large speedup potential relative to online LLM inference and confirms stable throughput for production studies.,"[RANK=1][PDF=POL-015][PAGE=9] The key idea is to shift expensive inference out of the simulation loop: a one-time offline cost is paid to estimate these distributions, and the resulting com- piled tables are executed via amortized constant-time lookup and sampling given bounded candidate sets per query, with respect to the number of agents and decision steps. In a micro-benchmark on the compiled ActivityPreference table, Python lookup achieves 1.85M queries/s (0.54 µs per query) over 200,000 randomized context keys. While ab [RANK=2][PDF=POL-015][PAGE=6] spatial assignments, and mobility patterns against real-world data remains rare. Most synthetic population studies focus on de- mographic accuracy but neglect spatial validation with real mobility data, social network construction, daily activity schedules, and integration with LLM agent frameworks. GenWorld provides an end-to-end pipeline that covers these aspects. 2.4 Knowledge Distillation for Agent Simulation Knowledge distillation [14] has been widely applied in machine learning to compress [RANK=3][PDF=POL-015][PAGE=3] diagnostic traces, but city-scale rollout requires a different execution model. Gen- World separates teacher inference from simulation- time execution. A teacher LLM is queried offline under discretized context keys and finite candidate sets; the resulting score distributions are compiled into lookup policies; and simulation-time agents sam- ple from these compiled policies while using the same validators and deterministic execution semantics. This design trades open-ended online reasoning for t [RANK=4][PDF=DT-010][PAGE=6] For the ensemble Q-learners, each head is optimized with a loss (α=1.0) under the same online buffer. We report: Query rate (fraction of steps that queried an expert), Response time (mean end-to-end latency per step, in seconds), Throughput (mean processing rate, Hz), Safety rate (as above), Updates (online gradient-step blocks exe- cuted), and the Final buffer size (number of labeled samples at the end). Table 2 shows that Our Method achieves the lowest labeling demand among high-throughput met [RANK=5][PDF=POL-017][PAGE=6] 53,000 agents took 60 seconds. To evaluate computational performance, we measured runtime and speedup ratios across different agent population sizes. All measurements are based on simulating one minute of traffic (60 simulation seconds), with speedup ratio defined as simulation time divided by actual runtime. As shown in Table II, the system maintains real-time performance with up to 20,000 active agents, achieving a speedup ratio of 1.33×. For smaller populations, performance improves significa",strong_action_overclaim,bm25_top5,POL-015,POL-015_p9_c0;POL-015_p6_c0;POL-015_p3_c1;DT-010_p6_c3;POL-017_p6_c0,1;2;3;4;5,9;6;3;6;6,True
SBV2-ALL92-G256-C04,"The paper says the benchmark indicates little speedup potential relative to online LLM inference, with throughput depending on hardware details.","[RANK=1][PDF=POL-015][PAGE=9] The key idea is to shift expensive inference out of the simulation loop: a one-time offline cost is paid to estimate these distributions, and the resulting com- piled tables are executed via amortized constant-time lookup and sampling given bounded candidate sets per query, with respect to the number of agents and decision steps. In a micro-benchmark on the compiled ActivityPreference table, Python lookup achieves 1.85M queries/s (0.54 µs per query) over 200,000 randomized context keys. While ab [RANK=2][PDF=DT-010][PAGE=6] For the ensemble Q-learners, each head is optimized with a loss (α=1.0) under the same online buffer. We report: Query rate (fraction of steps that queried an expert), Response time (mean end-to-end latency per step, in seconds), Throughput (mean processing rate, Hz), Safety rate (as above), Updates (online gradient-step blocks exe- cuted), and the Final buffer size (number of labeled samples at the end). Table 2 shows that Our Method achieves the lowest labeling demand among high-throughput met [RANK=3][PDF=MARL-005][PAGE=25] which extends MAPPO with sequential per-agent updates. Figure 16 reports the resulting average performance for every CL method and MARL algorithm pairing. Two patterns stand out. First, the relative ordering of CL methods is largely preserved across algorithms: FT fails everywhere, Online EWC, Online MAS, and PackNet are consistently strong, and AGEM and ER-ACE sit in the middle. The choice of MARL algorithm does not overturn the conclusions drawn from IPPO in the main paper. Second, the algorit [RANK=4][PDF=MARL-007][PAGE=2] (iii) a controlled overhead-comparison benchmark, (iv) pre-commit authorization with agent fault recovery, and (v) multi-level conflict escalation with arbiter resolution. The overhead benchmark records a 95% reduction in coordination overhead and a 4.8× wall-clock speedup while holding per-agent decision time roughly constant. The rest of the paper is organized as follows. Section 2 formalizes the multi-principal coordination problem and contrasts it with adjacent protocols. Section 3 presents  [RANK=5][PDF=MARL-017][PAGE=5] weighting decreases linearly over the trimmed trajectory from 1 to 0.5, so that later points in the trajectory with a larger error accumulation have less impact. Since a solution for the optimization problem becomes increasingly hard to find with a longer trajectory, only the first 1.5 seconds of each trajectory are considered in the optimization. For the training process, a multi-environment strategy, incorporating multiple solutions of the previous system iden- tification process, prevented ov",contradiction_candidate,bm25_top5,POL-015,POL-015_p9_c0;DT-010_p6_c3;MARL-005_p25_c2;MARL-007_p2_c4;MARL-017_p5_c3,1;2;3;4;5,9;6;25;2;5,True
