candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G116-C03,"GPT-4o-mini reaches perfect accuracy on four documents while extracting fewer regulations overall, favoring precision over recall in the reported example.","For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall.",strong_action_overclaim,oracle,DT-005,,,,True
SBV2-ALL92-G116-C04,"GPT-4o-mini reaches lower accuracy on one document while extracting more regulations overall, favoring recall over precision in the reported example.","For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall.",contradiction_candidate,oracle,DT-005,,,,True
SBV2-ALL92-G119-C01,The individual CAV evaluation reports detection metrics based on average precision at IoU thresholds and multiclass mean average precision.,"For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP).",supported,oracle,DT-006,,,,True
SBV2-ALL92-G119-C02,"The individual CAV evaluation reports detection metrics based on average precision at IoU thresholds, multiclass mean average precision, and distance-based mAP.","For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP).",mild_scope_overclaim,oracle,DT-006,,,,True
SBV2-ALL92-G119-C03,"The individual CAV evaluation reports detection metrics based on average precision at IoU thresholds, multiclass mean average precision, and traffic smoothness indicators.","For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP).",strong_action_overclaim,oracle,DT-006,,,,True
SBV2-ALL92-G119-C04,The individual CAV evaluation reports reward metrics instead of detection metrics based on average precision at IoU thresholds and multiclass mean average precision.,"For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP).",contradiction_candidate,oracle,DT-006,,,,True
SBV2-ALL92-G122-C01,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 of 0.3798 and outperformed baseline regressors.,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.",supported,oracle,DT-007,,,,True
SBV2-ALL92-G122-C02,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 of 0.3798 and outperformed baseline regressors for broader management forecasting.,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.",mild_scope_overclaim,oracle,DT-007,,,,True
SBV2-ALL92-G122-C03,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 above 0.70 and outperformed baseline regressors for condition prediction.,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.",strong_action_overclaim,oracle,DT-007,,,,True
SBV2-ALL92-G122-C04,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 below 0.10 and failed to outperform baseline regressors.,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.",contradiction_candidate,oracle,DT-007,,,,True
SBV2-ALL92-G124-C01,The gFHR design process considered surrogate prediction accuracy and reactor states monitorable by sensors during later state selection in the study.,The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting.,supported,oracle,DT-009,,,,True
SBV2-ALL92-G124-C02,The gFHR design process treated surrogate prediction accuracy and sensor-monitorable reactor states as central factors during later state selection in the study.,The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting.,mild_scope_overclaim,oracle,DT-009,,,,True
SBV2-ALL92-G124-C03,The gFHR design process determined final reactor state choices from surrogate prediction accuracy and sensor monitoring constraints during later state selection.,The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting.,strong_action_overclaim,oracle,DT-009,,,,True
SBV2-ALL92-G124-C04,The gFHR design process disregarded surrogate prediction accuracy and sensor monitoring feasibility during reactor state selection in the study.,The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting.,contradiction_candidate,oracle,DT-009,,,,True
SBV2-ALL92-G128-C01,"The clinical decision method achieved the top mean return, the lowest seed variation, and the best Sharpe-like index in evaluation.","Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",supported,oracle,DT-010,,,,True
SBV2-ALL92-G128-C02,"The clinical decision method achieved the top mean return, the lowest seed variation, and the best Sharpe-like index for treatment quality.","Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",mild_scope_overclaim,oracle,DT-010,,,,True
SBV2-ALL92-G128-C03,"The clinical decision method achieved the top mean return, zero seed variation, and the best Sharpe-like index in evaluation.","Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",strong_action_overclaim,oracle,DT-010,,,,True
SBV2-ALL92-G128-C04,"The clinical decision method achieved a lower mean return, higher seed variation, and a weaker Sharpe-like index in evaluation.","Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",contradiction_candidate,oracle,DT-010,,,,True
SBV2-ALL92-G131-C01,A digital shadow processes physical-system data continuously while lacking assured automated control over the physical system in smart grid typology.,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.",supported,oracle,DT-011,,,,True
SBV2-ALL92-G131-C02,A digital shadow processes physical-system data continuously while lacking assured automated control for smart grid monitoring and coordination.,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.",mild_scope_overclaim,oracle,DT-011,,,,True
SBV2-ALL92-G131-C03,A digital shadow provides continuous physical-system data processing and assured automated control for smart grid monitoring and coordination.,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.",strong_action_overclaim,oracle,DT-011,,,,True
SBV2-ALL92-G131-C04,A digital shadow provides assured automated control while physical-system data processing remains intermittent in smart grid monitoring workflows.,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.",contradiction_candidate,oracle,DT-011,,,,True
SBV2-ALL92-G135-C01,The microgrid RL literature limitation concerns simplified BESS modeling that focuses mainly on electrical behavior in prior approaches.,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",supported,oracle,DT-012,,,,True
SBV2-ALL92-G135-C02,The microgrid RL literature limitation concerns simplified BESS modeling that focuses mainly on electrical behavior in several prior approaches.,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",mild_scope_overclaim,oracle,DT-012,,,,True
SBV2-ALL92-G135-C03,The microgrid RL literature limitation concerns BESS modeling that leaves out thermal and aging behavior in prior approaches.,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",strong_action_overclaim,oracle,DT-012,,,,True
SBV2-ALL92-G135-C04,"The microgrid RL literature reports detailed BESS modeling of thermal, aging, and electrical behavior in surveyed prior approaches.","Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",contradiction_candidate,oracle,DT-012,,,,True
SBV2-ALL92-G140-C01,The 6G twin framework reported 37% lower 95th-percentile latency and 30% lower energy consumption than prior literature baselines.,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.",supported,oracle,DT-014,,,,True
SBV2-ALL92-G140-C02,The 6G twin framework reported 37% lower 95th-percentile latency and 30% lower energy consumption than prior literature benchmarks.,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.",mild_scope_overclaim,oracle,DT-014,,,,True
SBV2-ALL92-G140-C03,The 6G twin framework reported 60% lower 95th-percentile latency and 50% lower energy consumption than prior literature baselines.,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.",strong_action_overclaim,oracle,DT-014,,,,True
SBV2-ALL92-G140-C04,The 6G twin framework reported higher 95th-percentile latency and higher energy consumption than prior literature baselines in simulations.,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.",contradiction_candidate,oracle,DT-014,,,,True
SBV2-ALL92-G141-C01,The 6G IoT study states that low-latency service requirements become more challenging under the stated resource limitation condition.,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.",supported,oracle,DT-014,,,,True
SBV2-ALL92-G141-C02,The 6G IoT study states that low-latency service requirements and energy efficiency become more challenging under the stated resource limitation.,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.",mild_scope_overclaim,oracle,DT-014,,,,True
SBV2-ALL92-G141-C03,The 6G IoT study states that low-latency service requirements become infeasible under the stated resource limitation condition for smart cities.,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.",strong_action_overclaim,oracle,DT-014,,,,True
SBV2-ALL92-G141-C04,The 6G IoT study states that low-latency service requirements become easier under the stated resource limitation condition for smart cities.,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.",contradiction_candidate,oracle,DT-014,,,,True
SBV2-ALL92-G144-C01,Traditional passive safety analysis methods face serious limitations in data-scarce and evolving environments because they rely on historical crash data.,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].",supported,oracle,DT-015,,,,True
SBV2-ALL92-G144-C02,Traditional passive safety analysis methods face serious limitations in data-scarce and evolving environments because they rely on historical crash data and early-warning measures.,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].",mild_scope_overclaim,oracle,DT-015,,,,True
SBV2-ALL92-G144-C03,Traditional passive safety analysis methods face serious limitations for evaluating emerging mobility systems under data-scarce and evolving environments because historical crash records provide a narrow retrospective basis.,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].",strong_action_overclaim,oracle,DT-015,,,,True
SBV2-ALL92-G144-C04,Traditional passive safety analysis methods remain well suited to data-scarce and evolving environments because they rely on historical crash data.,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].",contradiction_candidate,oracle,DT-015,,,,True
SBV2-ALL92-G145-C01,APDT was implemented as a proof of concept on a university campus subnet with historical data from three access points.,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",supported,oracle,DT-016,,,,True
SBV2-ALL92-G145-C02,APDT was implemented as a proof of concept on a university campus subnet with historical data from several access points.,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",mild_scope_overclaim,oracle,DT-016,,,,True
SBV2-ALL92-G145-C03,APDT was implemented as a proof of concept for campus network management with predictive simulations based on real-time configurations.,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",strong_action_overclaim,oracle,DT-016,,,,True
SBV2-ALL92-G145-C04,APDT was implemented as a proof of concept in a laboratory subnet with synthetic data rather than campus access-point records.,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",contradiction_candidate,oracle,DT-016,,,,True
SBV2-ALL92-G146-C01,"APDT reported 85.03% simulation accuracy along with predictive-model outputs, indicating potential for network optimization and management in the study.","The results yielded an impressive simulation accuracy of 85.03%, alongside predictions from the predictive model, underscoring APDT’s potential for robust network optimization and man- agement.",supported,oracle,DT-016,,,,True
SBV2-ALL92-G146-C02,"APDT reported 85.03% simulation accuracy along with predictive-model outputs, indicating potential for broader network optimization and management workflows.","The results yielded an impressive simulation accuracy of 85.03%, alongside predictions from the predictive model, underscoring APDT’s potential for robust network optimization and man- agement.",mild_scope_overclaim,oracle,DT-016,,,,True
SBV2-ALL92-G146-C03,"APDT reported 85.03% simulation accuracy along with predictive-model outputs, indicating conclusive performance for network optimization and management workflows.","The results yielded an impressive simulation accuracy of 85.03%, alongside predictions from the predictive model, underscoring APDT’s potential for robust network optimization and man- agement.",strong_action_overclaim,oracle,DT-016,,,,True
SBV2-ALL92-G146-C04,"APDT reported substantially lower simulation accuracy with predictive-model outputs, weakening its potential for network optimization and management workflows.","The results yielded an impressive simulation accuracy of 85.03%, alongside predictions from the predictive model, underscoring APDT’s potential for robust network optimization and man- agement.",contradiction_candidate,oracle,DT-016,,,,True
SBV2-ALL92-G158-C01,"NavBench reports success rate and continuous metrics, including final distance error, to measure task completion and control precision.","In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",supported,oracle,MARL-014,,,,True
SBV2-ALL92-G158-C02,"NavBench reports success rate and continuous metrics, including final distance error, to measure task completion and trajectory smoothness.","In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",mild_scope_overclaim,oracle,MARL-014,,,,True
SBV2-ALL92-G158-C03,"NavBench reports success rate and final distance error as direct measures of task completion, control precision, stability, and physical robot transfer.","In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",strong_action_overclaim,oracle,MARL-014,,,,True
SBV2-ALL92-G158-C04,NavBench reports success rate while treating final distance error as unrelated to task completion and control precision metrics.,"In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",contradiction_candidate,oracle,MARL-014,,,,True
SBV2-ALL92-G161-C01,The Isaac-to-Gazebo work describes its approach as a step toward low-code applications while acknowledging limited fine-tuned performance potential.,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",supported,oracle,MARL-015,,,,True
SBV2-ALL92-G161-C02,The Isaac-to-Gazebo work describes its approach as a step toward low-code applications while implying competitive fine-tuned performance potential.,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",mild_scope_overclaim,oracle,MARL-015,,,,True
SBV2-ALL92-G161-C03,The Isaac-to-Gazebo work describes its approach as a step toward low-code applications while presenting strong fine-tuned performance as a central contribution.,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",strong_action_overclaim,oracle,MARL-015,,,,True
SBV2-ALL92-G161-C04,The Isaac-to-Gazebo work describes its approach as disconnected from low-code applications while highlighting superior fine-tuned performance as its focus.,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",contradiction_candidate,oracle,MARL-015,,,,True
SBV2-ALL92-G163-C01,The study evaluates context-aware agents in a canonical control benchmark and a physical pushing task with a Franka Panda robot.,We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,supported,oracle,MARL-016,,,,True
SBV2-ALL92-G163-C02,"The study evaluates context-aware agents in a canonical control benchmark, a physical pushing task, and a mobile manipulation test.",We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,mild_scope_overclaim,oracle,MARL-016,,,,True
SBV2-ALL92-G163-C03,The study evaluates context-aware agents in a canonical control benchmark and multiple physical manipulation platforms with Franka and mobile robots.,We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,strong_action_overclaim,oracle,MARL-016,,,,True
SBV2-ALL92-G163-C04,The study evaluates context-aware agents in a visual language benchmark rather than a physical pushing task with a Franka Panda robot.,We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,contradiction_candidate,oracle,MARL-016,,,,True
SBV2-ALL92-G164-C01,"The results show context-conditioned agents often outperform context-agnostic agents, especially when performance depends strongly on environment dynamics changes.","The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.",supported,oracle,MARL-016,,,,True
SBV2-ALL92-G164-C02,"The results show context-conditioned agents often outperform context-agnostic agents, especially when performance depends strongly on environment dynamics and sensor noise.","The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.",mild_scope_overclaim,oracle,MARL-016,,,,True
SBV2-ALL92-G164-C03,The results show context-conditioned agents outperform context-agnostic agents in dynamics-insensitive cases as much as in dynamics-sensitive cases benchmarks.,"The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.",strong_action_overclaim,oracle,MARL-016,,,,True
SBV2-ALL92-G164-C04,"The results show context-agnostic agents often outperform context-conditioned agents, especially when performance depends strongly on environment dynamics changes.","The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.",contradiction_candidate,oracle,MARL-016,,,,True
SBV2-ALL92-G166-C01,The reward design sets the highest value at zero to stabilize Q-function learning and reduce degradation after successful swing-ups.,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.",supported,oracle,MARL-017,,,,True
SBV2-ALL92-G166-C02,The reward design sets the highest value at zero to stabilize Q-function learning and accelerate training after successful swing-ups.,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.",mild_scope_overclaim,oracle,MARL-017,,,,True
SBV2-ALL92-G166-C03,The reward design sets the highest value at zero to stabilize Q-function learning under positive and zero-valued optimal rewards.,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.",strong_action_overclaim,oracle,MARL-017,,,,True
SBV2-ALL92-G166-C04,The reward design sets the highest value above zero to stabilize Q-function learning and reduce degradation after successful swing-ups.,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.",contradiction_candidate,oracle,MARL-017,,,,True
SBV2-ALL92-G167-C01,The RealAIGym paper argues algorithm comparison benefits from benchmarking performance in both simulation and physical hardware experiments together.,In order to get a clear understanding of their individual strengths and weaknesses and their applicability in real world robotic scenarios is it important to benchmark and compare their performances not only in a simulation but also on real hard- ware.,supported,oracle,MARL-017,,,,True
SBV2-ALL92-G167-C02,"The RealAIGym paper argues algorithm comparison benefits from benchmarking performance in simulation, visual transfer tests, and physical hardware experiments together.",In order to get a clear understanding of their individual strengths and weaknesses and their applicability in real world robotic scenarios is it important to benchmark and compare their performances not only in a simulation but also on real hard- ware.,mild_scope_overclaim,oracle,MARL-017,,,,True
SBV2-ALL92-G167-C03,The RealAIGym paper argues algorithm comparison proves reliable control after benchmarking performance in simulation and physical hardware experiments together.,In order to get a clear understanding of their individual strengths and weaknesses and their applicability in real world robotic scenarios is it important to benchmark and compare their performances not only in a simulation but also on real hard- ware.,strong_action_overclaim,oracle,MARL-017,,,,True
SBV2-ALL92-G167-C04,The RealAIGym paper argues algorithm comparison benefits from benchmarking performance in simulation rather than physical hardware experiments together.,In order to get a clear understanding of their individual strengths and weaknesses and their applicability in real world robotic scenarios is it important to benchmark and compare their performances not only in a simulation but also on real hard- ware.,contradiction_candidate,oracle,MARL-017,,,,True
SBV2-ALL92-G168-C01,"The RealAIGym implementation relies on Soft Actor-Critic, an RL method designed for continuous action spaces, as its core algorithm.","The core algorithm used is Soft Actor-Critic (SAC) [18], a state-of-the-art RL method designed for continuous action spaces.",supported,oracle,MARL-017,,,,True
SBV2-ALL92-G168-C02,"The RealAIGym implementation relies on Soft Actor-Critic, an RL method designed for continuous and discrete action spaces, as its core algorithm.","The core algorithm used is Soft Actor-Critic (SAC) [18], a state-of-the-art RL method designed for continuous action spaces.",mild_scope_overclaim,oracle,MARL-017,,,,True
SBV2-ALL92-G168-C03,The RealAIGym implementation relies on Soft Actor-Critic as the central benchmark architecture for continuous action spaces and evaluation design.,"The core algorithm used is Soft Actor-Critic (SAC) [18], a state-of-the-art RL method designed for continuous action spaces.",strong_action_overclaim,oracle,MARL-017,,,,True
SBV2-ALL92-G168-C04,The RealAIGym implementation relies on PPO rather than Soft Actor-Critic as its core algorithm for continuous action spaces.,"The core algorithm used is Soft Actor-Critic (SAC) [18], a state-of-the-art RL method designed for continuous action spaces.",contradiction_candidate,oracle,MARL-017,,,,True
SBV2-ALL92-G170-C01,"In simulation, GRaD-Nav++ reports success rates of 83% on trained tasks and 75% on unseen tasks during evaluation.","In multi-task generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation.",supported,oracle,MARL-018,,,,True
SBV2-ALL92-G170-C02,"In simulation, GRaD-Nav++ reports success rates of 83% on trained tasks and 75% on unseen multi-stage tasks during evaluation.","In multi-task generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation.",mild_scope_overclaim,oracle,MARL-018,,,,True
SBV2-ALL92-G170-C03,"In simulation, GRaD-Nav++ reports success rates above 90% on trained tasks and 75% on unseen tasks during evaluation.","In multi-task generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation.",strong_action_overclaim,oracle,MARL-018,,,,True
SBV2-ALL92-G170-C04,"In simulation, GRaD-Nav++ reports success rates of 75% on trained tasks and 83% on unseen tasks during evaluation.","In multi-task generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation.",contradiction_candidate,oracle,MARL-018,,,,True
SBV2-ALL92-G172-C01,"The study evaluated its approach through PX4 and ArduPilot simulation testing, agent performance analysis, and feedback collection from sUAS developers.","We evaluated our approach by (a) conducting simulation testing of PX4 and ArduPilot flight- controller-based SuTs, (b) analyzing the performance of each agent, and (c) gathering feedback from sUAS developers.",supported,oracle,MARL-019,,,,True
SBV2-ALL92-G172-C02,"The study evaluated its approach through PX4 and ArduPilot simulation testing, agent performance analysis, and structured feedback collection from multiple sUAS developers.","We evaluated our approach by (a) conducting simulation testing of PX4 and ArduPilot flight- controller-based SuTs, (b) analyzing the performance of each agent, and (c) gathering feedback from sUAS developers.",mild_scope_overclaim,oracle,MARL-019,,,,True
SBV2-ALL92-G172-C03,"The study evaluated its approach through PX4, ArduPilot, and hardware flight testing, agent performance analysis, and feedback collection from sUAS developers.","We evaluated our approach by (a) conducting simulation testing of PX4 and ArduPilot flight- controller-based SuTs, (b) analyzing the performance of each agent, and (c) gathering feedback from sUAS developers.",strong_action_overclaim,oracle,MARL-019,,,,True
SBV2-ALL92-G172-C04,"The study evaluated its approach through field trials rather than PX4 or ArduPilot simulation testing, agent performance analysis, and developer feedback.","We evaluated our approach by (a) conducting simulation testing of PX4 and ArduPilot flight- controller-based SuTs, (b) analyzing the performance of each agent, and (c) gathering feedback from sUAS developers.",contradiction_candidate,oracle,MARL-019,,,,True
SBV2-ALL92-G175-C01,"The Craftax-Coop evaluation compares MAPPO with IPPO, which trains agents independently, and PQN, a parallel-environment Q-learning algorithm method.","In addition to MAPPO, we evaluate two other algorithms in the Craftax-Coop environment: Independent PPO (IPPO), where each agent independently learns using PPO without centralized value estimation, and Parallelized Q-Network (PQN) [Gallici et al., 2025], an efficient Q-learning algorithm using parallel environments for scalable training.",supported,oracle,MARL-001,,,,True
SBV2-ALL92-G175-C02,"The Craftax-Coop evaluation compares MAPPO with IPPO, which trains agents independently, and PQN, a recurrent value-based Q-learning algorithm.","In addition to MAPPO, we evaluate two other algorithms in the Craftax-Coop environment: Independent PPO (IPPO), where each agent independently learns using PPO without centralized value estimation, and Parallelized Q-Network (PQN) [Gallici et al., 2025], an efficient Q-learning algorithm using parallel environments for scalable training.",mild_scope_overclaim,oracle,MARL-001,,,,True
SBV2-ALL92-G175-C03,"The Craftax-Coop evaluation compares MAPPO with IPPO, PQN, and QMIX while treating each method as a parallel-environment Q-learning algorithm.","In addition to MAPPO, we evaluate two other algorithms in the Craftax-Coop environment: Independent PPO (IPPO), where each agent independently learns using PPO without centralized value estimation, and Parallelized Q-Network (PQN) [Gallici et al., 2025], an efficient Q-learning algorithm using parallel environments for scalable training.",strong_action_overclaim,oracle,MARL-001,,,,True
SBV2-ALL92-G175-C04,The Craftax-Coop evaluation compares MAPPO with PPO-RNN and SAC rather than IPPO or PQN as companion algorithms in the comparison.,"In addition to MAPPO, we evaluate two other algorithms in the Craftax-Coop environment: Independent PPO (IPPO), where each agent independently learns using PPO without centralized value estimation, and Parallelized Q-Network (PQN) [Gallici et al., 2025], an efficient Q-learning algorithm using parallel environments for scalable training.",contradiction_candidate,oracle,MARL-001,,,,True
SBV2-ALL92-G178-C01,"The ALEM evaluation tests thirteen modern LLMs zero-shot in homogeneous teams, with trained MARL agents as reference points for comparison.","We evaluate 13 modern LLMs zero-shot within homogeneous teams, with trained MARL agents as reference points.",supported,oracle,MARL-002,,,,True
SBV2-ALL92-G178-C02,"The ALEM evaluation tests thirteen modern LLMs zero-shot in homogeneous and mixed teams, with trained MARL agents as reference points.","We evaluate 13 modern LLMs zero-shot within homogeneous teams, with trained MARL agents as reference points.",mild_scope_overclaim,oracle,MARL-002,,,,True
SBV2-ALL92-G178-C03,The ALEM evaluation trains thirteen modern LLMs with MARL agents in homogeneous teams before comparing them as reference points directly.,"We evaluate 13 modern LLMs zero-shot within homogeneous teams, with trained MARL agents as reference points.",strong_action_overclaim,oracle,MARL-002,,,,True
SBV2-ALL92-G178-C04,"The ALEM evaluation tests trained MARL agents zero-shot in homogeneous teams, with modern LLMs serving as reference points for comparison.","We evaluate 13 modern LLMs zero-shot within homogeneous teams, with trained MARL agents as reference points.",contradiction_candidate,oracle,MARL-002,,,,True
SBV2-ALL92-G180-C01,"Extended ALEM training shows unsaturated performance, with coordination and total reward improving late while total reward stays below the maximum score.","Performance does not saturate: coordination and total reward continue improv- ing late in training, and total reward remains well below the maximum achievable score.",supported,oracle,MARL-002,,,,True
SBV2-ALL92-G180-C02,"Extended ALEM training shows near-saturated performance, with coordination and total reward improving late while total reward stays below the maximum score.","Performance does not saturate: coordination and total reward continue improv- ing late in training, and total reward remains well below the maximum achievable score.",mild_scope_overclaim,oracle,MARL-002,,,,True
SBV2-ALL92-G180-C03,"Extended ALEM training shows saturated performance, with coordination and total reward reaching the maximum score by the late phase.","Performance does not saturate: coordination and total reward continue improv- ing late in training, and total reward remains well below the maximum achievable score.",strong_action_overclaim,oracle,MARL-002,,,,True
SBV2-ALL92-G180-C04,"Extended ALEM training shows flat performance, with coordination and total reward staying unchanged late while total reward reaches the maximum score.","Performance does not saturate: coordination and total reward continue improv- ing late in training, and total reward remains well below the maximum achievable score.",contradiction_candidate,oracle,MARL-002,,,,True
