candidate_id,selector,selected_evidence_sha256,n_words,selector_score,selected_rank,source_type,selection_reason
SBV2-ALL92-G214-C02,best_sentence_top1_overlap,6f086cff54f0e7ac4c6ad9a9448b8415a53d9b4bb3e734fc20494f9ce0e856b2,20,0.0,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G214-C03,best_sentence_top1_overlap,6f086cff54f0e7ac4c6ad9a9448b8415a53d9b4bb3e734fc20494f9ce0e856b2,20,0.0,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G214-C04,best_sentence_top1_overlap,6f086cff54f0e7ac4c6ad9a9448b8415a53d9b4bb3e734fc20494f9ce0e856b2,20,0.0,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G215-C01,best_sentence_top1_overlap,74de4da1f99a3a869c4a465129d9301267b660fcea5c4bdb667c9bfae886886a,25,0.125,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G215-C02,best_sentence_top1_overlap,74de4da1f99a3a869c4a465129d9301267b660fcea5c4bdb667c9bfae886886a,25,0.060606,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G215-C03,best_sentence_top1_overlap,74de4da1f99a3a869c4a465129d9301267b660fcea5c4bdb667c9bfae886886a,25,0.0625,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G215-C04,best_sentence_top1_overlap,74de4da1f99a3a869c4a465129d9301267b660fcea5c4bdb667c9bfae886886a,25,0.0625,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G224-C01,best_sentence_top1_overlap,cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,29,0.470588,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G224-C02,best_sentence_top1_overlap,cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,29,0.457143,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G224-C03,best_sentence_top1_overlap,cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,29,0.411765,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G224-C04,best_sentence_top1_overlap,cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,29,0.388889,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G226-C01,best_sentence_top1_overlap,db9bb6254f74cfc5ccd7ed6b3cc6390471096e3b2fcc8644809c24ddd5fc1645,19,0.148148,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G226-C02,best_sentence_top1_overlap,db9bb6254f74cfc5ccd7ed6b3cc6390471096e3b2fcc8644809c24ddd5fc1645,19,0.142857,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G226-C03,best_sentence_top1_overlap,db9bb6254f74cfc5ccd7ed6b3cc6390471096e3b2fcc8644809c24ddd5fc1645,19,0.137931,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G226-C04,best_sentence_top1_overlap,db9bb6254f74cfc5ccd7ed6b3cc6390471096e3b2fcc8644809c24ddd5fc1645,19,0.148148,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G232-C01,best_sentence_top1_overlap,cdbb48ba2c7d094fc341fca7c558c9b93646153773b58d7f55e65663ba0bc1d1,9,0.2,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G232-C02,best_sentence_top1_overlap,cdbb48ba2c7d094fc341fca7c558c9b93646153773b58d7f55e65663ba0bc1d1,9,0.2,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G232-C03,best_sentence_top1_overlap,cdbb48ba2c7d094fc341fca7c558c9b93646153773b58d7f55e65663ba0bc1d1,9,0.181818,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G232-C04,best_sentence_top1_overlap,cdbb48ba2c7d094fc341fca7c558c9b93646153773b58d7f55e65663ba0bc1d1,9,0.190476,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G233-C01,best_sentence_top1_overlap,e4a827cdf052a7c5f36f38e53cc4bd7069abdc3f0b572898eec9867ab30f39aa,8,0.0,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G233-C02,best_sentence_top1_overlap,e4a827cdf052a7c5f36f38e53cc4bd7069abdc3f0b572898eec9867ab30f39aa,8,0.0,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G233-C03,best_sentence_top1_overlap,8c07774172acddd0c0a504dfb58c7df9a735477f748b78273e4c998888a0d5d3,39,0.04878,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G233-C04,best_sentence_top1_overlap,e4a827cdf052a7c5f36f38e53cc4bd7069abdc3f0b572898eec9867ab30f39aa,8,0.0,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G234-C01,best_sentence_top1_overlap,b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,22,0.538462,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G234-C02,best_sentence_top1_overlap,b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,22,0.444444,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G234-C03,best_sentence_top1_overlap,b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,22,0.428571,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G234-C04,best_sentence_top1_overlap,e88a45edd685e3ee71d1b518ab02a7cb1a08d5c42f035aa5715c10e404a2732f,37,0.046512,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G248-C01,best_sentence_top1_overlap,a5ae1616f20efe5d7c9e7b1341c4061657a94ad8811259f46d6bbbf9a9720059,63,0.02,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G248-C02,best_sentence_top1_overlap,a5ae1616f20efe5d7c9e7b1341c4061657a94ad8811259f46d6bbbf9a9720059,63,0.019718,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G248-C03,best_sentence_top1_overlap,f507db511065c65af1dacd321c7424a3d68475239da6472b5e74f20f64d0c242,16,0.173913,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G248-C04,best_sentence_top1_overlap,a5ae1616f20efe5d7c9e7b1341c4061657a94ad8811259f46d6bbbf9a9720059,63,0.02,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G251-C01,best_sentence_top1_overlap,f3975a4841984c9547d953e8075bdb58d84949df8114628117726d3febe86965,38,0.324324,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G251-C02,best_sentence_top1_overlap,4a72774150bcb7a8b9e86b4a7711612a68ef0f96a638d0fea9e27788a3a534d7,19,0.137931,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G251-C03,best_sentence_top1_overlap,4a72774150bcb7a8b9e86b4a7711612a68ef0f96a638d0fea9e27788a3a534d7,19,0.214286,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G251-C04,best_sentence_top1_overlap,f3975a4841984c9547d953e8075bdb58d84949df8114628117726d3febe86965,38,0.324324,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G252-C01,best_sentence_top1_overlap,457956408e148aabaf82a438aaece3f603a06bc8a1c9255b438d908dae9c8b8c,9,0.416667,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G252-C02,best_sentence_top1_overlap,457956408e148aabaf82a438aaece3f603a06bc8a1c9255b438d908dae9c8b8c,9,0.416667,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G252-C03,best_sentence_top1_overlap,457956408e148aabaf82a438aaece3f603a06bc8a1c9255b438d908dae9c8b8c,9,0.434783,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G252-C04,best_sentence_top1_overlap,457956408e148aabaf82a438aaece3f603a06bc8a1c9255b438d908dae9c8b8c,9,0.454545,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G253-C01,best_sentence_top1_overlap,79ae7341af9a21f3ad02d1ef27792ea3490fc25c5225aa22815f3f4242e19686,10,0.2,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G253-C02,best_sentence_top1_overlap,79ae7341af9a21f3ad02d1ef27792ea3490fc25c5225aa22815f3f4242e19686,10,0.181818,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G253-C03,best_sentence_top1_overlap,79ae7341af9a21f3ad02d1ef27792ea3490fc25c5225aa22815f3f4242e19686,10,0.181818,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G253-C04,best_sentence_top1_overlap,79ae7341af9a21f3ad02d1ef27792ea3490fc25c5225aa22815f3f4242e19686,10,0.190476,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G254-C01,best_sentence_top1_overlap,03d6f90d9435422604276b63b2450660b1ec70dff39f2eaeadc5c693e0e70bf8,66,0.022222,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G254-C02,best_sentence_top1_overlap,03d6f90d9435422604276b63b2450660b1ec70dff39f2eaeadc5c693e0e70bf8,66,0.021875,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G254-C03,best_sentence_top1_overlap,03d6f90d9435422604276b63b2450660b1ec70dff39f2eaeadc5c693e0e70bf8,66,0.021538,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G254-C04,best_sentence_top1_overlap,03d6f90d9435422604276b63b2450660b1ec70dff39f2eaeadc5c693e0e70bf8,66,0.021538,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G255-C01,best_sentence_top1_overlap,03d6f90d9435422604276b63b2450660b1ec70dff39f2eaeadc5c693e0e70bf8,66,0.088889,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G255-C02,best_sentence_top1_overlap,03d6f90d9435422604276b63b2450660b1ec70dff39f2eaeadc5c693e0e70bf8,66,0.086154,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G255-C03,best_sentence_top1_overlap,03d6f90d9435422604276b63b2450660b1ec70dff39f2eaeadc5c693e0e70bf8,66,0.064615,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G255-C04,best_sentence_top1_overlap,03d6f90d9435422604276b63b2450660b1ec70dff39f2eaeadc5c693e0e70bf8,66,0.086154,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G256-C01,best_sentence_top1_overlap,2e680d2bc9ba218e7e248dcaf52982cc4797f7cbbed8fe6810394f2b550f5133,53,0.04,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G256-C02,best_sentence_top1_overlap,2e680d2bc9ba218e7e248dcaf52982cc4797f7cbbed8fe6810394f2b550f5133,53,0.039216,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G256-C03,best_sentence_top1_overlap,2e680d2bc9ba218e7e248dcaf52982cc4797f7cbbed8fe6810394f2b550f5133,53,0.039216,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G256-C04,best_sentence_top1_overlap,2e680d2bc9ba218e7e248dcaf52982cc4797f7cbbed8fe6810394f2b550f5133,53,0.04,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G257-C01,best_sentence_top1_overlap,3b0bd9500d9f3ad13fd16f3cf79677edcddd709a3a4ad3e4044ee83a58657331,33,0.102564,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G257-C02,best_sentence_top1_overlap,63892177dee4fecc490852c8ca8e36b83c2a1122a22648cc9afd2afb4abbbb4b,16,0.074074,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G257-C03,best_sentence_top1_overlap,63892177dee4fecc490852c8ca8e36b83c2a1122a22648cc9afd2afb4abbbb4b,16,0.071429,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G257-C04,best_sentence_top1_overlap,3b0bd9500d9f3ad13fd16f3cf79677edcddd709a3a4ad3e4044ee83a58657331,33,0.102564,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G259-C01,best_sentence_top1_overlap,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,0.682927,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G259-C02,best_sentence_top1_overlap,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,0.634146,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G259-C03,best_sentence_top1_overlap,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,0.666667,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G259-C04,best_sentence_top1_overlap,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,0.634146,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G261-C01,best_sentence_top1_overlap,a6fcfb7a24fc35b3c7e81ecdab2fbc72e3369044871fee62ac228c5864afa73e,48,0.039216,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G261-C02,best_sentence_top1_overlap,a6fcfb7a24fc35b3c7e81ecdab2fbc72e3369044871fee62ac228c5864afa73e,48,0.038462,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G261-C03,best_sentence_top1_overlap,a6fcfb7a24fc35b3c7e81ecdab2fbc72e3369044871fee62ac228c5864afa73e,48,0.039216,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G261-C04,best_sentence_top1_overlap,a6fcfb7a24fc35b3c7e81ecdab2fbc72e3369044871fee62ac228c5864afa73e,48,0.040816,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G264-C01,best_sentence_top1_overlap,d07dad9e41926d2d1bd6b08c8ce4d6ab3372805d6f933211ed3eba7984d5e79b,21,0.193548,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G264-C02,best_sentence_top1_overlap,d07dad9e41926d2d1bd6b08c8ce4d6ab3372805d6f933211ed3eba7984d5e79b,21,0.193548,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G264-C03,best_sentence_top1_overlap,d07dad9e41926d2d1bd6b08c8ce4d6ab3372805d6f933211ed3eba7984d5e79b,21,0.258065,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G264-C04,best_sentence_top1_overlap,d07dad9e41926d2d1bd6b08c8ce4d6ab3372805d6f933211ed3eba7984d5e79b,21,0.193548,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G266-C01,best_sentence_top1_overlap,8f0b51c70a2f61b7844fd6ef3af759ace642eba9d3afebdec3934893fcf31d0c,10,0.090909,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G266-C02,best_sentence_top1_overlap,8f0b51c70a2f61b7844fd6ef3af759ace642eba9d3afebdec3934893fcf31d0c,10,0.090909,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G266-C03,best_sentence_top1_overlap,8f0b51c70a2f61b7844fd6ef3af759ace642eba9d3afebdec3934893fcf31d0c,10,0.090909,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G266-C04,best_sentence_top1_overlap,8f0b51c70a2f61b7844fd6ef3af759ace642eba9d3afebdec3934893fcf31d0c,10,0.090909,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G271-C01,best_sentence_top1_overlap,8068ed882eea1fd05799cfefdc913dd1dd53b6b85ee36fb1f3a1af1ab142eccf,28,0.457143,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G271-C02,best_sentence_top1_overlap,8068ed882eea1fd05799cfefdc913dd1dd53b6b85ee36fb1f3a1af1ab142eccf,28,0.444444,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G271-C03,best_sentence_top1_overlap,8068ed882eea1fd05799cfefdc913dd1dd53b6b85ee36fb1f3a1af1ab142eccf,28,0.388889,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G271-C04,best_sentence_top1_overlap,ded427a8f9b56e3a88130bb9a7d09b2373ce49f1585c56f2cb185bd426c48f5f,66,0.072414,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G272-C01,best_sentence_top1_overlap,86bb5636583e873d0e9833dcf4a124fa17a386f298278d8ead4168a6676b91f8,24,0.121212,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G272-C02,best_sentence_top1_overlap,86bb5636583e873d0e9833dcf4a124fa17a386f298278d8ead4168a6676b91f8,24,0.114286,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G272-C03,best_sentence_top1_overlap,8276e7449fdcca837d52cc179a13a0d3df92d966400b77632b1a696f692cff3a,21,0.222222,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G272-C04,best_sentence_top1_overlap,6b213c6592515a7c5c00834f1e58935d8b6dafd9c1e7eae38b33c744298011fe,37,0.277778,1,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk
SBV2-ALL92-G002-SUPPORTED,best_sentence_top5_overlap,d1137302904410af2c255bc382fa506e8a736321125c5b8d68771c9eaee8b0c9,32,0.5,2,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G002-MILD,best_sentence_top5_overlap,d1137302904410af2c255bc382fa506e8a736321125c5b8d68771c9eaee8b0c9,32,0.457143,2,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G002-STRONG,best_sentence_top5_overlap,d1137302904410af2c255bc382fa506e8a736321125c5b8d68771c9eaee8b0c9,32,0.388889,3,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G002-CONTRA,best_sentence_top5_overlap,d1137302904410af2c255bc382fa506e8a736321125c5b8d68771c9eaee8b0c9,32,0.216216,3,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G003-SUPPORTED,best_sentence_top5_overlap,6f7e9ff06d123a136056d226ddc22066b5b0da09afe0d9e5b05f758d3175e9c6,41,0.347826,1,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G003-MILD,best_sentence_top5_overlap,6b8fc263fb5dc3c214dc3f2f1c59778af2c880560d5852c0267ca2ea4149b88d,32,0.35,5,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G003-STRONG,best_sentence_top5_overlap,7c857b8895430d044b8dabe12476c179fe8c91f7cfd88cf3f09e59bff060e288,16,0.357143,4,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G003-CONTRA,best_sentence_top5_overlap,7f1e3bfdfa3dd32cb797e89ea2290970957f27a099a305a4edf585accd5d33f9,30,0.457143,2,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G004-SUPPORTED,best_sentence_top5_overlap,1371575d2ee6003cf2a2888697bbfa488c6d858169ce0f7eafb508a32dc06f4e,40,0.666667,1,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G004-MILD,best_sentence_top5_overlap,1371575d2ee6003cf2a2888697bbfa488c6d858169ce0f7eafb508a32dc06f4e,40,0.595745,2,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G004-STRONG,best_sentence_top5_overlap,1371575d2ee6003cf2a2888697bbfa488c6d858169ce0f7eafb508a32dc06f4e,40,0.553191,1,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G004-CONTRA,best_sentence_top5_overlap,1371575d2ee6003cf2a2888697bbfa488c6d858169ce0f7eafb508a32dc06f4e,40,0.266667,1,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G007-SUPPORTED,best_sentence_top5_overlap,42bb3ead909652089d3280121fe9083dbb19ad6796a921956b93f29790ca9872,16,0.5,1,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G007-MILD,best_sentence_top5_overlap,42bb3ead909652089d3280121fe9083dbb19ad6796a921956b93f29790ca9872,16,0.482759,1,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G007-STRONG,best_sentence_top5_overlap,42bb3ead909652089d3280121fe9083dbb19ad6796a921956b93f29790ca9872,16,0.466667,1,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G007-CONTRA,best_sentence_top5_overlap,42bb3ead909652089d3280121fe9083dbb19ad6796a921956b93f29790ca9872,16,0.37037,1,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G008-SUPPORTED,best_sentence_top5_overlap,d53116d0fe87a9e73b6bbf656014a6837b4946aacc806a48893ede41463f51a3,26,0.1875,2,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G008-MILD,best_sentence_top5_overlap,42bb3ead909652089d3280121fe9083dbb19ad6796a921956b93f29790ca9872,16,0.148148,5,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G008-STRONG,best_sentence_top5_overlap,42bb3ead909652089d3280121fe9083dbb19ad6796a921956b93f29790ca9872,16,0.142857,5,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G008-CONTRA,best_sentence_top5_overlap,d53116d0fe87a9e73b6bbf656014a6837b4946aacc806a48893ede41463f51a3,26,0.129032,3,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G011-SUPPORTED,best_sentence_top5_overlap,95db559f3686f80fb9ceb2eed559f3dd08954b9e3fdab4956d44448f81010eaa,17,0.230769,4,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G011-MILD,best_sentence_top5_overlap,95db559f3686f80fb9ceb2eed559f3dd08954b9e3fdab4956d44448f81010eaa,17,0.296296,3,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G011-STRONG,best_sentence_top5_overlap,fc436d74dd72c5801dc7fb627169867b1a601b8f40f1ecf4f598bacd628b89f3,16,0.214286,2,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G011-CONTRA,best_sentence_top5_overlap,95db559f3686f80fb9ceb2eed559f3dd08954b9e3fdab4956d44448f81010eaa,17,0.25,3,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G013-C01,best_sentence_top5_overlap,fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,13,0.5,4,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G013-C02,best_sentence_top5_overlap,fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,13,0.5,3,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G013-C03,best_sentence_top5_overlap,4d9e3b2a6fb300d1ce3fde2454971a1081124b7d94966685adb7f1dd9b894520,16,0.230769,3,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G013-C04,best_sentence_top5_overlap,79b6c5511fafa2c8c7870228399926eb16f1ca89239e5bd9e959fb203d66db39,25,0.2,2,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G014-C01,best_sentence_top5_overlap,62265e7ddc6d069848b10e9f793f6a4bd14c21f6366d37baccd4f55241877e98,16,0.444444,2,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G014-C02,best_sentence_top5_overlap,62265e7ddc6d069848b10e9f793f6a4bd14c21f6366d37baccd4f55241877e98,16,0.344828,2,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G014-C03,best_sentence_top5_overlap,62265e7ddc6d069848b10e9f793f6a4bd14c21f6366d37baccd4f55241877e98,16,0.344828,2,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G014-C04,best_sentence_top5_overlap,62265e7ddc6d069848b10e9f793f6a4bd14c21f6366d37baccd4f55241877e98,16,0.37037,2,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G018-C01,best_sentence_top5_overlap,d5676c8101b6133c24ed1b62f278b6cedbe3b57baedfbb4d8e4807e122cf3611,34,0.585366,1,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G018-C02,best_sentence_top5_overlap,d5676c8101b6133c24ed1b62f278b6cedbe3b57baedfbb4d8e4807e122cf3611,34,0.571429,1,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
SBV2-ALL92-G018-C03,best_sentence_top5_overlap,d5676c8101b6133c24ed1b62f278b6cedbe3b57baedfbb4d8e4807e122cf3611,34,0.439024,1,best_sentence_top5,highest overlap_f1*length_penalty sentence from top-5 chunks
