candidate_id,oracle_match_found,matched_chunk_id,match_score,match_method,matched_page,oracle_evidence_text,matched_chunk_text
SBV2-ALL92-G116-C04,True,DT-005_p6_c1,1.0,exact_substring,6,"For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall.","correct match if its extracted structure semantically aligns with a ground-truth rule, regardless of wording differences. The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 P"
SBV2-ALL92-G119-C01,True,DT-006_p5_c0,1.0,exact_substring,5,"For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP).","The framework enables users to test various sensor configu- rations—such as camera resolution, LiDAR range, and radar angles—and assess trade-offs between cost and performance, facilitating systematic comparison of different deployment methods. In the use case evaluations, the framework provides saf"
SBV2-ALL92-G119-C02,True,DT-006_p5_c0,1.0,exact_substring,5,"For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP).","The framework enables users to test various sensor configu- rations—such as camera resolution, LiDAR range, and radar angles—and assess trade-offs between cost and performance, facilitating systematic comparison of different deployment methods. In the use case evaluations, the framework provides saf"
SBV2-ALL92-G119-C03,True,DT-006_p5_c0,1.0,exact_substring,5,"For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP).","The framework enables users to test various sensor configu- rations—such as camera resolution, LiDAR range, and radar angles—and assess trade-offs between cost and performance, facilitating systematic comparison of different deployment methods. In the use case evaluations, the framework provides saf"
SBV2-ALL92-G119-C04,True,DT-006_p5_c0,1.0,exact_substring,5,"For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP).","The framework enables users to test various sensor configu- rations—such as camera resolution, LiDAR range, and radar angles—and assess trade-offs between cost and performance, facilitating systematic comparison of different deployment methods. In the use case evaluations, the framework provides saf"
SBV2-ALL92-G122-C01,True,DT-007_p1_c0,1.0,exact_substring,1,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.","Digital Twin-Driven Pavement Health Monitoring and Maintenance Optimization Using Graph Neural Networks Mohsin Mahmud Topu1,2 Mahfuz Ahmed Anik1,2 Azmine Toushik Wasi1,2 Md Manjurul Ahsan1,3 1Computational Intelligence and Operations Laboratory (CIOL), Bangladesh 2Shahjalal University of Science and"
SBV2-ALL92-G122-C02,True,DT-007_p1_c0,1.0,exact_substring,1,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.","Digital Twin-Driven Pavement Health Monitoring and Maintenance Optimization Using Graph Neural Networks Mohsin Mahmud Topu1,2 Mahfuz Ahmed Anik1,2 Azmine Toushik Wasi1,2 Md Manjurul Ahsan1,3 1Computational Intelligence and Operations Laboratory (CIOL), Bangladesh 2Shahjalal University of Science and"
SBV2-ALL92-G122-C03,True,DT-007_p1_c0,1.0,exact_substring,1,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.","Digital Twin-Driven Pavement Health Monitoring and Maintenance Optimization Using Graph Neural Networks Mohsin Mahmud Topu1,2 Mahfuz Ahmed Anik1,2 Azmine Toushik Wasi1,2 Md Manjurul Ahsan1,3 1Computational Intelligence and Operations Laboratory (CIOL), Bangladesh 2Shahjalal University of Science and"
SBV2-ALL92-G122-C04,True,DT-007_p1_c0,1.0,exact_substring,1,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation.","Digital Twin-Driven Pavement Health Monitoring and Maintenance Optimization Using Graph Neural Networks Mohsin Mahmud Topu1,2 Mahfuz Ahmed Anik1,2 Azmine Toushik Wasi1,2 Md Manjurul Ahsan1,3 1Computational Intelligence and Operations Laboratory (CIOL), Bangladesh 2Shahjalal University of Science and"
SBV2-ALL92-G124-C01,True,DT-009_p10_c1,1.0,exact_substring,10,The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting.,"and 3. IHX Secondary Outlet Temperature Tihx,s,out ≤T max ihx,s,out = 890 K. The bounds are chosen to ensure that the FHR reactor is operating well within the 50% to 100% power range. The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could "
SBV2-ALL92-G124-C02,True,DT-009_p10_c1,1.0,exact_substring,10,The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting.,"and 3. IHX Secondary Outlet Temperature Tihx,s,out ≤T max ihx,s,out = 890 K. The bounds are chosen to ensure that the FHR reactor is operating well within the 50% to 100% power range. The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could "
SBV2-ALL92-G124-C03,True,DT-009_p10_c1,1.0,exact_substring,10,The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting.,"and 3. IHX Secondary Outlet Temperature Tihx,s,out ≤T max ihx,s,out = 890 K. The bounds are chosen to ensure that the FHR reactor is operating well within the 50% to 100% power range. The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could "
SBV2-ALL92-G124-C04,True,DT-009_p10_c1,1.0,exact_substring,10,The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting.,"and 3. IHX Secondary Outlet Temperature Tihx,s,out ≤T max ihx,s,out = 890 K. The bounds are chosen to ensure that the FHR reactor is operating well within the 50% to 100% power range. The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could "
SBV2-ALL92-G128-C01,True,DT-010_p5_c2,1.0,exact_substring,5,"Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",into training and val- idation by patient trajectories with an 80/20 ratio. We fix five random seeds for data generation and model training. All methods use the same seeds and the same splits. Offline Evaluation and Analysis All baselines are trained on the same preprocessed trajecto- ries with rewa
SBV2-ALL92-G128-C02,True,DT-010_p5_c2,1.0,exact_substring,5,"Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",into training and val- idation by patient trajectories with an 80/20 ratio. We fix five random seeds for data generation and model training. All methods use the same seeds and the same splits. Offline Evaluation and Analysis All baselines are trained on the same preprocessed trajecto- ries with rewa
SBV2-ALL92-G128-C03,True,DT-010_p5_c2,1.0,exact_substring,5,"Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",into training and val- idation by patient trajectories with an 80/20 ratio. We fix five random seeds for data generation and model training. All methods use the same seeds and the same splits. Offline Evaluation and Analysis All baselines are trained on the same preprocessed trajecto- ries with rewa
SBV2-ALL92-G128-C04,True,DT-010_p5_c2,1.0,exact_substring,5,"Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",into training and val- idation by patient trajectories with an 80/20 ratio. We fix five random seeds for data generation and model training. All methods use the same seeds and the same splits. Offline Evaluation and Analysis All baselines are trained on the same preprocessed trajecto- ries with rewa
SBV2-ALL92-G131-C01,True,DT-011_p3_c2,1.0,exact_substring,3,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.","resilient industry.6 By integrating AI, automation, and robotic technology into manufacturing production, while enabling workers to play an active role in decision making (i.e., promoting on human creativity), Industry 5.0 concentrates on value-added tasks, while automating repetitive and monotonous"
SBV2-ALL92-G131-C02,True,DT-011_p3_c2,1.0,exact_substring,3,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.","resilient industry.6 By integrating AI, automation, and robotic technology into manufacturing production, while enabling workers to play an active role in decision making (i.e., promoting on human creativity), Industry 5.0 concentrates on value-added tasks, while automating repetitive and monotonous"
SBV2-ALL92-G131-C03,True,DT-011_p3_c2,1.0,exact_substring,3,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.","resilient industry.6 By integrating AI, automation, and robotic technology into manufacturing production, while enabling workers to play an active role in decision making (i.e., promoting on human creativity), Industry 5.0 concentrates on value-added tasks, while automating repetitive and monotonous"
SBV2-ALL92-G131-C04,True,DT-011_p3_c2,1.0,exact_substring,3,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.","resilient industry.6 By integrating AI, automation, and robotic technology into manufacturing production, while enabling workers to play an active role in decision making (i.e., promoting on human creativity), Industry 5.0 concentrates on value-added tasks, while automating repetitive and monotonous"
SBV2-ALL92-G135-C01,True,DT-012_p2_c2,1.0,exact_substring,2,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.","the development of safer, more robust strategies. In [12], authors employ the Deep Deterministic Policy Gradient (DDPG) algorithm to tackle the mixed-integer linear programming of energy dispatch. Such a work considers multiple generation sources with the dual objective of satisfying power flow cons"
SBV2-ALL92-G135-C02,True,DT-012_p2_c2,1.0,exact_substring,2,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.","the development of safer, more robust strategies. In [12], authors employ the Deep Deterministic Policy Gradient (DDPG) algorithm to tackle the mixed-integer linear programming of energy dispatch. Such a work considers multiple generation sources with the dual objective of satisfying power flow cons"
SBV2-ALL92-G135-C03,True,DT-012_p2_c2,1.0,exact_substring,2,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.","the development of safer, more robust strategies. In [12], authors employ the Deep Deterministic Policy Gradient (DDPG) algorithm to tackle the mixed-integer linear programming of energy dispatch. Such a work considers multiple generation sources with the dual objective of satisfying power flow cons"
SBV2-ALL92-G135-C04,True,DT-012_p2_c2,1.0,exact_substring,2,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.","the development of safer, more robust strategies. In [12], authors employ the Deep Deterministic Policy Gradient (DDPG) algorithm to tackle the mixed-integer linear programming of energy dispatch. Such a work considers multiple generation sources with the dual objective of satisfying power flow cons"
SBV2-ALL92-G140-C01,True,DT-014_p1_c1,1.0,exact_substring,1,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.","IoT networks. In this frame- work, we provide the twin models through a distributed overlay network and handle the dynamic updates between the data layer and the upper layers of the DT over the Real-Time Publish Subscribe (RTPS) protocol. We also design a Reinforcement Learning (RL) engine with a no"
SBV2-ALL92-G140-C02,True,DT-014_p1_c1,1.0,exact_substring,1,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.","IoT networks. In this frame- work, we provide the twin models through a distributed overlay network and handle the dynamic updates between the data layer and the upper layers of the DT over the Real-Time Publish Subscribe (RTPS) protocol. We also design a Reinforcement Learning (RL) engine with a no"
SBV2-ALL92-G140-C03,True,DT-014_p1_c1,1.0,exact_substring,1,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.","IoT networks. In this frame- work, we provide the twin models through a distributed overlay network and handle the dynamic updates between the data layer and the upper layers of the DT over the Real-Time Publish Subscribe (RTPS) protocol. We also design a Reinforcement Learning (RL) engine with a no"
SBV2-ALL92-G140-C04,True,DT-014_p1_c1,1.0,exact_substring,1,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.","IoT networks. In this frame- work, we provide the twin models through a distributed overlay network and handle the dynamic updates between the data layer and the upper layers of the DT over the Real-Time Publish Subscribe (RTPS) protocol. We also design a Reinforcement Learning (RL) engine with a no"
SBV2-ALL92-G141-C01,True,DT-014_p1_c0,1.0,exact_substring,1,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.","Accepted by 2025 IEEE Global Communications Conference (GLOBECOM), © 2025 IEEE Digital Twin-Guided Energy Management over Real-Time Pub/Sub Protocol in 6G Smart Cities Kubra Duran∗, Lal Verda Cakir∗†, Sana Ullah Jan∗, Kerem Gursu† and Berk Canberk∗ ∗School of Computing, Engineering and The Built Env"
SBV2-ALL92-G141-C02,True,DT-014_p1_c0,1.0,exact_substring,1,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.","Accepted by 2025 IEEE Global Communications Conference (GLOBECOM), © 2025 IEEE Digital Twin-Guided Energy Management over Real-Time Pub/Sub Protocol in 6G Smart Cities Kubra Duran∗, Lal Verda Cakir∗†, Sana Ullah Jan∗, Kerem Gursu† and Berk Canberk∗ ∗School of Computing, Engineering and The Built Env"
SBV2-ALL92-G141-C03,True,DT-014_p1_c0,1.0,exact_substring,1,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.","Accepted by 2025 IEEE Global Communications Conference (GLOBECOM), © 2025 IEEE Digital Twin-Guided Energy Management over Real-Time Pub/Sub Protocol in 6G Smart Cities Kubra Duran∗, Lal Verda Cakir∗†, Sana Ullah Jan∗, Kerem Gursu† and Berk Canberk∗ ∗School of Computing, Engineering and The Built Env"
SBV2-ALL92-G141-C04,True,DT-014_p1_c0,1.0,exact_substring,1,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.","Accepted by 2025 IEEE Global Communications Conference (GLOBECOM), © 2025 IEEE Digital Twin-Guided Energy Management over Real-Time Pub/Sub Protocol in 6G Smart Cities Kubra Duran∗, Lal Verda Cakir∗†, Sana Ullah Jan∗, Kerem Gursu† and Berk Canberk∗ ∗School of Computing, Engineering and The Built Env"
SBV2-ALL92-G144-C01,True,DT-015_p1_c2,1.0,exact_substring,1,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].","Z. Li, D. Lord, Y. Zhou are associated with the Zachry Department of Civil and Environmental Engineering, Texas A&M University, College Station, TX, 77840, USA. K. Wu is jointly affiliated with the Department of Landscape Archi- tecture and Urban Planning, and the Zachry Department of Civil and Envi"
SBV2-ALL92-G144-C02,True,DT-015_p1_c2,1.0,exact_substring,1,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].","Z. Li, D. Lord, Y. Zhou are associated with the Zachry Department of Civil and Environmental Engineering, Texas A&M University, College Station, TX, 77840, USA. K. Wu is jointly affiliated with the Department of Landscape Archi- tecture and Urban Planning, and the Zachry Department of Civil and Envi"
SBV2-ALL92-G144-C03,True,DT-015_p1_c2,1.0,exact_substring,1,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].","Z. Li, D. Lord, Y. Zhou are associated with the Zachry Department of Civil and Environmental Engineering, Texas A&M University, College Station, TX, 77840, USA. K. Wu is jointly affiliated with the Department of Landscape Archi- tecture and Urban Planning, and the Zachry Department of Civil and Envi"
SBV2-ALL92-G144-C04,True,DT-015_p1_c2,1.0,exact_substring,1,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].","Z. Li, D. Lord, Y. Zhou are associated with the Zachry Department of Civil and Environmental Engineering, Texas A&M University, College Station, TX, 77840, USA. K. Wu is jointly affiliated with the Department of Landscape Archi- tecture and Urban Planning, and the Zachry Department of Civil and Envi"
SBV2-ALL92-G145-C01,True,DT-016_p2_c0,1.0,exact_substring,2,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.","(section IV A) and validate these predictions through simu- lation, with a focus on latency metrics (section IV B). This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, w"
SBV2-ALL92-G145-C02,True,DT-016_p2_c0,1.0,exact_substring,2,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.","(section IV A) and validate these predictions through simu- lation, with a focus on latency metrics (section IV B). This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, w"
SBV2-ALL92-G145-C03,True,DT-016_p2_c0,1.0,exact_substring,2,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.","(section IV A) and validate these predictions through simu- lation, with a focus on latency metrics (section IV B). This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, w"
SBV2-ALL92-G145-C04,True,DT-016_p2_c0,1.0,exact_substring,2,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.","(section IV A) and validate these predictions through simu- lation, with a focus on latency metrics (section IV B). This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, w"
SBV2-ALL92-G146-C01,True,DT-016_p2_c0,1.0,exact_substring,2,"The results yielded an impressive simulation accuracy of 85.03%, alongside predictions from the predictive model, underscoring APDT’s potential for robust network optimization and man- agement.","(section IV A) and validate these predictions through simu- lation, with a focus on latency metrics (section IV B). This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, w"
SBV2-ALL92-G146-C02,True,DT-016_p2_c0,1.0,exact_substring,2,"The results yielded an impressive simulation accuracy of 85.03%, alongside predictions from the predictive model, underscoring APDT’s potential for robust network optimization and man- agement.","(section IV A) and validate these predictions through simu- lation, with a focus on latency metrics (section IV B). This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, w"
SBV2-ALL92-G146-C03,True,DT-016_p2_c0,1.0,exact_substring,2,"The results yielded an impressive simulation accuracy of 85.03%, alongside predictions from the predictive model, underscoring APDT’s potential for robust network optimization and man- agement.","(section IV A) and validate these predictions through simu- lation, with a focus on latency metrics (section IV B). This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, w"
SBV2-ALL92-G146-C04,True,DT-016_p2_c0,1.0,exact_substring,2,"The results yielded an impressive simulation accuracy of 85.03%, alongside predictions from the predictive model, underscoring APDT’s potential for robust network optimization and man- agement.","(section IV A) and validate these predictions through simu- lation, with a focus on latency metrics (section IV B). This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, w"
SBV2-ALL92-G158-C01,True,MARL-014_p8_c2,1.0,exact_substring,8,"In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.","tracking error for linear and angular velocity must stay below ϵv and ϵw. In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean di"
SBV2-ALL92-G158-C02,True,MARL-014_p8_c2,1.0,exact_substring,8,"In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.","tracking error for linear and angular velocity must stay below ϵv and ϵw. In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean di"
SBV2-ALL92-G158-C03,True,MARL-014_p8_c2,1.0,exact_substring,8,"In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.","tracking error for linear and angular velocity must stay below ϵv and ϵw. In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean di"
SBV2-ALL92-G158-C04,True,MARL-014_p8_c2,1.0,exact_substring,8,"In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.","tracking error for linear and angular velocity must stay below ϵv and ϵw. In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean di"
SBV2-ALL92-G161-C01,True,MARL-015_p13_c0,1.0,exact_substring,13,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.","13 door to quick deployment of new robots with end- to-end RL-based control, where both perception, trajectory planning and tracking are encapsulated in a single process. While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code app"
SBV2-ALL92-G161-C02,True,MARL-015_p13_c0,1.0,exact_substring,13,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.","13 door to quick deployment of new robots with end- to-end RL-based control, where both perception, trajectory planning and tracking are encapsulated in a single process. While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code app"
SBV2-ALL92-G161-C03,True,MARL-015_p13_c0,1.0,exact_substring,13,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.","13 door to quick deployment of new robots with end- to-end RL-based control, where both perception, trajectory planning and tracking are encapsulated in a single process. While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code app"
SBV2-ALL92-G161-C04,True,MARL-015_p13_c0,1.0,exact_substring,13,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.","13 door to quick deployment of new robots with end- to-end RL-based control, where both perception, trajectory planning and tracking are encapsulated in a single process. While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code app"
SBV2-ALL92-G163-C01,True,MARL-016_p1_c0,1.0,exact_substring,1,We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,"Can Context Bridge the Reality Gap? Sim-to-Real Transfer of Context-Aware Policies Marco Iannottaa, Yuxuan Yanga, Johannes A. Storka, Erik Schaffernichtb, Todor Stoyanova aAASS Research Centre, Örebro University, , Örebro, Sweden bTechnology Transfer Center Kitzingen, Technical University of Applied"
SBV2-ALL92-G163-C02,True,MARL-016_p1_c0,1.0,exact_substring,1,We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,"Can Context Bridge the Reality Gap? Sim-to-Real Transfer of Context-Aware Policies Marco Iannottaa, Yuxuan Yanga, Johannes A. Storka, Erik Schaffernichtb, Todor Stoyanova aAASS Research Centre, Örebro University, , Örebro, Sweden bTechnology Transfer Center Kitzingen, Technical University of Applied"
SBV2-ALL92-G163-C03,True,MARL-016_p1_c0,1.0,exact_substring,1,We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,"Can Context Bridge the Reality Gap? Sim-to-Real Transfer of Context-Aware Policies Marco Iannottaa, Yuxuan Yanga, Johannes A. Storka, Erik Schaffernichtb, Todor Stoyanova aAASS Research Centre, Örebro University, , Örebro, Sweden bTechnology Transfer Center Kitzingen, Technical University of Applied"
SBV2-ALL92-G163-C04,True,MARL-016_p1_c0,1.0,exact_substring,1,We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,"Can Context Bridge the Reality Gap? Sim-to-Real Transfer of Context-Aware Policies Marco Iannottaa, Yuxuan Yanga, Johannes A. Storka, Erik Schaffernichtb, Todor Stoyanova aAASS Research Centre, Örebro University, , Örebro, Sweden bTechnology Transfer Center Kitzingen, Technical University of Applied"
SBV2-ALL92-G164-C01,True,MARL-016_p5_c0,1.0,exact_substring,5,"The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.","2.2. Context-Aware Policies for Zero-Shot Generalization Recent approaches for ZSG of control policies build on the framework of Contextual RL (cRL) [14, 15], which assumes variations in the environment can be represented by a context and used to guide a generalizable agent in adapting its behavior "
SBV2-ALL92-G164-C02,True,MARL-016_p5_c0,1.0,exact_substring,5,"The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.","2.2. Context-Aware Policies for Zero-Shot Generalization Recent approaches for ZSG of control policies build on the framework of Contextual RL (cRL) [14, 15], which assumes variations in the environment can be represented by a context and used to guide a generalizable agent in adapting its behavior "
SBV2-ALL92-G164-C03,True,MARL-016_p5_c0,1.0,exact_substring,5,"The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.","2.2. Context-Aware Policies for Zero-Shot Generalization Recent approaches for ZSG of control policies build on the framework of Contextual RL (cRL) [14, 15], which assumes variations in the environment can be represented by a context and used to guide a generalizable agent in adapting its behavior "
SBV2-ALL92-G164-C04,True,MARL-016_p5_c0,1.0,exact_substring,5,"The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.","2.2. Context-Aware Policies for Zero-Shot Generalization Recent approaches for ZSG of control policies build on the framework of Contextual RL (cRL) [14, 15], which assumes variations in the environment can be represented by a context and used to guide a generalizable agent in adapting its behavior "
SBV2-ALL92-G166-C01,True,MARL-017_p5_c1,1.0,exact_substring,5,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.","action a and the previous action aprev. For pendubot, β was set to β = 0.1 and ˙qi = ˙q1 and for acrobot β = 0.025 and ˙qi = ˙q2. In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher "
SBV2-ALL92-G166-C02,True,MARL-017_p5_c1,1.0,exact_substring,5,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.","action a and the previous action aprev. For pendubot, β was set to β = 0.1 and ˙qi = ˙q1 and for acrobot β = 0.025 and ˙qi = ˙q2. In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher "
SBV2-ALL92-G166-C03,True,MARL-017_p5_c1,1.0,exact_substring,5,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.","action a and the previous action aprev. For pendubot, β was set to β = 0.1 and ˙qi = ˙q1 and for acrobot β = 0.025 and ˙qi = ˙q2. In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher "
SBV2-ALL92-G166-C04,True,MARL-017_p5_c1,1.0,exact_substring,5,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.","action a and the previous action aprev. For pendubot, β was set to β = 0.1 and ˙qi = ˙q1 and for acrobot β = 0.025 and ˙qi = ˙q2. In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher "
