candidate_id,target_candidate_group_id,source_id,domain,evidence_type,label,claim_text,claim_only_pred,evidence_only_pred,claim_evidence_pred,claim_only_correct,evidence_only_correct,claim_evidence_correct,leakage_category
SBV2-ALL92-G119-C03,SBV2-ALL92-G119,DT-006,digital_twin,metric_result,strong_action_overclaim,"The individual CAV evaluation reports detection metrics based on average precision at IoU thresholds, multiclass mean average precision, and traffic smoothness indicators.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G119-C04,SBV2-ALL92-G119,DT-006,digital_twin,metric_result,contradiction_candidate,The individual CAV evaluation reports reward metrics instead of detection metrics based on average precision at IoU thresholds and multiclass mean average precision.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G122-C01,SBV2-ALL92-G122,DT-007,digital_twin,metric_result,supported,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 of 0.3798 and outperformed baseline regressors.,mild_scope_overclaim,contradiction_candidate,supported,False,False,True,B_evidence_gain
SBV2-ALL92-G122-C02,SBV2-ALL92-G122,DT-007,digital_twin,metric_result,mild_scope_overclaim,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 of 0.3798 and outperformed baseline regressors for broader management forecasting.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G122-C03,SBV2-ALL92-G122,DT-007,digital_twin,metric_result,strong_action_overclaim,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 above 0.70 and outperformed baseline regressors for condition prediction.,supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G122-C04,SBV2-ALL92-G122,DT-007,digital_twin,metric_result,contradiction_candidate,The pavement graph model trained on segment attributes and dynamic connectivity reached an R2 below 0.10 and failed to outperform baseline regressors.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G124-C01,SBV2-ALL92-G124,DT-009,digital_twin,metric_result,supported,The gFHR design process considered surrogate prediction accuracy and reactor states monitorable by sensors during later state selection in the study.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G124-C02,SBV2-ALL92-G124,DT-009,digital_twin,metric_result,mild_scope_overclaim,The gFHR design process treated surrogate prediction accuracy and sensor-monitorable reactor states as central factors during later state selection in the study.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G124-C03,SBV2-ALL92-G124,DT-009,digital_twin,metric_result,strong_action_overclaim,The gFHR design process determined final reactor state choices from surrogate prediction accuracy and sensor monitoring constraints during later state selection.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G124-C04,SBV2-ALL92-G124,DT-009,digital_twin,metric_result,contradiction_candidate,The gFHR design process disregarded surrogate prediction accuracy and sensor monitoring feasibility during reactor state selection in the study.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G128-C01,SBV2-ALL92-G128,DT-010,digital_twin,metric_result,supported,"The clinical decision method achieved the top mean return, the lowest seed variation, and the best Sharpe-like index in evaluation.",supported,contradiction_candidate,supported,True,False,True,A_claim_only_correct
SBV2-ALL92-G128-C02,SBV2-ALL92-G128,DT-010,digital_twin,metric_result,mild_scope_overclaim,"The clinical decision method achieved the top mean return, the lowest seed variation, and the best Sharpe-like index for treatment quality.",supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G128-C03,SBV2-ALL92-G128,DT-010,digital_twin,metric_result,strong_action_overclaim,"The clinical decision method achieved the top mean return, zero seed variation, and the best Sharpe-like index in evaluation.",supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G128-C04,SBV2-ALL92-G128,DT-010,digital_twin,metric_result,contradiction_candidate,"The clinical decision method achieved a lower mean return, higher seed variation, and a weaker Sharpe-like index in evaluation.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G131-C01,SBV2-ALL92-G131,DT-011,digital_twin,limitation,supported,A digital shadow processes physical-system data continuously while lacking assured automated control over the physical system in smart grid typology.,strong_action_overclaim,contradiction_candidate,supported,False,False,True,B_evidence_gain
SBV2-ALL92-G131-C02,SBV2-ALL92-G131,DT-011,digital_twin,limitation,mild_scope_overclaim,A digital shadow processes physical-system data continuously while lacking assured automated control for smart grid monitoring and coordination.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G131-C03,SBV2-ALL92-G131,DT-011,digital_twin,limitation,strong_action_overclaim,A digital shadow provides continuous physical-system data processing and assured automated control for smart grid monitoring and coordination.,contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,True,B_evidence_gain
SBV2-ALL92-G131-C04,SBV2-ALL92-G131,DT-011,digital_twin,limitation,contradiction_candidate,A digital shadow provides assured automated control while physical-system data processing remains intermittent in smart grid monitoring workflows.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G132-C01,SBV2-ALL92-G132,DT-011,digital_twin,deployment_boundary,supported,The Kropa smart-grid case study applied a digital twin to view grid health and support quick threat detection and communication.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G132-C02,SBV2-ALL92-G132,DT-011,digital_twin,deployment_boundary,mild_scope_overclaim,The Kropa smart-grid case study applied a digital twin to view grid health and support broader threat detection and communication.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G132-C03,SBV2-ALL92-G132,DT-011,digital_twin,deployment_boundary,strong_action_overclaim,The Kropa smart-grid case study applied a digital twin to predict grid failures and coordinate threat responses in real time.,strong_action_overclaim,contradiction_candidate,contradiction_candidate,True,False,False,D_claim_only_better
SBV2-ALL92-G132-C04,SBV2-ALL92-G132,DT-011,digital_twin,deployment_boundary,contradiction_candidate,The Kropa smart-grid case study applied a digital twin but reported no grid-health view or threat communication benefit.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G134-C01,SBV2-ALL92-G134,DT-012,digital_twin,metric_result,supported,The microgrid RL strategy outperformed rule-based methods and existing RL benchmarks in reported intelligent microgrid management evaluation experiments.,strong_action_overclaim,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G134-C02,SBV2-ALL92-G134,DT-012,digital_twin,metric_result,mild_scope_overclaim,The microgrid RL strategy outperformed rule-based methods and existing RL benchmarks for broader intelligent microgrid management evaluation experiments.,mild_scope_overclaim,contradiction_candidate,contradiction_candidate,True,False,False,D_claim_only_better
SBV2-ALL92-G134-C03,SBV2-ALL92-G134,DT-012,digital_twin,metric_result,strong_action_overclaim,The microgrid RL strategy delivered consistently optimal outcomes compared with rule-based methods and existing RL benchmarks in microgrid management evaluations.,strong_action_overclaim,contradiction_candidate,contradiction_candidate,True,False,False,D_claim_only_better
SBV2-ALL92-G134-C04,SBV2-ALL92-G134,DT-012,digital_twin,metric_result,contradiction_candidate,The microgrid RL strategy underperformed rule-based methods and existing RL benchmarks in reported intelligent microgrid management evaluation experiments.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G135-C01,SBV2-ALL92-G135,DT-012,digital_twin,limitation,supported,The microgrid RL literature limitation concerns simplified BESS modeling that focuses mainly on electrical behavior in prior approaches.,strong_action_overclaim,contradiction_candidate,supported,False,False,True,B_evidence_gain
SBV2-ALL92-G135-C02,SBV2-ALL92-G135,DT-012,digital_twin,limitation,mild_scope_overclaim,The microgrid RL literature limitation concerns simplified BESS modeling that focuses mainly on electrical behavior in several prior approaches.,strong_action_overclaim,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G135-C03,SBV2-ALL92-G135,DT-012,digital_twin,limitation,strong_action_overclaim,The microgrid RL literature limitation concerns BESS modeling that leaves out thermal and aging behavior in prior approaches.,supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G135-C04,SBV2-ALL92-G135,DT-012,digital_twin,limitation,contradiction_candidate,"The microgrid RL literature reports detailed BESS modeling of thermal, aging, and electrical behavior in surveyed prior approaches.",strong_action_overclaim,contradiction_candidate,supported,False,True,False,C_both_wrong
SBV2-ALL92-G140-C01,SBV2-ALL92-G140,DT-014,digital_twin,metric_result,supported,The 6G twin framework reported 37% lower 95th-percentile latency and 30% lower energy consumption than prior literature baselines.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G140-C02,SBV2-ALL92-G140,DT-014,digital_twin,metric_result,mild_scope_overclaim,The 6G twin framework reported 37% lower 95th-percentile latency and 30% lower energy consumption than prior literature benchmarks.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G140-C03,SBV2-ALL92-G140,DT-014,digital_twin,metric_result,strong_action_overclaim,The 6G twin framework reported 60% lower 95th-percentile latency and 50% lower energy consumption than prior literature baselines.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G140-C04,SBV2-ALL92-G140,DT-014,digital_twin,metric_result,contradiction_candidate,The 6G twin framework reported higher 95th-percentile latency and higher energy consumption than prior literature baselines in simulations.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G141-C01,SBV2-ALL92-G141,DT-014,digital_twin,limitation,supported,The 6G IoT study states that low-latency service requirements become more challenging under the stated resource limitation condition.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G141-C02,SBV2-ALL92-G141,DT-014,digital_twin,limitation,mild_scope_overclaim,The 6G IoT study states that low-latency service requirements and energy efficiency become more challenging under the stated resource limitation.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G141-C03,SBV2-ALL92-G141,DT-014,digital_twin,limitation,strong_action_overclaim,The 6G IoT study states that low-latency service requirements become infeasible under the stated resource limitation condition for smart cities.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G141-C04,SBV2-ALL92-G141,DT-014,digital_twin,limitation,contradiction_candidate,The 6G IoT study states that low-latency service requirements become easier under the stated resource limitation condition for smart cities.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G142-C01,SBV2-ALL92-G142,DT-015,digital_twin,experiment_setup,supported,The study evaluates active safety analysis components by focusing on vehicle responses during multiple described risk cases in its assessment.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G142-C02,SBV2-ALL92-G142,DT-015,digital_twin,experiment_setup,mild_scope_overclaim,The study evaluates active safety analysis components by focusing on vehicle responses and traffic-system responses during multiple described risk cases.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G142-C03,SBV2-ALL92-G142,DT-015,digital_twin,experiment_setup,strong_action_overclaim,The study evaluates active safety analysis components by treating vehicle responses as the central basis for validating the safety analysis pipeline.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G142-C04,SBV2-ALL92-G142,DT-015,digital_twin,experiment_setup,contradiction_candidate,The study evaluates active safety analysis components by centering traffic flow totals rather than vehicle responses in the risk-case assessment.,contradiction_candidate,contradiction_candidate,strong_action_overclaim,True,True,False,D_claim_only_better
SBV2-ALL92-G144-C01,SBV2-ALL92-G144,DT-015,digital_twin,limitation,supported,Traditional passive safety analysis methods face serious limitations in data-scarce and evolving environments because they rely on historical crash data.,mild_scope_overclaim,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G144-C02,SBV2-ALL92-G144,DT-015,digital_twin,limitation,mild_scope_overclaim,Traditional passive safety analysis methods face serious limitations in data-scarce and evolving environments because they rely on historical crash data and early-warning measures.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G144-C03,SBV2-ALL92-G144,DT-015,digital_twin,limitation,strong_action_overclaim,Traditional passive safety analysis methods face serious limitations for evaluating emerging mobility systems under data-scarce and evolving environments because historical crash records provide a narrow retrospective basis.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G144-C04,SBV2-ALL92-G144,DT-015,digital_twin,limitation,contradiction_candidate,Traditional passive safety analysis methods remain well suited to data-scarce and evolving environments because they rely on historical crash data.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G145-C01,SBV2-ALL92-G145,DT-016,digital_twin,experiment_setup,supported,APDT was implemented as a proof of concept on a university campus subnet with historical data from three access points.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G145-C02,SBV2-ALL92-G145,DT-016,digital_twin,experiment_setup,mild_scope_overclaim,APDT was implemented as a proof of concept on a university campus subnet with historical data from several access points.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G145-C03,SBV2-ALL92-G145,DT-016,digital_twin,experiment_setup,strong_action_overclaim,APDT was implemented as a proof of concept for campus network management with predictive simulations based on real-time configurations.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G145-C04,SBV2-ALL92-G145,DT-016,digital_twin,experiment_setup,contradiction_candidate,APDT was implemented as a proof of concept in a laboratory subnet with synthetic data rather than campus access-point records.,supported,contradiction_candidate,mild_scope_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G146-C01,SBV2-ALL92-G146,DT-016,digital_twin,metric_result,supported,"APDT reported 85.03% simulation accuracy along with predictive-model outputs, indicating potential for network optimization and management in the study.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G146-C02,SBV2-ALL92-G146,DT-016,digital_twin,metric_result,mild_scope_overclaim,"APDT reported 85.03% simulation accuracy along with predictive-model outputs, indicating potential for broader network optimization and management workflows.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G146-C03,SBV2-ALL92-G146,DT-016,digital_twin,metric_result,strong_action_overclaim,"APDT reported 85.03% simulation accuracy along with predictive-model outputs, indicating conclusive performance for network optimization and management workflows.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G146-C04,SBV2-ALL92-G146,DT-016,digital_twin,metric_result,contradiction_candidate,"APDT reported substantially lower simulation accuracy with predictive-model outputs, weakening its potential for network optimization and management workflows.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G148-C01,SBV2-ALL92-G148,DT-017,digital_twin,metric_result,supported,The digital-twin results identified a potential crash at a signalized intersection when weather-driven road friction decreased during the analysis.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G148-C02,SBV2-ALL92-G148,DT-017,digital_twin,metric_result,mild_scope_overclaim,The digital-twin results identified potential crashes at signalized intersections when weather-driven road friction decreased during the analysis cases.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G148-C03,SBV2-ALL92-G148,DT-017,digital_twin,metric_result,strong_action_overclaim,The digital-twin results identified weather-driven friction decreases as the primary cause of crash risk at signalized intersections examined.,strong_action_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,False,D_claim_only_better
SBV2-ALL92-G148-C04,SBV2-ALL92-G148,DT-017,digital_twin,metric_result,contradiction_candidate,The digital-twin results identified no potential crash at the signalized intersection when weather-driven road friction decreased during the analysis.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G149-C01,SBV2-ALL92-G149,DT-017,digital_twin,limitation,supported,"The traffic digital twin identified potential safety issues missed by traditional microscopic simulation, informing traffic control and infrastructure improvements.",supported,contradiction_candidate,supported,True,False,True,A_claim_only_correct
SBV2-ALL92-G149-C02,SBV2-ALL92-G149,DT-017,digital_twin,limitation,mild_scope_overclaim,"The traffic digital twin identified potential safety issues missed by traditional microscopic simulation, informing broader traffic control and infrastructure improvements.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G149-C03,SBV2-ALL92-G149,DT-017,digital_twin,limitation,strong_action_overclaim,The traffic digital twin identified potential safety issues as the primary analytic basis for traffic control and infrastructure improvements.,strong_action_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,False,D_claim_only_better
SBV2-ALL92-G149-C04,SBV2-ALL92-G149,DT-017,digital_twin,limitation,contradiction_candidate,"The traffic digital twin failed to identify potential safety issues missed by traditional microscopic simulation, reducing traffic control and infrastructure insight.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G153-C01,SBV2-ALL92-G153,DT-018,digital_twin,limitation,supported,The paper proposes FOGNITE as a fog-cloud hybrid architecture tailored for smart grid environments to address stated limitations.,strong_action_overclaim,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G153-C02,SBV2-ALL92-G153,DT-018,digital_twin,limitation,mild_scope_overclaim,The paper proposes FOGNITE as a fog-cloud hybrid architecture tailored for multiple smart grid environments to address stated limitations.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G153-C03,SBV2-ALL92-G153,DT-018,digital_twin,limitation,strong_action_overclaim,The paper proposes FOGNITE as the central architecture for adaptive learning and workload distribution in smart grid environments operations.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G153-C04,SBV2-ALL92-G153,DT-018,digital_twin,limitation,contradiction_candidate,The paper proposes a cloud-only architecture rather than FOGNITE as a fog-cloud hybrid architecture for smart grid environments.,strong_action_overclaim,contradiction_candidate,contradiction_candidate,False,True,True,B_evidence_gain
SBV2-ALL92-G154-C01,SBV2-ALL92-G154,DT-019,digital_twin,metric_result,supported,"The PINNs-DT model reported 97.7% accuracy, 97.8% precision, 97.6% recall, and a 97.7% F1 score among evaluated metrics.",contradiction_candidate,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G154-C02,SBV2-ALL92-G154,DT-019,digital_twin,metric_result,mild_scope_overclaim,"The PINNs-DT model reported 98.7% accuracy, 98.8% precision, 98.6% recall, and a 98.7% F1 score among evaluated metrics.",strong_action_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,True,B_evidence_gain
SBV2-ALL92-G154-C03,SBV2-ALL92-G154,DT-019,digital_twin,metric_result,strong_action_overclaim,"The PINNs-DT model reported 99.9% accuracy, 99.9% precision, 99.9% recall, and a 99.9% F1 score among evaluated metrics.",contradiction_candidate,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G154-C04,SBV2-ALL92-G154,DT-019,digital_twin,metric_result,contradiction_candidate,"The PINNs-DT model reported 87.7% accuracy, 87.8% precision, 87.6% recall, and an 87.7% F1 score among evaluated metrics.",contradiction_candidate,contradiction_candidate,mild_scope_overclaim,True,True,False,D_claim_only_better
SBV2-ALL92-G157-C01,SBV2-ALL92-G157,MARL-014,robotics,experiment_setup,supported,"NavBench implements a floating platform with thruster actuation, planar motion constraints, and force-based control to mimic spacecraft-like movement.",strong_action_overclaim,contradiction_candidate,supported,False,False,True,B_evidence_gain
SBV2-ALL92-G157-C02,SBV2-ALL92-G157,MARL-014,robotics,experiment_setup,mild_scope_overclaim,"NavBench implements a floating platform with thruster actuation, planar motion constraints, and force-based control to mimic orbital docking movement.",strong_action_overclaim,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G157-C03,SBV2-ALL92-G157,MARL-014,robotics,experiment_setup,strong_action_overclaim,"NavBench implements a floating platform with thruster actuation, three-dimensional motion constraints, and force-based control to mimic spacecraft-like movement.",strong_action_overclaim,contradiction_candidate,supported,True,False,False,D_claim_only_better
SBV2-ALL92-G157-C04,SBV2-ALL92-G157,MARL-014,robotics,experiment_setup,contradiction_candidate,"NavBench implements a wheeled platform with steering actuation, planar motion constraints, and velocity-based control to mimic spacecraft-like movement.",strong_action_overclaim,contradiction_candidate,supported,False,True,False,C_both_wrong
SBV2-ALL92-G158-C01,SBV2-ALL92-G158,MARL-014,robotics,metric_result,supported,"NavBench reports success rate and continuous metrics, including final distance error, to measure task completion and control precision.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G158-C02,SBV2-ALL92-G158,MARL-014,robotics,metric_result,mild_scope_overclaim,"NavBench reports success rate and continuous metrics, including final distance error, to measure task completion and trajectory smoothness.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G158-C03,SBV2-ALL92-G158,MARL-014,robotics,metric_result,strong_action_overclaim,"NavBench reports success rate and final distance error as direct measures of task completion, control precision, stability, and physical robot transfer.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G158-C04,SBV2-ALL92-G158,MARL-014,robotics,metric_result,contradiction_candidate,NavBench reports success rate while treating final distance error as unrelated to task completion and control precision metrics.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G161-C01,SBV2-ALL92-G161,MARL-015,robotics,limitation,supported,The Isaac-to-Gazebo work describes its approach as a step toward low-code applications while acknowledging limited fine-tuned performance potential.,mild_scope_overclaim,contradiction_candidate,supported,False,False,True,B_evidence_gain
SBV2-ALL92-G161-C02,SBV2-ALL92-G161,MARL-015,robotics,limitation,mild_scope_overclaim,The Isaac-to-Gazebo work describes its approach as a step toward low-code applications while implying competitive fine-tuned performance potential.,supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G161-C03,SBV2-ALL92-G161,MARL-015,robotics,limitation,strong_action_overclaim,The Isaac-to-Gazebo work describes its approach as a step toward low-code applications while presenting strong fine-tuned performance as a central contribution.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G161-C04,SBV2-ALL92-G161,MARL-015,robotics,limitation,contradiction_candidate,The Isaac-to-Gazebo work describes its approach as disconnected from low-code applications while highlighting superior fine-tuned performance as its focus.,supported,contradiction_candidate,supported,False,True,False,C_both_wrong
SBV2-ALL92-G163-C01,SBV2-ALL92-G163,MARL-016,robotics,experiment_setup,supported,The study evaluates context-aware agents in a canonical control benchmark and a physical pushing task with a Franka Panda robot.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G163-C02,SBV2-ALL92-G163,MARL-016,robotics,experiment_setup,mild_scope_overclaim,"The study evaluates context-aware agents in a canonical control benchmark, a physical pushing task, and a mobile manipulation test.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G163-C03,SBV2-ALL92-G163,MARL-016,robotics,experiment_setup,strong_action_overclaim,The study evaluates context-aware agents in a canonical control benchmark and multiple physical manipulation platforms with Franka and mobile robots.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G163-C04,SBV2-ALL92-G163,MARL-016,robotics,experiment_setup,contradiction_candidate,The study evaluates context-aware agents in a visual language benchmark rather than a physical pushing task with a Franka Panda robot.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G164-C01,SBV2-ALL92-G164,MARL-016,robotics,metric_result,supported,"The results show context-conditioned agents often outperform context-agnostic agents, especially when performance depends strongly on environment dynamics changes.",supported,contradiction_candidate,supported,True,False,True,A_claim_only_correct
SBV2-ALL92-G164-C02,SBV2-ALL92-G164,MARL-016,robotics,metric_result,mild_scope_overclaim,"The results show context-conditioned agents often outperform context-agnostic agents, especially when performance depends strongly on environment dynamics and sensor noise.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G164-C03,SBV2-ALL92-G164,MARL-016,robotics,metric_result,strong_action_overclaim,The results show context-conditioned agents outperform context-agnostic agents in dynamics-insensitive cases as much as in dynamics-sensitive cases benchmarks.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G164-C04,SBV2-ALL92-G164,MARL-016,robotics,metric_result,contradiction_candidate,"The results show context-agnostic agents often outperform context-conditioned agents, especially when performance depends strongly on environment dynamics changes.",supported,contradiction_candidate,supported,False,True,False,C_both_wrong
SBV2-ALL92-G166-C01,SBV2-ALL92-G166,MARL-017,robotics,limitation,supported,The reward design sets the highest value at zero to stabilize Q-function learning and reduce degradation after successful swing-ups.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G166-C02,SBV2-ALL92-G166,MARL-017,robotics,limitation,mild_scope_overclaim,The reward design sets the highest value at zero to stabilize Q-function learning and accelerate training after successful swing-ups.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,MARL-017,robotics,limitation,strong_action_overclaim,The reward design sets the highest value at zero to stabilize Q-function learning under positive and zero-valued optimal rewards.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,MARL-017,robotics,limitation,contradiction_candidate,The reward design sets the highest value above zero to stabilize Q-function learning and reduce degradation after successful swing-ups.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,MARL-017,robotics,deployment_boundary,supported,The RealAIGym paper argues algorithm comparison benefits from benchmarking performance in both simulation and physical hardware experiments together.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,MARL-017,robotics,deployment_boundary,mild_scope_overclaim,"The RealAIGym paper argues algorithm comparison benefits from benchmarking performance in simulation, visual transfer tests, and physical hardware experiments together.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G167-C03,SBV2-ALL92-G167,MARL-017,robotics,deployment_boundary,strong_action_overclaim,The RealAIGym paper argues algorithm comparison proves reliable control after benchmarking performance in simulation and physical hardware experiments together.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G167-C04,SBV2-ALL92-G167,MARL-017,robotics,deployment_boundary,contradiction_candidate,The RealAIGym paper argues algorithm comparison benefits from benchmarking performance in simulation rather than physical hardware experiments together.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G168-C01,SBV2-ALL92-G168,MARL-017,robotics,comparison,supported,"The RealAIGym implementation relies on Soft Actor-Critic, an RL method designed for continuous action spaces, as its core algorithm.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
