candidate_id,target_candidate_group_id,source_id,domain,evidence_type,label,leakage_category,claim_only_correct,claim_evidence_correct,recommendation
SBV2-ALL92-G145-C04,SBV2-ALL92-G145,DT-016,digital_twin,experiment_setup,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G146-C01,SBV2-ALL92-G146,DT-016,digital_twin,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G146-C02,SBV2-ALL92-G146,DT-016,digital_twin,metric_result,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G146-C03,SBV2-ALL92-G146,DT-016,digital_twin,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G146-C04,SBV2-ALL92-G146,DT-016,digital_twin,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G148-C01,SBV2-ALL92-G148,DT-017,digital_twin,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G148-C02,SBV2-ALL92-G148,DT-017,digital_twin,metric_result,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G148-C03,SBV2-ALL92-G148,DT-017,digital_twin,metric_result,strong_action_overclaim,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G148-C04,SBV2-ALL92-G148,DT-017,digital_twin,metric_result,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G149-C01,SBV2-ALL92-G149,DT-017,digital_twin,limitation,supported,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G149-C02,SBV2-ALL92-G149,DT-017,digital_twin,limitation,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G149-C03,SBV2-ALL92-G149,DT-017,digital_twin,limitation,strong_action_overclaim,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G149-C04,SBV2-ALL92-G149,DT-017,digital_twin,limitation,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G153-C01,SBV2-ALL92-G153,DT-018,digital_twin,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G153-C02,SBV2-ALL92-G153,DT-018,digital_twin,limitation,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G153-C03,SBV2-ALL92-G153,DT-018,digital_twin,limitation,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G153-C04,SBV2-ALL92-G153,DT-018,digital_twin,limitation,contradiction_candidate,B_evidence_gain,False,True,include
SBV2-ALL92-G154-C01,SBV2-ALL92-G154,DT-019,digital_twin,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G154-C02,SBV2-ALL92-G154,DT-019,digital_twin,metric_result,mild_scope_overclaim,B_evidence_gain,False,True,include
SBV2-ALL92-G154-C03,SBV2-ALL92-G154,DT-019,digital_twin,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G154-C04,SBV2-ALL92-G154,DT-019,digital_twin,metric_result,contradiction_candidate,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G157-C01,SBV2-ALL92-G157,MARL-014,robotics,experiment_setup,supported,B_evidence_gain,False,True,include
SBV2-ALL92-G157-C02,SBV2-ALL92-G157,MARL-014,robotics,experiment_setup,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G157-C03,SBV2-ALL92-G157,MARL-014,robotics,experiment_setup,strong_action_overclaim,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G157-C04,SBV2-ALL92-G157,MARL-014,robotics,experiment_setup,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G158-C01,SBV2-ALL92-G158,MARL-014,robotics,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G158-C02,SBV2-ALL92-G158,MARL-014,robotics,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G158-C03,SBV2-ALL92-G158,MARL-014,robotics,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G158-C04,SBV2-ALL92-G158,MARL-014,robotics,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G161-C01,SBV2-ALL92-G161,MARL-015,robotics,limitation,supported,B_evidence_gain,False,True,include
SBV2-ALL92-G161-C02,SBV2-ALL92-G161,MARL-015,robotics,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G161-C03,SBV2-ALL92-G161,MARL-015,robotics,limitation,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G161-C04,SBV2-ALL92-G161,MARL-015,robotics,limitation,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G163-C01,SBV2-ALL92-G163,MARL-016,robotics,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G163-C02,SBV2-ALL92-G163,MARL-016,robotics,experiment_setup,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G163-C03,SBV2-ALL92-G163,MARL-016,robotics,experiment_setup,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G163-C04,SBV2-ALL92-G163,MARL-016,robotics,experiment_setup,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G164-C01,SBV2-ALL92-G164,MARL-016,robotics,metric_result,supported,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G164-C02,SBV2-ALL92-G164,MARL-016,robotics,metric_result,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G164-C03,SBV2-ALL92-G164,MARL-016,robotics,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G164-C04,SBV2-ALL92-G164,MARL-016,robotics,metric_result,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G166-C01,SBV2-ALL92-G166,MARL-017,robotics,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G166-C02,SBV2-ALL92-G166,MARL-017,robotics,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,MARL-017,robotics,limitation,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,MARL-017,robotics,limitation,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,MARL-017,robotics,deployment_boundary,supported,C_both_wrong,False,False,review
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,MARL-017,robotics,deployment_boundary,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G167-C03,SBV2-ALL92-G167,MARL-017,robotics,deployment_boundary,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G167-C04,SBV2-ALL92-G167,MARL-017,robotics,deployment_boundary,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G168-C01,SBV2-ALL92-G168,MARL-017,robotics,comparison,supported,C_both_wrong,False,False,review
SBV2-ALL92-G168-C02,SBV2-ALL92-G168,MARL-017,robotics,comparison,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G168-C03,SBV2-ALL92-G168,MARL-017,robotics,comparison,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G168-C04,SBV2-ALL92-G168,MARL-017,robotics,comparison,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G169-C01,SBV2-ALL92-G169,MARL-018,robotics,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G169-C02,SBV2-ALL92-G169,MARL-018,robotics,experiment_setup,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G169-C03,SBV2-ALL92-G169,MARL-018,robotics,experiment_setup,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G169-C04,SBV2-ALL92-G169,MARL-018,robotics,experiment_setup,contradiction_candidate,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G170-C01,SBV2-ALL92-G170,MARL-018,robotics,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G170-C02,SBV2-ALL92-G170,MARL-018,robotics,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G170-C03,SBV2-ALL92-G170,MARL-018,robotics,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G170-C04,SBV2-ALL92-G170,MARL-018,robotics,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G172-C01,SBV2-ALL92-G172,MARL-019,robotics,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G172-C02,SBV2-ALL92-G172,MARL-019,robotics,experiment_setup,mild_scope_overclaim,B_evidence_gain,False,True,include
SBV2-ALL92-G172-C03,SBV2-ALL92-G172,MARL-019,robotics,experiment_setup,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G172-C04,SBV2-ALL92-G172,MARL-019,robotics,experiment_setup,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G175-C01,SBV2-ALL92-G175,MARL-001,marl,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G175-C02,SBV2-ALL92-G175,MARL-001,marl,experiment_setup,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G175-C03,SBV2-ALL92-G175,MARL-001,marl,experiment_setup,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G175-C04,SBV2-ALL92-G175,MARL-001,marl,experiment_setup,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G176-C01,SBV2-ALL92-G176,MARL-001,marl,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G176-C02,SBV2-ALL92-G176,MARL-001,marl,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G176-C03,SBV2-ALL92-G176,MARL-001,marl,metric_result,strong_action_overclaim,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G176-C04,SBV2-ALL92-G176,MARL-001,marl,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G178-C01,SBV2-ALL92-G178,MARL-002,marl,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G178-C02,SBV2-ALL92-G178,MARL-002,marl,experiment_setup,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G178-C03,SBV2-ALL92-G178,MARL-002,marl,experiment_setup,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G178-C04,SBV2-ALL92-G178,MARL-002,marl,experiment_setup,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G179-C01,SBV2-ALL92-G179,MARL-002,marl,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G179-C02,SBV2-ALL92-G179,MARL-002,marl,metric_result,mild_scope_overclaim,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G179-C03,SBV2-ALL92-G179,MARL-002,marl,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G179-C04,SBV2-ALL92-G179,MARL-002,marl,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G180-C01,SBV2-ALL92-G180,MARL-002,marl,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G180-C02,SBV2-ALL92-G180,MARL-002,marl,limitation,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G180-C03,SBV2-ALL92-G180,MARL-002,marl,limitation,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G180-C04,SBV2-ALL92-G180,MARL-002,marl,limitation,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G184-C01,SBV2-ALL92-G184,MARL-004,marl,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G184-C02,SBV2-ALL92-G184,MARL-004,marl,experiment_setup,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G184-C03,SBV2-ALL92-G184,MARL-004,marl,experiment_setup,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G184-C04,SBV2-ALL92-G184,MARL-004,marl,experiment_setup,contradiction_candidate,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G185-C01,SBV2-ALL92-G185,MARL-004,marl,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G185-C02,SBV2-ALL92-G185,MARL-004,marl,limitation,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G185-C03,SBV2-ALL92-G185,MARL-004,marl,limitation,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G185-C04,SBV2-ALL92-G185,MARL-004,marl,limitation,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G186-C01,SBV2-ALL92-G186,MARL-004,marl,deployment_boundary,supported,C_both_wrong,False,False,review
SBV2-ALL92-G186-C02,SBV2-ALL92-G186,MARL-004,marl,deployment_boundary,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G186-C03,SBV2-ALL92-G186,MARL-004,marl,deployment_boundary,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G186-C04,SBV2-ALL92-G186,MARL-004,marl,deployment_boundary,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G187-C01,SBV2-ALL92-G187,MARL-005,marl,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G187-C02,SBV2-ALL92-G187,MARL-005,marl,experiment_setup,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G187-C03,SBV2-ALL92-G187,MARL-005,marl,experiment_setup,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G187-C04,SBV2-ALL92-G187,MARL-005,marl,experiment_setup,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G190-C01,SBV2-ALL92-G190,MARL-006,marl,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G190-C02,SBV2-ALL92-G190,MARL-006,marl,experiment_setup,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G190-C03,SBV2-ALL92-G190,MARL-006,marl,experiment_setup,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G190-C04,SBV2-ALL92-G190,MARL-006,marl,experiment_setup,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G192-C01,SBV2-ALL92-G192,MARL-006,marl,limitation,supported,B_evidence_gain,False,True,include
SBV2-ALL92-G192-C02,SBV2-ALL92-G192,MARL-006,marl,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G192-C03,SBV2-ALL92-G192,MARL-006,marl,limitation,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G192-C04,SBV2-ALL92-G192,MARL-006,marl,limitation,contradiction_candidate,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G193-C01,SBV2-ALL92-G193,MARL-007,marl,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G193-C02,SBV2-ALL92-G193,MARL-007,marl,experiment_setup,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G193-C03,SBV2-ALL92-G193,MARL-007,marl,experiment_setup,strong_action_overclaim,B_evidence_gain,False,True,include
SBV2-ALL92-G193-C04,SBV2-ALL92-G193,MARL-007,marl,experiment_setup,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G194-C01,SBV2-ALL92-G194,MARL-007,marl,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G194-C02,SBV2-ALL92-G194,MARL-007,marl,limitation,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G194-C03,SBV2-ALL92-G194,MARL-007,marl,limitation,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G194-C04,SBV2-ALL92-G194,MARL-007,marl,limitation,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G196-C01,SBV2-ALL92-G196,MARL-008,marl,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G196-C02,SBV2-ALL92-G196,MARL-008,marl,experiment_setup,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G196-C03,SBV2-ALL92-G196,MARL-008,marl,experiment_setup,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G196-C04,SBV2-ALL92-G196,MARL-008,marl,experiment_setup,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G197-C01,SBV2-ALL92-G197,MARL-008,marl,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G197-C02,SBV2-ALL92-G197,MARL-008,marl,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G197-C03,SBV2-ALL92-G197,MARL-008,marl,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G197-C04,SBV2-ALL92-G197,MARL-008,marl,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G198-C01,SBV2-ALL92-G198,MARL-008,marl,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G198-C02,SBV2-ALL92-G198,MARL-008,marl,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G198-C03,SBV2-ALL92-G198,MARL-008,marl,limitation,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G198-C04,SBV2-ALL92-G198,MARL-008,marl,limitation,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G200-C01,SBV2-ALL92-G200,MARL-009,marl,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G200-C02,SBV2-ALL92-G200,MARL-009,marl,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G200-C03,SBV2-ALL92-G200,MARL-009,marl,metric_result,strong_action_overclaim,B_evidence_gain,False,True,include
SBV2-ALL92-G200-C04,SBV2-ALL92-G200,MARL-009,marl,metric_result,contradiction_candidate,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G203-C01,SBV2-ALL92-G203,MARL-010,marl,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G203-C02,SBV2-ALL92-G203,MARL-010,marl,metric_result,mild_scope_overclaim,B_evidence_gain,False,True,include
SBV2-ALL92-G203-C03,SBV2-ALL92-G203,MARL-010,marl,metric_result,strong_action_overclaim,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G203-C04,SBV2-ALL92-G203,MARL-010,marl,metric_result,contradiction_candidate,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G205-C01,SBV2-ALL92-G205,MARL-011,marl,experiment_setup,supported,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G205-C02,SBV2-ALL92-G205,MARL-011,marl,experiment_setup,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G205-C03,SBV2-ALL92-G205,MARL-011,marl,experiment_setup,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G205-C04,SBV2-ALL92-G205,MARL-011,marl,experiment_setup,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G208-C01,SBV2-ALL92-G208,MARL-012,marl,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G208-C02,SBV2-ALL92-G208,MARL-012,marl,experiment_setup,mild_scope_overclaim,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G208-C03,SBV2-ALL92-G208,MARL-012,marl,experiment_setup,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G208-C04,SBV2-ALL92-G208,MARL-012,marl,experiment_setup,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G210-C01,SBV2-ALL92-G210,MARL-012,marl,limitation,supported,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G210-C02,SBV2-ALL92-G210,MARL-012,marl,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G210-C03,SBV2-ALL92-G210,MARL-012,marl,limitation,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G210-C04,SBV2-ALL92-G210,MARL-012,marl,limitation,contradiction_candidate,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G212-C01,SBV2-ALL92-G212,MARL-013,marl,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G212-C02,SBV2-ALL92-G212,MARL-013,marl,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G212-C03,SBV2-ALL92-G212,MARL-013,marl,metric_result,strong_action_overclaim,B_evidence_gain,False,True,include
SBV2-ALL92-G212-C04,SBV2-ALL92-G212,MARL-013,marl,metric_result,contradiction_candidate,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G213-C01,SBV2-ALL92-G213,MARL-013,marl,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G213-C02,SBV2-ALL92-G213,MARL-013,marl,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G213-C03,SBV2-ALL92-G213,MARL-013,marl,limitation,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G213-C04,SBV2-ALL92-G213,MARL-013,marl,limitation,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G214-C01,SBV2-ALL92-G214,POL-001,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G214-C02,SBV2-ALL92-G214,POL-001,policy_simulation,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G214-C03,SBV2-ALL92-G214,POL-001,policy_simulation,metric_result,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G214-C04,SBV2-ALL92-G214,POL-001,policy_simulation,metric_result,contradiction_candidate,B_evidence_gain,False,True,include
SBV2-ALL92-G215-C01,SBV2-ALL92-G215,POL-001,policy_simulation,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G215-C02,SBV2-ALL92-G215,POL-001,policy_simulation,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G215-C03,SBV2-ALL92-G215,POL-001,policy_simulation,limitation,strong_action_overclaim,B_evidence_gain,False,True,include
SBV2-ALL92-G215-C04,SBV2-ALL92-G215,POL-001,policy_simulation,limitation,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G224-C01,SBV2-ALL92-G224,POL-004,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G224-C02,SBV2-ALL92-G224,POL-004,policy_simulation,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G224-C03,SBV2-ALL92-G224,POL-004,policy_simulation,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G224-C04,SBV2-ALL92-G224,POL-004,policy_simulation,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G226-C01,SBV2-ALL92-G226,POL-005,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G226-C02,SBV2-ALL92-G226,POL-005,policy_simulation,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G226-C03,SBV2-ALL92-G226,POL-005,policy_simulation,metric_result,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G226-C04,SBV2-ALL92-G226,POL-005,policy_simulation,metric_result,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G230-C01,SBV2-ALL92-G230,POL-006,policy_simulation,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G230-C02,SBV2-ALL92-G230,POL-006,policy_simulation,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G230-C03,SBV2-ALL92-G230,POL-006,policy_simulation,limitation,strong_action_overclaim,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G230-C04,SBV2-ALL92-G230,POL-006,policy_simulation,limitation,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G232-C01,SBV2-ALL92-G232,POL-007,policy_simulation,experiment_setup,supported,B_evidence_gain,False,True,include
SBV2-ALL92-G232-C02,SBV2-ALL92-G232,POL-007,policy_simulation,experiment_setup,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G232-C03,SBV2-ALL92-G232,POL-007,policy_simulation,experiment_setup,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G232-C04,SBV2-ALL92-G232,POL-007,policy_simulation,experiment_setup,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G233-C01,SBV2-ALL92-G233,POL-007,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G233-C02,SBV2-ALL92-G233,POL-007,policy_simulation,metric_result,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G233-C03,SBV2-ALL92-G233,POL-007,policy_simulation,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G233-C04,SBV2-ALL92-G233,POL-007,policy_simulation,metric_result,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G234-C01,SBV2-ALL92-G234,POL-007,policy_simulation,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G234-C02,SBV2-ALL92-G234,POL-007,policy_simulation,limitation,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G234-C03,SBV2-ALL92-G234,POL-007,policy_simulation,limitation,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G234-C04,SBV2-ALL92-G234,POL-007,policy_simulation,limitation,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G239-C01,SBV2-ALL92-G239,POL-009,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G239-C02,SBV2-ALL92-G239,POL-009,policy_simulation,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G239-C03,SBV2-ALL92-G239,POL-009,policy_simulation,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G239-C04,SBV2-ALL92-G239,POL-009,policy_simulation,metric_result,contradiction_candidate,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G244-C01,SBV2-ALL92-G244,POL-011,policy_simulation,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G244-C02,SBV2-ALL92-G244,POL-011,policy_simulation,limitation,mild_scope_overclaim,B_evidence_gain,False,True,include
SBV2-ALL92-G244-C03,SBV2-ALL92-G244,POL-011,policy_simulation,limitation,strong_action_overclaim,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G244-C04,SBV2-ALL92-G244,POL-011,policy_simulation,limitation,contradiction_candidate,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G248-C01,SBV2-ALL92-G248,POL-012,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
