candidate_id,true_label,pred_label,in_top_100,is_strong_action,strong_action_flag,category,p_strong,p_contra,entropy,oracle_hit,selected_n_words
SBV2-ALL92-G198-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.6517783977578788,0.2521440023451152,0.008966438472270966,1,10
SBV2-ALL92-G198-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,selector_failure,0.6073038184831847,0.2521318283508198,0.009098748676478863,1,10
SBV2-ALL92-G198-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.4786711692402249,0.775354277281892,0.6833702325820923,1,10
SBV2-ALL92-G205-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.5683019904587218,0.2667447065712937,0.10484839975833893,1,27
SBV2-ALL92-G205-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.5703868038791726,0.2667534227104868,0.10363571345806122,1,27
SBV2-ALL92-G205-C03,strong_action_overclaim,contradiction_candidate,False,True,0,r4_screening_failure,0.6237327051084338,0.7983643673988896,0.656870424747467,0,12
SBV2-ALL92-G205-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.3230140656648581,0.9164626704981048,0.12900471687316895,0,16
SBV2-ALL92-G213-C01,supported,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.7570633832970062,0.6292009550494937,0.7193188667297363,1,13
SBV2-ALL92-G213-C02,mild_scope_overclaim,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.7831069327913942,0.429797535776336,0.40550312399864197,1,13
SBV2-ALL92-G213-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.7509184270814449,0.3587750287934432,0.2603053152561188,0,22
SBV2-ALL92-G213-C04,contradiction_candidate,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6384223896395675,0.311130767626802,0.15728504955768585,0,22
SBV2-ALL92-G214-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.4741306413893813,0.0440491235183765,0.6402443647384644,0,32
SBV2-ALL92-G214-C02,mild_scope_overclaim,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.3848625468155831,0.8751542846589079,0.5823861360549927,0,32
SBV2-ALL92-G214-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_low_pstrong,0.5551818270573347,0.2475677555920051,0.04994376748800278,0,46
SBV2-ALL92-G214-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6624540478635833,0.8930432059941061,0.5606203079223633,0,16
SBV2-ALL92-G215-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6285746050125458,0.2611050358830596,0.04211380332708359,0,23
SBV2-ALL92-G215-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.6451823693246477,0.2634176342442491,0.0483877956867218,0,23
SBV2-ALL92-G215-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.731480329869695,0.2528140356308705,0.01566213369369507,0,30
SBV2-ALL92-G215-C04,contradiction_candidate,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6379752341839359,0.2668448513825637,0.059975579380989075,0,23
SBV2-ALL92-G224-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.3707572369180024,0.0168191574152537,0.17565028369426727,1,28
SBV2-ALL92-G224-C02,mild_scope_overclaim,supported,False,False,0,true_negative_not_in_queue,0.4505192688982961,0.0190912464479417,0.26908189058303833,1,28
SBV2-ALL92-G224-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_low_pstrong,0.4509760602522754,0.345995162136892,0.9841923117637634,1,28
SBV2-ALL92-G224-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.4907294012324062,0.8590793954889301,0.7555601596832275,1,28
SBV2-ALL92-G226-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.7713891611059424,0.2640871422336041,0.02414267137646675,0,10
SBV2-ALL92-G226-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.7924370855793632,0.2642234942725877,0.027506370097398758,0,10
SBV2-ALL92-G226-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.802324781115154,0.2631838727198281,0.016207095235586166,0,10
SBV2-ALL92-G226-C04,contradiction_candidate,strong_action_overclaim,True,False,1,false_positive_contradiction,0.7743050476321933,0.2664713150869709,0.03342818841338158,0,10
SBV2-ALL92-G232-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.8424892248418628,0.2604215902448351,0.02231662906706333,1,9
SBV2-ALL92-G232-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.8506619844470373,0.2587056660006721,0.015815701335668564,1,9
SBV2-ALL92-G232-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.7384299152531768,0.2878689205049911,0.14103463292121887,0,35
SBV2-ALL92-G232-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6370201238437198,0.9270931319910934,0.034220706671476364,1,9
SBV2-ALL92-G233-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.4407009332626516,0.3080445244039486,0.6136249303817749,0,36
SBV2-ALL92-G233-C02,mild_scope_overclaim,supported,False,False,0,true_negative_not_in_queue,0.4003149356862782,0.3065035756931996,0.15215522050857544,0,36
SBV2-ALL92-G233-C03,strong_action_overclaim,supported,False,True,0,r4_screening_failure,0.3689121896758177,0.2911467984429502,0.048100896179676056,0,36
SBV2-ALL92-G233-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.1494814042241935,0.9091547405833276,0.01634882017970085,0,36
SBV2-ALL92-G234-C01,supported,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.3086950626072344,0.9232050138137272,0.2388206571340561,0,21
SBV2-ALL92-G234-C02,mild_scope_overclaim,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.5765318204443532,0.6517369214485165,0.6797302961349487,0,21
SBV2-ALL92-G234-C03,strong_action_overclaim,supported,False,True,0,r4_screening_failure,0.6375901352054224,0.3005594515399128,0.12481782585382462,0,21
SBV2-ALL92-G234-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6249017401871366,0.9221085434925174,0.02949644811451435,0,21
SBV2-ALL92-G248-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.4686757584046146,0.2732143583624693,0.20593461394309998,0,15
SBV2-ALL92-G248-C02,mild_scope_overclaim,supported,False,False,0,true_negative_not_in_queue,0.46965980479849,0.2624849685875976,0.11326529085636139,0,15
SBV2-ALL92-G248-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.6858701906667156,0.2379724560363075,0.012959272600710392,0,14
SBV2-ALL92-G248-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.2383329592695071,0.9119970453507696,0.07067479193210602,0,15
SBV2-ALL92-G251-C01,supported,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.3428508482183375,0.2566531642596349,0.07051252573728561,0,39
SBV2-ALL92-G251-C02,mild_scope_overclaim,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.3765564447939972,0.257666418163427,0.1384822279214859,0,39
SBV2-ALL92-G251-C03,strong_action_overclaim,mild_scope_overclaim,False,True,0,r4_screening_failure,0.3886592413215859,0.2571511670302557,0.04492836073040962,0,39
SBV2-ALL92-G251-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.1601889798938987,0.9301636827482526,0.07345983386039734,0,39
SBV2-ALL92-G252-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.7320560341484594,0.0522581858469518,0.8759005069732666,0,27
SBV2-ALL92-G252-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.6873181308428382,0.0363974643778922,0.7311049103736877,0,27
SBV2-ALL92-G252-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.6920850948298843,0.142852954194741,1.0642075538635254,0,27
SBV2-ALL92-G252-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.4851821166304623,0.9196390076437452,0.46835416555404663,0,27
SBV2-ALL92-G253-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.8235275471251884,0.3003486084060495,0.02768072858452797,1,10
SBV2-ALL92-G253-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.8379348996026595,0.3005546167933733,0.034641068428754807,1,10
SBV2-ALL92-G253-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.8383159439714322,0.2994241207249237,0.025836562737822533,1,10
SBV2-ALL92-G253-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6806608772314089,0.9057977198417312,0.10977648943662643,1,10
SBV2-ALL92-G254-C01,supported,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6697855138934504,0.6072161204871346,0.6691799163818359,0,24
SBV2-ALL92-G254-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.695414897815669,0.2634808213877537,0.061403095722198486,0,24
SBV2-ALL92-G254-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.8132271703949124,0.2502190233812938,0.025157613679766655,0,9
SBV2-ALL92-G254-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.5981027927433543,0.9194932790599732,0.15971699357032776,0,16
SBV2-ALL92-G255-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.5711620303013619,0.2523092379319953,0.025185083970427513,0,26
SBV2-ALL92-G255-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.626974384174423,0.253440288760915,0.02721194177865982,0,26
SBV2-ALL92-G255-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.7297087974238909,0.2514397228720653,0.021946866065263748,0,18
SBV2-ALL92-G255-C04,contradiction_candidate,strong_action_overclaim,True,False,1,false_positive_contradiction,0.664294484250285,0.2586474939775053,0.040892742574214935,0,26
SBV2-ALL92-G256-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.7485999342319717,0.2603775827597286,0.058060161769390106,0,17
SBV2-ALL92-G256-C02,mild_scope_overclaim,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.7115060308729082,0.3835064858379687,0.34189918637275696,0,39
SBV2-ALL92-G256-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.8291208017734387,0.2497279219790843,0.02502295933663845,0,17
SBV2-ALL92-G256-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6451115070284398,0.8448381114393596,0.6411945819854736,0,17
SBV2-ALL92-G257-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.701758558526978,0.2718126803338053,0.02522294409573078,0,4
SBV2-ALL92-G257-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.7457203607748377,0.273718527791899,0.03285656124353409,0,4
SBV2-ALL92-G257-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.6603484581052534,0.2736524145457491,0.03289814665913582,0,4
SBV2-ALL92-G257-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.651649495837291,0.7800696210874412,0.684857964515686,1,30
SBV2-ALL92-G259-C01,supported,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.4804135909380014,0.4854158083748668,0.7211480736732483,0,27
SBV2-ALL92-G259-C02,mild_scope_overclaim,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.2316772868085115,0.9094866910651368,0.40536749362945557,0,27
SBV2-ALL92-G259-C03,strong_action_overclaim,supported,False,True,0,r4_screening_failure,0.4976963473816597,0.391538612482554,0.404754102230072,0,27
SBV2-ALL92-G259-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.171484216851249,0.9240545076478588,0.060177795588970184,0,27
SBV2-ALL92-G261-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.7462914330905926,0.2479446688563827,0.02704760804772377,0,23
SBV2-ALL92-G261-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.7620608866219877,0.2487454106622354,0.02906954288482666,0,23
SBV2-ALL92-G261-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.698310900092932,0.2675323045748989,0.13309162855148315,0,38
SBV2-ALL92-G261-C04,contradiction_candidate,supported,False,False,0,true_negative_not_in_queue,0.7715001743500632,0.35181549913295,0.2646431624889374,0,23
SBV2-ALL92-G264-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.6851101396528281,0.2641773728956866,0.045801639556884766,1,19
SBV2-ALL92-G264-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.6683528818355214,0.2664072096988137,0.04642532765865326,0,12
SBV2-ALL92-G264-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,selector_failure,0.6365429543279811,0.2700658047941329,0.0604088231921196,0,12
SBV2-ALL92-G264-C04,contradiction_candidate,strong_action_overclaim,True,False,1,false_positive_contradiction,0.730394560384802,0.2592121072624721,0.024955444037914276,0,12
SBV2-ALL92-G266-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.4006898760058693,0.0207857894850795,0.052846670150756836,1,36
SBV2-ALL92-G266-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.592606020740412,0.251231854835629,0.017585132271051407,1,36
SBV2-ALL92-G266-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.6255042913764547,0.2791370530432022,0.1632823646068573,1,36
SBV2-ALL92-G266-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.4425779981319625,0.9078927276880554,0.33025482296943665,1,36
SBV2-ALL92-G271-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.4187712514210037,0.240706254407636,0.16553692519664764,1,27
SBV2-ALL92-G271-C02,mild_scope_overclaim,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.4802005967084048,0.3067095420816048,0.2850498855113983,1,27
SBV2-ALL92-G271-C03,strong_action_overclaim,contradiction_candidate,False,True,0,r4_screening_failure,0.5589612753318554,0.3654822293211948,0.468113511800766,1,27
SBV2-ALL92-G271-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.1938036680917566,0.9230066887922872,0.059923648834228516,1,27
SBV2-ALL92-G272-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.3839309445874231,0.0358308927461502,0.06370693445205688,0,37
SBV2-ALL92-G272-C02,mild_scope_overclaim,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.4513324061264607,0.9203020318094464,0.2543336749076843,1,21
SBV2-ALL92-G272-C03,strong_action_overclaim,supported,False,True,0,r4_screening_failure,0.3833231864570183,0.0365978600757735,0.07774326205253601,0,37
SBV2-ALL92-G272-C04,contradiction_candidate,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6735190271724512,0.2928153301446119,0.1590522825717926,0,23
