seed,split,candidate_id,source_pair_id,label
55,train,SBV2-ALL92-G255-C04,SBV2-ALL92-G255,contradiction_candidate
55,dev,SBV2-ALL92-G256-C01,SBV2-ALL92-G256,supported
55,dev,SBV2-ALL92-G256-C02,SBV2-ALL92-G256,mild_scope_overclaim
55,dev,SBV2-ALL92-G256-C03,SBV2-ALL92-G256,strong_action_overclaim
55,dev,SBV2-ALL92-G256-C04,SBV2-ALL92-G256,contradiction_candidate
55,train,SBV2-ALL92-G257-C01,SBV2-ALL92-G257,supported
55,train,SBV2-ALL92-G257-C02,SBV2-ALL92-G257,mild_scope_overclaim
55,train,SBV2-ALL92-G257-C03,SBV2-ALL92-G257,strong_action_overclaim
55,train,SBV2-ALL92-G257-C04,SBV2-ALL92-G257,contradiction_candidate
55,test,SBV2-ALL92-G259-C01,SBV2-ALL92-G259,supported
55,test,SBV2-ALL92-G259-C02,SBV2-ALL92-G259,mild_scope_overclaim
55,test,SBV2-ALL92-G259-C03,SBV2-ALL92-G259,strong_action_overclaim
55,test,SBV2-ALL92-G259-C04,SBV2-ALL92-G259,contradiction_candidate
55,train,SBV2-ALL92-G261-C01,SBV2-ALL92-G261,supported
55,train,SBV2-ALL92-G261-C02,SBV2-ALL92-G261,mild_scope_overclaim
55,train,SBV2-ALL92-G261-C03,SBV2-ALL92-G261,strong_action_overclaim
55,train,SBV2-ALL92-G261-C04,SBV2-ALL92-G261,contradiction_candidate
55,dev,SBV2-ALL92-G264-C01,SBV2-ALL92-G264,supported
55,dev,SBV2-ALL92-G264-C02,SBV2-ALL92-G264,mild_scope_overclaim
55,dev,SBV2-ALL92-G264-C03,SBV2-ALL92-G264,strong_action_overclaim
55,dev,SBV2-ALL92-G264-C04,SBV2-ALL92-G264,contradiction_candidate
55,train,SBV2-ALL92-G266-C01,SBV2-ALL92-G266,supported
55,train,SBV2-ALL92-G266-C02,SBV2-ALL92-G266,mild_scope_overclaim
55,train,SBV2-ALL92-G266-C03,SBV2-ALL92-G266,strong_action_overclaim
55,train,SBV2-ALL92-G266-C04,SBV2-ALL92-G266,contradiction_candidate
55,train,SBV2-ALL92-G271-C01,SBV2-ALL92-G271,supported
55,train,SBV2-ALL92-G271-C02,SBV2-ALL92-G271,mild_scope_overclaim
55,train,SBV2-ALL92-G271-C03,SBV2-ALL92-G271,strong_action_overclaim
55,train,SBV2-ALL92-G271-C04,SBV2-ALL92-G271,contradiction_candidate
55,dev,SBV2-ALL92-G272-C01,SBV2-ALL92-G272,supported
55,dev,SBV2-ALL92-G272-C02,SBV2-ALL92-G272,mild_scope_overclaim
55,dev,SBV2-ALL92-G272-C03,SBV2-ALL92-G272,strong_action_overclaim
55,dev,SBV2-ALL92-G272-C04,SBV2-ALL92-G272,contradiction_candidate
66,train,SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported
66,train,SBV2-ALL92-G002-MILD,SBV2-ALL92-G002,mild_scope_overclaim
66,train,SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim
66,train,SBV2-ALL92-G002-CONTRA,SBV2-ALL92-G002,contradiction_candidate
66,train,SBV2-ALL92-G003-SUPPORTED,SBV2-ALL92-G003,supported
66,train,SBV2-ALL92-G003-MILD,SBV2-ALL92-G003,mild_scope_overclaim
66,train,SBV2-ALL92-G003-STRONG,SBV2-ALL92-G003,strong_action_overclaim
66,train,SBV2-ALL92-G003-CONTRA,SBV2-ALL92-G003,contradiction_candidate
66,dev,SBV2-ALL92-G004-SUPPORTED,SBV2-ALL92-G004,supported
66,dev,SBV2-ALL92-G004-MILD,SBV2-ALL92-G004,mild_scope_overclaim
66,dev,SBV2-ALL92-G004-STRONG,SBV2-ALL92-G004,strong_action_overclaim
66,dev,SBV2-ALL92-G004-CONTRA,SBV2-ALL92-G004,contradiction_candidate
66,train,SBV2-ALL92-G007-SUPPORTED,SBV2-ALL92-G007,supported
66,train,SBV2-ALL92-G007-MILD,SBV2-ALL92-G007,mild_scope_overclaim
66,train,SBV2-ALL92-G007-STRONG,SBV2-ALL92-G007,strong_action_overclaim
66,train,SBV2-ALL92-G007-CONTRA,SBV2-ALL92-G007,contradiction_candidate
66,train,SBV2-ALL92-G008-SUPPORTED,SBV2-ALL92-G008,supported
66,train,SBV2-ALL92-G008-MILD,SBV2-ALL92-G008,mild_scope_overclaim
66,train,SBV2-ALL92-G008-STRONG,SBV2-ALL92-G008,strong_action_overclaim
66,train,SBV2-ALL92-G008-CONTRA,SBV2-ALL92-G008,contradiction_candidate
66,train,SBV2-ALL92-G011-SUPPORTED,SBV2-ALL92-G011,supported
66,train,SBV2-ALL92-G011-MILD,SBV2-ALL92-G011,mild_scope_overclaim
66,train,SBV2-ALL92-G011-STRONG,SBV2-ALL92-G011,strong_action_overclaim
66,train,SBV2-ALL92-G011-CONTRA,SBV2-ALL92-G011,contradiction_candidate
66,dev,SBV2-ALL92-G013-C01,SBV2-ALL92-G013,supported
66,dev,SBV2-ALL92-G013-C02,SBV2-ALL92-G013,mild_scope_overclaim
66,dev,SBV2-ALL92-G013-C03,SBV2-ALL92-G013,strong_action_overclaim
66,dev,SBV2-ALL92-G013-C04,SBV2-ALL92-G013,contradiction_candidate
66,train,SBV2-ALL92-G014-C01,SBV2-ALL92-G014,supported
66,train,SBV2-ALL92-G014-C02,SBV2-ALL92-G014,mild_scope_overclaim
66,train,SBV2-ALL92-G014-C03,SBV2-ALL92-G014,strong_action_overclaim
66,train,SBV2-ALL92-G014-C04,SBV2-ALL92-G014,contradiction_candidate
66,train,SBV2-ALL92-G018-C01,SBV2-ALL92-G018,supported
66,train,SBV2-ALL92-G018-C02,SBV2-ALL92-G018,mild_scope_overclaim
66,train,SBV2-ALL92-G018-C03,SBV2-ALL92-G018,strong_action_overclaim
66,train,SBV2-ALL92-G018-C04,SBV2-ALL92-G018,contradiction_candidate
66,dev,SBV2-ALL92-G019-C01,SBV2-ALL92-G019,supported
66,dev,SBV2-ALL92-G019-C02,SBV2-ALL92-G019,mild_scope_overclaim
66,dev,SBV2-ALL92-G019-C03,SBV2-ALL92-G019,strong_action_overclaim
66,dev,SBV2-ALL92-G019-C04,SBV2-ALL92-G019,contradiction_candidate
66,train,SBV2-ALL92-G020-C01,SBV2-ALL92-G020,supported
66,train,SBV2-ALL92-G020-C02,SBV2-ALL92-G020,mild_scope_overclaim
66,train,SBV2-ALL92-G020-C03,SBV2-ALL92-G020,strong_action_overclaim
66,train,SBV2-ALL92-G020-C04,SBV2-ALL92-G020,contradiction_candidate
66,train,SBV2-ALL92-G021-C01,SBV2-ALL92-G021,supported
66,train,SBV2-ALL92-G021-C02,SBV2-ALL92-G021,mild_scope_overclaim
66,train,SBV2-ALL92-G021-C03,SBV2-ALL92-G021,strong_action_overclaim
66,train,SBV2-ALL92-G021-C04,SBV2-ALL92-G021,contradiction_candidate
66,dev,SBV2-ALL92-G025-C01,SBV2-ALL92-G025,supported
66,dev,SBV2-ALL92-G025-C02,SBV2-ALL92-G025,mild_scope_overclaim
66,dev,SBV2-ALL92-G025-C03,SBV2-ALL92-G025,strong_action_overclaim
66,dev,SBV2-ALL92-G025-C04,SBV2-ALL92-G025,contradiction_candidate
66,test,SBV2-ALL92-G027-C01,SBV2-ALL92-G027,supported
66,test,SBV2-ALL92-G027-C02,SBV2-ALL92-G027,mild_scope_overclaim
66,test,SBV2-ALL92-G027-C03,SBV2-ALL92-G027,strong_action_overclaim
66,test,SBV2-ALL92-G027-C04,SBV2-ALL92-G027,contradiction_candidate
66,train,SBV2-ALL92-G028-C01,SBV2-ALL92-G028,supported
66,train,SBV2-ALL92-G028-C02,SBV2-ALL92-G028,mild_scope_overclaim
66,train,SBV2-ALL92-G028-C03,SBV2-ALL92-G028,strong_action_overclaim
66,train,SBV2-ALL92-G028-C04,SBV2-ALL92-G028,contradiction_candidate
66,train,SBV2-ALL92-G030-C01,SBV2-ALL92-G030,supported
66,train,SBV2-ALL92-G030-C02,SBV2-ALL92-G030,mild_scope_overclaim
66,train,SBV2-ALL92-G030-C03,SBV2-ALL92-G030,strong_action_overclaim
66,train,SBV2-ALL92-G030-C04,SBV2-ALL92-G030,contradiction_candidate
66,test,SBV2-ALL92-G031-C01,SBV2-ALL92-G031,supported
66,test,SBV2-ALL92-G031-C02,SBV2-ALL92-G031,mild_scope_overclaim
66,test,SBV2-ALL92-G031-C03,SBV2-ALL92-G031,strong_action_overclaim
66,test,SBV2-ALL92-G031-C04,SBV2-ALL92-G031,contradiction_candidate
66,train,SBV2-ALL92-G032-C01,SBV2-ALL92-G032,supported
66,train,SBV2-ALL92-G032-C02,SBV2-ALL92-G032,mild_scope_overclaim
66,train,SBV2-ALL92-G032-C03,SBV2-ALL92-G032,strong_action_overclaim
66,train,SBV2-ALL92-G032-C04,SBV2-ALL92-G032,contradiction_candidate
66,train,SBV2-ALL92-G033-C01,SBV2-ALL92-G033,supported
66,train,SBV2-ALL92-G033-C02,SBV2-ALL92-G033,mild_scope_overclaim
66,train,SBV2-ALL92-G033-C03,SBV2-ALL92-G033,strong_action_overclaim
66,train,SBV2-ALL92-G033-C04,SBV2-ALL92-G033,contradiction_candidate
66,train,SBV2-ALL92-G034-C01,SBV2-ALL92-G034,supported
66,train,SBV2-ALL92-G034-C02,SBV2-ALL92-G034,mild_scope_overclaim
66,train,SBV2-ALL92-G034-C03,SBV2-ALL92-G034,strong_action_overclaim
66,train,SBV2-ALL92-G034-C04,SBV2-ALL92-G034,contradiction_candidate
66,test,SBV2-ALL92-G035-C01,SBV2-ALL92-G035,supported
66,test,SBV2-ALL92-G035-C02,SBV2-ALL92-G035,mild_scope_overclaim
66,test,SBV2-ALL92-G035-C03,SBV2-ALL92-G035,strong_action_overclaim
66,test,SBV2-ALL92-G035-C04,SBV2-ALL92-G035,contradiction_candidate
66,test,SBV2-ALL92-G036-C01,SBV2-ALL92-G036,supported
66,test,SBV2-ALL92-G036-C02,SBV2-ALL92-G036,mild_scope_overclaim
66,test,SBV2-ALL92-G036-C03,SBV2-ALL92-G036,strong_action_overclaim
66,test,SBV2-ALL92-G036-C04,SBV2-ALL92-G036,contradiction_candidate
66,train,SBV2-ALL92-G037-C01,SBV2-ALL92-G037,supported
66,train,SBV2-ALL92-G037-C02,SBV2-ALL92-G037,mild_scope_overclaim
66,train,SBV2-ALL92-G037-C03,SBV2-ALL92-G037,strong_action_overclaim
66,train,SBV2-ALL92-G037-C04,SBV2-ALL92-G037,contradiction_candidate
66,train,SBV2-ALL92-G038-C01,SBV2-ALL92-G038,supported
66,train,SBV2-ALL92-G038-C02,SBV2-ALL92-G038,mild_scope_overclaim
66,train,SBV2-ALL92-G038-C03,SBV2-ALL92-G038,strong_action_overclaim
66,train,SBV2-ALL92-G038-C04,SBV2-ALL92-G038,contradiction_candidate
66,train,SBV2-ALL92-G040-C01,SBV2-ALL92-G040,supported
66,train,SBV2-ALL92-G040-C02,SBV2-ALL92-G040,mild_scope_overclaim
66,train,SBV2-ALL92-G040-C03,SBV2-ALL92-G040,strong_action_overclaim
66,train,SBV2-ALL92-G040-C04,SBV2-ALL92-G040,contradiction_candidate
66,train,SBV2-ALL92-G042-C01,SBV2-ALL92-G042,supported
66,train,SBV2-ALL92-G042-C02,SBV2-ALL92-G042,mild_scope_overclaim
66,train,SBV2-ALL92-G042-C03,SBV2-ALL92-G042,strong_action_overclaim
66,train,SBV2-ALL92-G042-C04,SBV2-ALL92-G042,contradiction_candidate
66,train,SBV2-ALL92-G043-C01,SBV2-ALL92-G043,supported
66,train,SBV2-ALL92-G043-C02,SBV2-ALL92-G043,mild_scope_overclaim
66,train,SBV2-ALL92-G043-C03,SBV2-ALL92-G043,strong_action_overclaim
66,train,SBV2-ALL92-G043-C04,SBV2-ALL92-G043,contradiction_candidate
66,test,SBV2-ALL92-G047-C01,SBV2-ALL92-G047,supported
66,test,SBV2-ALL92-G047-C02,SBV2-ALL92-G047,mild_scope_overclaim
66,test,SBV2-ALL92-G047-C03,SBV2-ALL92-G047,strong_action_overclaim
66,test,SBV2-ALL92-G047-C04,SBV2-ALL92-G047,contradiction_candidate
66,train,SBV2-ALL92-G051-C01,SBV2-ALL92-G051,supported
66,train,SBV2-ALL92-G051-C02,SBV2-ALL92-G051,mild_scope_overclaim
66,train,SBV2-ALL92-G051-C03,SBV2-ALL92-G051,strong_action_overclaim
66,train,SBV2-ALL92-G051-C04,SBV2-ALL92-G051,contradiction_candidate
66,train,SBV2-ALL92-G052-C01,SBV2-ALL92-G052,supported
66,train,SBV2-ALL92-G052-C02,SBV2-ALL92-G052,mild_scope_overclaim
66,train,SBV2-ALL92-G052-C03,SBV2-ALL92-G052,strong_action_overclaim
66,train,SBV2-ALL92-G052-C04,SBV2-ALL92-G052,contradiction_candidate
66,train,SBV2-ALL92-G055-C01,SBV2-ALL92-G055,supported
66,train,SBV2-ALL92-G055-C02,SBV2-ALL92-G055,mild_scope_overclaim
66,train,SBV2-ALL92-G055-C03,SBV2-ALL92-G055,strong_action_overclaim
66,train,SBV2-ALL92-G055-C04,SBV2-ALL92-G055,contradiction_candidate
66,dev,SBV2-ALL92-G057-C01,SBV2-ALL92-G057,supported
66,dev,SBV2-ALL92-G057-C02,SBV2-ALL92-G057,mild_scope_overclaim
66,dev,SBV2-ALL92-G057-C03,SBV2-ALL92-G057,strong_action_overclaim
66,dev,SBV2-ALL92-G057-C04,SBV2-ALL92-G057,contradiction_candidate
66,dev,SBV2-ALL92-G060-C01,SBV2-ALL92-G060,supported
66,dev,SBV2-ALL92-G060-C02,SBV2-ALL92-G060,mild_scope_overclaim
66,dev,SBV2-ALL92-G060-C03,SBV2-ALL92-G060,strong_action_overclaim
66,dev,SBV2-ALL92-G060-C04,SBV2-ALL92-G060,contradiction_candidate
66,train,SBV2-ALL92-G062-C01,SBV2-ALL92-G062,supported
66,train,SBV2-ALL92-G062-C02,SBV2-ALL92-G062,mild_scope_overclaim
66,train,SBV2-ALL92-G062-C03,SBV2-ALL92-G062,strong_action_overclaim
66,train,SBV2-ALL92-G062-C04,SBV2-ALL92-G062,contradiction_candidate
66,train,SBV2-ALL92-G065-C01,SBV2-ALL92-G065,supported
66,train,SBV2-ALL92-G065-C02,SBV2-ALL92-G065,mild_scope_overclaim
66,train,SBV2-ALL92-G065-C03,SBV2-ALL92-G065,strong_action_overclaim
66,train,SBV2-ALL92-G065-C04,SBV2-ALL92-G065,contradiction_candidate
66,train,SBV2-ALL92-G067-C01,SBV2-ALL92-G067,supported
66,train,SBV2-ALL92-G067-C02,SBV2-ALL92-G067,mild_scope_overclaim
66,train,SBV2-ALL92-G067-C03,SBV2-ALL92-G067,strong_action_overclaim
66,train,SBV2-ALL92-G067-C04,SBV2-ALL92-G067,contradiction_candidate
66,train,SBV2-ALL92-G069-C01,SBV2-ALL92-G069,supported
66,train,SBV2-ALL92-G069-C02,SBV2-ALL92-G069,mild_scope_overclaim
66,train,SBV2-ALL92-G069-C03,SBV2-ALL92-G069,strong_action_overclaim
66,train,SBV2-ALL92-G069-C04,SBV2-ALL92-G069,contradiction_candidate
66,train,SBV2-ALL92-G077-C01,SBV2-ALL92-G077,supported
66,train,SBV2-ALL92-G077-C02,SBV2-ALL92-G077,mild_scope_overclaim
66,train,SBV2-ALL92-G077-C03,SBV2-ALL92-G077,strong_action_overclaim
66,train,SBV2-ALL92-G077-C04,SBV2-ALL92-G077,contradiction_candidate
66,train,SBV2-ALL92-G079-C01,SBV2-ALL92-G079,supported
66,train,SBV2-ALL92-G079-C02,SBV2-ALL92-G079,mild_scope_overclaim
66,train,SBV2-ALL92-G079-C03,SBV2-ALL92-G079,strong_action_overclaim
66,train,SBV2-ALL92-G079-C04,SBV2-ALL92-G079,contradiction_candidate
66,test,SBV2-ALL92-G082-C01,SBV2-ALL92-G082,supported
66,test,SBV2-ALL92-G082-C02,SBV2-ALL92-G082,mild_scope_overclaim
66,test,SBV2-ALL92-G082-C03,SBV2-ALL92-G082,strong_action_overclaim
66,test,SBV2-ALL92-G082-C04,SBV2-ALL92-G082,contradiction_candidate
66,dev,SBV2-ALL92-G083-C01,SBV2-ALL92-G083,supported
66,dev,SBV2-ALL92-G083-C02,SBV2-ALL92-G083,mild_scope_overclaim
66,dev,SBV2-ALL92-G083-C03,SBV2-ALL92-G083,strong_action_overclaim
66,dev,SBV2-ALL92-G083-C04,SBV2-ALL92-G083,contradiction_candidate
66,train,SBV2-ALL92-G085-C01,SBV2-ALL92-G085,supported
66,train,SBV2-ALL92-G085-C02,SBV2-ALL92-G085,mild_scope_overclaim
66,train,SBV2-ALL92-G085-C03,SBV2-ALL92-G085,strong_action_overclaim
66,train,SBV2-ALL92-G085-C04,SBV2-ALL92-G085,contradiction_candidate
66,train,SBV2-ALL92-G086-C01,SBV2-ALL92-G086,supported
66,train,SBV2-ALL92-G086-C02,SBV2-ALL92-G086,mild_scope_overclaim
66,train,SBV2-ALL92-G086-C03,SBV2-ALL92-G086,strong_action_overclaim
66,train,SBV2-ALL92-G086-C04,SBV2-ALL92-G086,contradiction_candidate
66,train,SBV2-ALL92-G087-C01,SBV2-ALL92-G087,supported
66,train,SBV2-ALL92-G087-C02,SBV2-ALL92-G087,mild_scope_overclaim
66,train,SBV2-ALL92-G087-C03,SBV2-ALL92-G087,strong_action_overclaim
66,train,SBV2-ALL92-G087-C04,SBV2-ALL92-G087,contradiction_candidate
66,dev,SBV2-ALL92-G089-C01,SBV2-ALL92-G089,supported
66,dev,SBV2-ALL92-G089-C02,SBV2-ALL92-G089,mild_scope_overclaim
66,dev,SBV2-ALL92-G089-C03,SBV2-ALL92-G089,strong_action_overclaim
66,dev,SBV2-ALL92-G089-C04,SBV2-ALL92-G089,contradiction_candidate
66,train,SBV2-ALL92-G091-C01,SBV2-ALL92-G091,supported
66,train,SBV2-ALL92-G091-C02,SBV2-ALL92-G091,mild_scope_overclaim
66,train,SBV2-ALL92-G091-C03,SBV2-ALL92-G091,strong_action_overclaim
66,train,SBV2-ALL92-G091-C04,SBV2-ALL92-G091,contradiction_candidate
66,train,SBV2-ALL92-G092-C01,SBV2-ALL92-G092,supported
66,train,SBV2-ALL92-G092-C02,SBV2-ALL92-G092,mild_scope_overclaim
66,train,SBV2-ALL92-G092-C03,SBV2-ALL92-G092,strong_action_overclaim
66,train,SBV2-ALL92-G092-C04,SBV2-ALL92-G092,contradiction_candidate
66,dev,SBV2-ALL92-G093-C01,SBV2-ALL92-G093,supported
66,dev,SBV2-ALL92-G093-C02,SBV2-ALL92-G093,mild_scope_overclaim
66,dev,SBV2-ALL92-G093-C03,SBV2-ALL92-G093,strong_action_overclaim
66,dev,SBV2-ALL92-G093-C04,SBV2-ALL92-G093,contradiction_candidate
66,train,SBV2-ALL92-G094-C01,SBV2-ALL92-G094,supported
66,train,SBV2-ALL92-G094-C02,SBV2-ALL92-G094,mild_scope_overclaim
66,train,SBV2-ALL92-G094-C03,SBV2-ALL92-G094,strong_action_overclaim
66,train,SBV2-ALL92-G094-C04,SBV2-ALL92-G094,contradiction_candidate
66,train,SBV2-ALL92-G098-C01,SBV2-ALL92-G098,supported
66,train,SBV2-ALL92-G098-C02,SBV2-ALL92-G098,mild_scope_overclaim
66,train,SBV2-ALL92-G098-C03,SBV2-ALL92-G098,strong_action_overclaim
66,train,SBV2-ALL92-G098-C04,SBV2-ALL92-G098,contradiction_candidate
66,train,SBV2-ALL92-G099-C01,SBV2-ALL92-G099,supported
66,train,SBV2-ALL92-G099-C02,SBV2-ALL92-G099,mild_scope_overclaim
66,train,SBV2-ALL92-G099-C03,SBV2-ALL92-G099,strong_action_overclaim
66,train,SBV2-ALL92-G099-C04,SBV2-ALL92-G099,contradiction_candidate
66,test,SBV2-ALL92-G106-C01,SBV2-ALL92-G106,supported
66,test,SBV2-ALL92-G106-C02,SBV2-ALL92-G106,mild_scope_overclaim
66,test,SBV2-ALL92-G106-C03,SBV2-ALL92-G106,strong_action_overclaim
66,test,SBV2-ALL92-G106-C04,SBV2-ALL92-G106,contradiction_candidate
66,train,SBV2-ALL92-G107-C01,SBV2-ALL92-G107,supported
66,train,SBV2-ALL92-G107-C02,SBV2-ALL92-G107,mild_scope_overclaim
66,train,SBV2-ALL92-G107-C03,SBV2-ALL92-G107,strong_action_overclaim
66,train,SBV2-ALL92-G107-C04,SBV2-ALL92-G107,contradiction_candidate
66,train,SBV2-ALL92-G108-C01,SBV2-ALL92-G108,supported
66,train,SBV2-ALL92-G108-C02,SBV2-ALL92-G108,mild_scope_overclaim
66,train,SBV2-ALL92-G108-C03,SBV2-ALL92-G108,strong_action_overclaim
66,train,SBV2-ALL92-G108-C04,SBV2-ALL92-G108,contradiction_candidate
66,train,SBV2-ALL92-G110-C01,SBV2-ALL92-G110,supported
66,train,SBV2-ALL92-G110-C02,SBV2-ALL92-G110,mild_scope_overclaim
66,train,SBV2-ALL92-G110-C03,SBV2-ALL92-G110,strong_action_overclaim
66,train,SBV2-ALL92-G110-C04,SBV2-ALL92-G110,contradiction_candidate
66,train,SBV2-ALL92-G111-C01,SBV2-ALL92-G111,supported
66,train,SBV2-ALL92-G111-C02,SBV2-ALL92-G111,mild_scope_overclaim
66,train,SBV2-ALL92-G111-C03,SBV2-ALL92-G111,strong_action_overclaim
66,train,SBV2-ALL92-G111-C04,SBV2-ALL92-G111,contradiction_candidate
66,dev,SBV2-ALL92-G116-C01,SBV2-ALL92-G116,supported
66,dev,SBV2-ALL92-G116-C02,SBV2-ALL92-G116,mild_scope_overclaim
66,dev,SBV2-ALL92-G116-C03,SBV2-ALL92-G116,strong_action_overclaim
66,dev,SBV2-ALL92-G116-C04,SBV2-ALL92-G116,contradiction_candidate
66,dev,SBV2-ALL92-G119-C01,SBV2-ALL92-G119,supported
66,dev,SBV2-ALL92-G119-C02,SBV2-ALL92-G119,mild_scope_overclaim
66,dev,SBV2-ALL92-G119-C03,SBV2-ALL92-G119,strong_action_overclaim
66,dev,SBV2-ALL92-G119-C04,SBV2-ALL92-G119,contradiction_candidate
66,train,SBV2-ALL92-G122-C01,SBV2-ALL92-G122,supported
66,train,SBV2-ALL92-G122-C02,SBV2-ALL92-G122,mild_scope_overclaim
66,train,SBV2-ALL92-G122-C03,SBV2-ALL92-G122,strong_action_overclaim
66,train,SBV2-ALL92-G122-C04,SBV2-ALL92-G122,contradiction_candidate
66,dev,SBV2-ALL92-G124-C01,SBV2-ALL92-G124,supported
66,dev,SBV2-ALL92-G124-C02,SBV2-ALL92-G124,mild_scope_overclaim
66,dev,SBV2-ALL92-G124-C03,SBV2-ALL92-G124,strong_action_overclaim
66,dev,SBV2-ALL92-G124-C04,SBV2-ALL92-G124,contradiction_candidate
66,test,SBV2-ALL92-G128-C01,SBV2-ALL92-G128,supported
66,test,SBV2-ALL92-G128-C02,SBV2-ALL92-G128,mild_scope_overclaim
66,test,SBV2-ALL92-G128-C03,SBV2-ALL92-G128,strong_action_overclaim
66,test,SBV2-ALL92-G128-C04,SBV2-ALL92-G128,contradiction_candidate
66,train,SBV2-ALL92-G131-C01,SBV2-ALL92-G131,supported
66,train,SBV2-ALL92-G131-C02,SBV2-ALL92-G131,mild_scope_overclaim
66,train,SBV2-ALL92-G131-C03,SBV2-ALL92-G131,strong_action_overclaim
66,train,SBV2-ALL92-G131-C04,SBV2-ALL92-G131,contradiction_candidate
66,train,SBV2-ALL92-G135-C01,SBV2-ALL92-G135,supported
66,train,SBV2-ALL92-G135-C02,SBV2-ALL92-G135,mild_scope_overclaim
66,train,SBV2-ALL92-G135-C03,SBV2-ALL92-G135,strong_action_overclaim
66,train,SBV2-ALL92-G135-C04,SBV2-ALL92-G135,contradiction_candidate
66,train,SBV2-ALL92-G140-C01,SBV2-ALL92-G140,supported
66,train,SBV2-ALL92-G140-C02,SBV2-ALL92-G140,mild_scope_overclaim
66,train,SBV2-ALL92-G140-C03,SBV2-ALL92-G140,strong_action_overclaim
66,train,SBV2-ALL92-G140-C04,SBV2-ALL92-G140,contradiction_candidate
66,train,SBV2-ALL92-G141-C01,SBV2-ALL92-G141,supported
66,train,SBV2-ALL92-G141-C02,SBV2-ALL92-G141,mild_scope_overclaim
66,train,SBV2-ALL92-G141-C03,SBV2-ALL92-G141,strong_action_overclaim
66,train,SBV2-ALL92-G141-C04,SBV2-ALL92-G141,contradiction_candidate
66,train,SBV2-ALL92-G144-C01,SBV2-ALL92-G144,supported
66,train,SBV2-ALL92-G144-C02,SBV2-ALL92-G144,mild_scope_overclaim
66,train,SBV2-ALL92-G144-C03,SBV2-ALL92-G144,strong_action_overclaim
66,train,SBV2-ALL92-G144-C04,SBV2-ALL92-G144,contradiction_candidate
66,train,SBV2-ALL92-G145-C01,SBV2-ALL92-G145,supported
66,train,SBV2-ALL92-G145-C02,SBV2-ALL92-G145,mild_scope_overclaim
66,train,SBV2-ALL92-G145-C03,SBV2-ALL92-G145,strong_action_overclaim
66,train,SBV2-ALL92-G145-C04,SBV2-ALL92-G145,contradiction_candidate
66,train,SBV2-ALL92-G146-C01,SBV2-ALL92-G146,supported
66,train,SBV2-ALL92-G146-C02,SBV2-ALL92-G146,mild_scope_overclaim
66,train,SBV2-ALL92-G146-C03,SBV2-ALL92-G146,strong_action_overclaim
66,train,SBV2-ALL92-G146-C04,SBV2-ALL92-G146,contradiction_candidate
66,train,SBV2-ALL92-G158-C01,SBV2-ALL92-G158,supported
66,train,SBV2-ALL92-G158-C02,SBV2-ALL92-G158,mild_scope_overclaim
66,train,SBV2-ALL92-G158-C03,SBV2-ALL92-G158,strong_action_overclaim
66,train,SBV2-ALL92-G158-C04,SBV2-ALL92-G158,contradiction_candidate
66,train,SBV2-ALL92-G161-C01,SBV2-ALL92-G161,supported
66,train,SBV2-ALL92-G161-C02,SBV2-ALL92-G161,mild_scope_overclaim
66,train,SBV2-ALL92-G161-C03,SBV2-ALL92-G161,strong_action_overclaim
66,train,SBV2-ALL92-G161-C04,SBV2-ALL92-G161,contradiction_candidate
66,train,SBV2-ALL92-G163-C01,SBV2-ALL92-G163,supported
66,train,SBV2-ALL92-G163-C02,SBV2-ALL92-G163,mild_scope_overclaim
66,train,SBV2-ALL92-G163-C03,SBV2-ALL92-G163,strong_action_overclaim
66,train,SBV2-ALL92-G163-C04,SBV2-ALL92-G163,contradiction_candidate
66,train,SBV2-ALL92-G164-C01,SBV2-ALL92-G164,supported
66,train,SBV2-ALL92-G164-C02,SBV2-ALL92-G164,mild_scope_overclaim
66,train,SBV2-ALL92-G164-C03,SBV2-ALL92-G164,strong_action_overclaim
66,train,SBV2-ALL92-G164-C04,SBV2-ALL92-G164,contradiction_candidate
66,train,SBV2-ALL92-G166-C01,SBV2-ALL92-G166,supported
66,train,SBV2-ALL92-G166-C02,SBV2-ALL92-G166,mild_scope_overclaim
66,train,SBV2-ALL92-G166-C03,SBV2-ALL92-G166,strong_action_overclaim
66,train,SBV2-ALL92-G166-C04,SBV2-ALL92-G166,contradiction_candidate
66,train,SBV2-ALL92-G167-C01,SBV2-ALL92-G167,supported
66,train,SBV2-ALL92-G167-C02,SBV2-ALL92-G167,mild_scope_overclaim
66,train,SBV2-ALL92-G167-C03,SBV2-ALL92-G167,strong_action_overclaim
66,train,SBV2-ALL92-G167-C04,SBV2-ALL92-G167,contradiction_candidate
66,test,SBV2-ALL92-G168-C01,SBV2-ALL92-G168,supported
66,test,SBV2-ALL92-G168-C02,SBV2-ALL92-G168,mild_scope_overclaim
66,test,SBV2-ALL92-G168-C03,SBV2-ALL92-G168,strong_action_overclaim
66,test,SBV2-ALL92-G168-C04,SBV2-ALL92-G168,contradiction_candidate
66,test,SBV2-ALL92-G170-C01,SBV2-ALL92-G170,supported
66,test,SBV2-ALL92-G170-C02,SBV2-ALL92-G170,mild_scope_overclaim
