candidate_id,true_label,pred_oracle_span,correct_oracle_span,strong_fn_oracle_span,strong_fp_oracle_span,pred_raw_bm25_top1_chunk,correct_raw_bm25_top1_chunk,strong_fn_raw_bm25_top1_chunk,strong_fp_raw_bm25_top1_chunk,pred_cleaned_top1_chunk,correct_cleaned_top1_chunk,strong_fn_cleaned_top1_chunk,strong_fp_cleaned_top1_chunk,pred_best_sentence_from_top1,correct_best_sentence_from_top1,strong_fn_best_sentence_from_top1,strong_fp_best_sentence_from_top1,pred_three_sentence_window_from_top1,correct_three_sentence_window_from_top1,strong_fn_three_sentence_window_from_top1,strong_fp_three_sentence_window_from_top1,pred_best_sentence_from_top5,correct_best_sentence_from_top5,strong_fn_best_sentence_from_top5,strong_fp_best_sentence_from_top5,pred_three_sentence_window_from_top5,correct_three_sentence_window_from_top5,strong_fn_three_sentence_window_from_top5,strong_fp_three_sentence_window_from_top5,pred_oracle_span_clean,correct_oracle_span_clean,strong_fn_oracle_span_clean,strong_fp_oracle_span_clean,pred_oracle_with_metadata,correct_oracle_with_metadata,strong_fn_oracle_with_metadata,strong_fp_oracle_with_metadata,pred_oracle_lengthened,correct_oracle_lengthened,strong_fn_oracle_lengthened,strong_fp_oracle_lengthened,raw_correct,canon_any_correct,canon_helped,canon_harmed,both_failed,both_correct
SBV2-ALL92-G116-C04,contradiction_candidate,contradiction_candidate,True,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,False,False,False,False,True,False
SBV2-ALL92-G119-C01,supported,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G119-C02,mild_scope_overclaim,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G119-C03,strong_action_overclaim,supported,False,True,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,supported,False,True,False,supported,False,True,False,supported,False,True,False,supported,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G119-C04,contradiction_candidate,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G122-C01,supported,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G122-C02,mild_scope_overclaim,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G122-C03,strong_action_overclaim,mild_scope_overclaim,False,True,False,supported,False,True,False,supported,False,True,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,mild_scope_overclaim,False,True,False,strong_action_overclaim,True,False,False,mild_scope_overclaim,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G122-C04,contradiction_candidate,contradiction_candidate,True,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,False,True,True,False,False,False
SBV2-ALL92-G124-C01,supported,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G124-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,False,False,False,False,True,False
SBV2-ALL92-G124-C03,strong_action_overclaim,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,supported,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G124-C04,contradiction_candidate,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G128-C01,supported,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,True,True,False,False,False,True
SBV2-ALL92-G128-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,supported,False,False,False,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,False,False,False,False,True,False
SBV2-ALL92-G128-C03,strong_action_overclaim,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,False,True,True,False,False,False
SBV2-ALL92-G128-C04,contradiction_candidate,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G131-C01,supported,supported,True,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,strong_action_overclaim,False,False,True,mild_scope_overclaim,False,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,mild_scope_overclaim,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G131-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,contradiction_candidate,False,False,False,strong_action_overclaim,False,False,True,contradiction_candidate,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,mild_scope_overclaim,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G131-C03,strong_action_overclaim,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,strong_action_overclaim,True,False,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,strong_action_overclaim,True,False,False,contradiction_candidate,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G131-C04,contradiction_candidate,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,strong_action_overclaim,False,False,True,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G135-C01,supported,strong_action_overclaim,False,False,True,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,False,False,False,False,True,False
SBV2-ALL92-G135-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,mild_scope_overclaim,True,False,False,contradiction_candidate,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,False,True,True,False,False,False
SBV2-ALL92-G135-C03,strong_action_overclaim,mild_scope_overclaim,False,True,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,mild_scope_overclaim,False,True,False,contradiction_candidate,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,mild_scope_overclaim,False,True,False,strong_action_overclaim,True,False,False,mild_scope_overclaim,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G135-C04,contradiction_candidate,strong_action_overclaim,False,False,True,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,mild_scope_overclaim,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,False,False,False,False,True,False
SBV2-ALL92-G140-C01,supported,supported,True,False,False,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,True,False,False,contradiction_candidate,False,False,False,mild_scope_overclaim,False,False,False,True,True,False,False,False,True
SBV2-ALL92-G140-C02,mild_scope_overclaim,supported,False,False,False,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,contradiction_candidate,False,False,False,mild_scope_overclaim,True,False,False,False,False,False,False,True,False
SBV2-ALL92-G140-C03,strong_action_overclaim,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G140-C04,contradiction_candidate,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,strong_action_overclaim,False,False,True,contradiction_candidate,True,False,False,strong_action_overclaim,False,False,True,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G141-C01,supported,strong_action_overclaim,False,False,True,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,contradiction_candidate,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,True,False,False,False,False,False,False,True,False
SBV2-ALL92-G141-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,True,True,False,False,False,True
SBV2-ALL92-G141-C03,strong_action_overclaim,contradiction_candidate,False,True,False,mild_scope_overclaim,False,True,False,mild_scope_overclaim,False,True,False,mild_scope_overclaim,False,True,False,mild_scope_overclaim,False,True,False,mild_scope_overclaim,False,True,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,False,False,False,False,True,False
SBV2-ALL92-G141-C04,contradiction_candidate,contradiction_candidate,True,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,supported,False,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,False,False,False,False,True,False
SBV2-ALL92-G144-C01,supported,supported,True,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,strong_action_overclaim,False,False,True,mild_scope_overclaim,False,False,False,strong_action_overclaim,False,False,True,mild_scope_overclaim,False,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,False,False,False,False,True,False
SBV2-ALL92-G144-C02,mild_scope_overclaim,supported,False,False,False,mild_scope_overclaim,True,False,False,mild_scope_overclaim,True,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,mild_scope_overclaim,True,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,True,True,False,False,False,True
SBV2-ALL92-G144-C03,strong_action_overclaim,mild_scope_overclaim,False,True,False,mild_scope_overclaim,False,True,False,mild_scope_overclaim,False,True,False,strong_action_overclaim,True,False,False,mild_scope_overclaim,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,mild_scope_overclaim,False,True,False,mild_scope_overclaim,False,True,False,mild_scope_overclaim,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G144-C04,contradiction_candidate,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G145-C01,supported,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G145-C02,mild_scope_overclaim,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G145-C03,strong_action_overclaim,supported,False,True,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,supported,False,True,False,supported,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G145-C04,contradiction_candidate,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G146-C01,supported,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G146-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,mild_scope_overclaim,True,False,False,False,False,False,False,True,False
SBV2-ALL92-G146-C03,strong_action_overclaim,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,mild_scope_overclaim,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G146-C04,contradiction_candidate,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G158-C01,supported,supported,True,False,False,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G158-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G158-C03,strong_action_overclaim,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,supported,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G158-C04,contradiction_candidate,supported,False,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,supported,False,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G161-C01,supported,supported,True,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,supported,True,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G161-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,mild_scope_overclaim,True,False,False,contradiction_candidate,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,True,False,False,True,False,False
SBV2-ALL92-G161-C03,strong_action_overclaim,strong_action_overclaim,True,False,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G161-C04,contradiction_candidate,strong_action_overclaim,False,False,True,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,strong_action_overclaim,False,False,True,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,strong_action_overclaim,False,False,True,contradiction_candidate,True,False,False,mild_scope_overclaim,False,False,False,True,True,False,False,False,True
SBV2-ALL92-G163-C01,supported,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G163-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G163-C03,strong_action_overclaim,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,supported,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G163-C04,contradiction_candidate,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,supported,False,False,False,mild_scope_overclaim,False,False,False,supported,False,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,supported,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G164-C01,supported,supported,True,False,False,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G164-C02,mild_scope_overclaim,supported,False,False,False,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G164-C03,strong_action_overclaim,supported,False,True,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,mild_scope_overclaim,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G164-C04,contradiction_candidate,contradiction_candidate,True,False,False,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,False,False,False,False,True,False
SBV2-ALL92-G166-C01,supported,supported,True,False,False,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G166-C02,mild_scope_overclaim,supported,False,False,False,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G166-C03,strong_action_overclaim,supported,False,True,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,supported,False,True,False,supported,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G166-C04,contradiction_candidate,mild_scope_overclaim,False,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,mild_scope_overclaim,False,False,False,contradiction_candidate,True,False,False,mild_scope_overclaim,False,False,False,contradiction_candidate,True,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,True,True,False,False,False,True
SBV2-ALL92-G167-C01,supported,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G167-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G167-C03,strong_action_overclaim,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,supported,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G167-C04,contradiction_candidate,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,mild_scope_overclaim,False,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G168-C01,supported,strong_action_overclaim,False,False,True,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,strong_action_overclaim,False,False,True,contradiction_candidate,False,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,False,False,False,False,True,False
SBV2-ALL92-G168-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,contradiction_candidate,False,False,False,strong_action_overclaim,False,False,True,mild_scope_overclaim,True,False,False,strong_action_overclaim,False,False,True,strong_action_overclaim,False,False,True,supported,False,False,False,False,True,True,False,False,False
SBV2-ALL92-G168-C03,strong_action_overclaim,strong_action_overclaim,True,False,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,contradiction_candidate,False,True,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,strong_action_overclaim,True,False,False,supported,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G168-C04,contradiction_candidate,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,contradiction_candidate,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G170-C01,supported,mild_scope_overclaim,False,False,False,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,supported,True,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G170-C02,mild_scope_overclaim,supported,False,False,False,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,supported,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G170-C03,strong_action_overclaim,strong_action_overclaim,True,False,False,supported,False,True,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,supported,False,True,False,strong_action_overclaim,True,False,False,mild_scope_overclaim,False,True,False,supported,False,True,False,False,True,True,False,False,False
SBV2-ALL92-G170-C04,contradiction_candidate,mild_scope_overclaim,False,False,False,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,supported,False,False,False,supported,False,False,False,mild_scope_overclaim,False,False,False,mild_scope_overclaim,False,False,False,supported,False,False,False,False,False,False,False,True,False
SBV2-ALL92-G172-C01,supported,supported,True,False,False,supported,True,False,False,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,strong_action_overclaim,False,False,True,supported,True,False,False,supported,True,False,False,supported,True,False,False,supported,True,False,False,True,True,False,False,False,True
SBV2-ALL92-G172-C02,mild_scope_overclaim,strong_action_overclaim,False,False,True,supported,False,False,False,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,strong_action_overclaim,False,False,True,supported,False,False,False,supported,False,False,False,False,False,False,False,True,False
